S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,6,56,17,0,3,0,11,6,16,8,3,3,0,13,0,14,22,16,17,17,66,6,1,61,4,7,26,6,0,0,1.5042998790741,0.627587676048279,0.861671566963196,1.59563541412354,0.405055701732636,0.607966423034668,1.03475594520569,0.489310771226883,0.933232247829437,1.23626518249512,0.487014263868332,0.886054575443268,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,11,6,53,16,0,4,3,12,9,14,12,0,8,0,7,0,15,21,16,17,16,66,11,14,55,6,15,27,3,0,4,1.50456559658051,0.62755674123764,0.861849248409271,1.59534573554993,0.405046433210373,0.608116149902344,1.03520488739014,0.488772332668304,0.934041321277618,1.23653244972229,0.486826479434967,0.886304020881653,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,6,52,19,4,6,1,13,4,14,6,0,9,0,9,1,15,20,17,19,13,66,10,0,59,3,11,27,8,4,0,1.50484025478363,0.627575039863586,0.861974358558655,1.59519708156586,0.405090302228928,0.608046352863312,1.03563320636749,0.488202452659607,0.934946179389954,1.23688197135925,0.486634969711304,0.886720657348633,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,6,49,17,4,2,13,15,10,15,8,1,9,0,9,2,18,15,18,18,12,69,10,0,61,7,13,27,5,0,0,1.5051349401474,0.627649486064911,0.862047970294952,1.59501969814301,0.40505513548851,0.608043432235718,1.0360711812973,0.487452775239944,0.935534060001373,1.23727595806122,0.486356794834137,0.88726681470871,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,7,53,18,0,5,1,16,9,14,8,0,8,0,9,0,19,19,21,15,15,71,9,1,57,5,10,29,7,0,2,1.50538444519043,0.627706646919251,0.862108111381531,1.5950345993042,0.405109286308289,0.607911288738251,1.03650891780853,0.486901640892029,0.936128854751587,1.23773241043091,0.485889613628387,0.887378215789795,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,8,53,20,0,0,0,12,10,21,13,8,8,0,10,1,19,22,20,15,12,72,10,1,55,4,11,27,6,2,0,1.50557160377502,0.627727150917053,0.862076103687286,1.59489500522614,0.405099093914032,0.607966899871826,1.03688168525696,0.486540019512177,0.936558842658997,1.23811817169189,0.485638946294785,0.887545704841614,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,7,51,15,0,2,1,12,9,16,12,1,6,1,7,1,16,21,19,17,16,70,11,0,59,5,6,23,6,0,1,1.50572407245636,0.627780854701996,0.862060487270355,1.59486889839172,0.405037939548492,0.607944071292877,1.03715991973877,0.486244022846222,0.936719954013824,1.23836517333984,0.485558241605759,0.887678205966949,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,7,52,19,0,1,0,14,7,17,12,0,8,3,11,1,15,22,17,19,16,72,10,0,58,6,13,27,7,0,0,1.50584483146667,0.627805233001709,0.862060129642487,1.5948383808136,0.405032783746719,0.607922434806824,1.03726422786713,0.486031353473663,0.936896502971649,1.23842692375183,0.485569089651108,0.887909173965454,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,8,53,21,0,2,0,15,12,21,9,2,5,1,10,1,10,22,19,16,17,72,10,1,61,3,9,25,4,0,0,1.50602579116821,0.627887070178986,0.862038850784302,1.59477174282074,0.40497824549675,0.60796719789505,1.03745019435883,0.485698312520981,0.936981797218323,1.238450050354,0.48552992939949,0.887994527816772,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,8,54,20,1,3,5,13,7,15,9,13,6,1,11,0,12,21,19,17,14,67,10,3,62,4,10,26,4,0,0,1.50614905357361,0.628010869026184,0.861969709396362,1.5947402715683,0.404917895793915,0.607905328273773,1.03757631778717,0.485590070486069,0.93707811832428,1.23853933811188,0.48559981584549,0.888009607791901,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,8,55,22,0,4,0,13,8,15,12,0,8,0,10,1,15,22,19,13,16,71,9,0,60,5,13,26,7,1,0,1.50624680519104,0.62809669971466,0.861833989620209,1.59475374221802,0.404844760894775,0.60792863368988,1.03768908977509,0.48549234867096,0.936929702758789,1.23868441581726,0.485741317272186,0.887963593006134,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,9,52,20,1,5,0,9,10,17,9,1,8,1,7,1,16,22,17,15,16,67,9,13,57,4,9,25,8,0,0,1.50631463527679,0.628226339817047,0.861692547798157,1.59479677677155,0.404731512069702,0.608001947402954,1.03773713111877,0.48548349738121,0.936653196811676,1.23877942562103,0.485704094171524,0.887576639652252,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,9,50,19,1,6,0,13,9,14,6,1,5,0,6,0,14,23,15,14,16,69,9,0,60,5,9,27,4,0,1,1.50632858276367,0.628344774246216,0.861575603485107,1.59499204158783,0.404644042253494,0.607979595661163,1.03769075870514,0.485561609268189,0.936276376247406,1.2387273311615,0.485724925994873,0.887297689914703,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,10,48,18,2,5,0,13,9,13,5,1,8,7,13,3,11,21,18,14,13,71,7,1,56,5,11,26,6,1,0,1.50630974769592,0.628384530544281,0.861447870731354,1.59504425525665,0.404609739780426,0.608014166355133,1.03761148452759,0.485591858625412,0.935964643955231,1.23860323429108,0.485737651586533,0.887060642242431,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,10,48,26,4,1,0,14,6,14,9,7,7,1,8,1,16,22,17,16,21,70,8,1,61,6,11,27,9,5,0,1.5062347650528,0.628395259380341,0.861272573471069,1.59523260593414,0.40448409318924,0.607986509799957,1.03744721412659,0.485561221837997,0.935413360595703,1.2384260892868,0.48589026927948,0.886743605136871,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,10,48,19,0,6,2,18,8,13,8,0,7,0,9,0,16,23,16,13,16,71,6,1,65,5,14,24,8,0,0,1.50613951683044,0.628438770771027,0.861063897609711,1.59541618824005,0.404396295547485,0.607955873012543,1.03726410865784,0.485754787921906,0.934923589229584,1.23829209804535,0.486150681972504,0.886461496353149,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,8,53,19,0,5,0,14,10,14,12,0,3,4,10,2,10,22,18,14,13,70,8,2,55,4,10,29,4,1,1,1.5059939622879,0.628457129001617,0.860850036144257,1.59560465812683,0.404278695583344,0.608013331890106,1.03701329231262,0.486055970191956,0.934345483779907,1.23814368247986,0.486286103725433,0.886099994182587,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,6,53,20,0,4,1,14,7,16,10,0,8,0,12,0,13,22,14,14,16,70,12,1,57,5,11,29,8,3,0,1.50587916374207,0.628476560115814,0.86070454120636,1.59580850601196,0.404288589954376,0.607850134372711,1.03669488430023,0.486319810152054,0.933592140674591,1.23797976970673,0.4864202439785,0.885815322399139,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,7,50,20,0,4,1,9,10,17,5,1,14,0,10,0,14,21,20,16,13,71,6,0,59,6,8,29,9,0,1,1.50570905208588,0.628524780273438,0.860568463802338,1.59597778320313,0.404156297445297,0.607848942279816,1.03628849983215,0.486537516117096,0.932682871818542,1.2377370595932,0.486467659473419,0.885348618030548,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,9,51,19,1,5,1,13,6,19,7,1,9,0,12,0,11,22,16,15,16,66,7,0,60,4,13,26,7,0,1,1.50551748275757,0.628528833389282,0.860428333282471,1.59608161449432,0.404120653867722,0.607904314994812,1.03584623336792,0.486626088619232,0.931695342063904,1.2373868227005,0.486454486846924,0.884830415248871,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,6,51,19,0,5,1,12,3,14,9,0,8,0,5,0,12,20,15,15,14,66,7,0,58,2,8,28,4,1,0,1.50537157058716,0.628543496131897,0.860324323177338,1.59617900848389,0.404092103242874,0.607935309410095,1.03551518917084,0.486714690923691,0.930960059165955,1.23712062835693,0.486538887023926,0.884489297866821,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7,5,55,18,0,5,2,13,3,13,8,2,9,0,10,0,11,22,21,10,11,64,8,1,58,5,10,24,6,0,0,1.50517690181732,0.628569006919861,0.860146224498749,1.59633183479309,0.403987139463425,0.607971608638763,1.03499948978424,0.486935138702393,0.929854810237884,1.23676824569702,0.486773073673248,0.883971452713013,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,12,53,19,1,7,0,9,7,17,12,1,8,0,10,1,12,23,17,11,16,64,8,2,58,5,11,26,10,0,0,1.5050048828125,0.628534913063049,0.8599494099617,1.59649813175201,0.403934001922607,0.607952117919922,1.03436243534088,0.487176835536957,0.928635716438293,1.23633885383606,0.486927300691605,0.883330941200256,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,5,53,20,7,5,0,10,6,16,4,0,13,0,9,0,10,22,18,15,18,59,8,1,59,2,15,28,7,0,1,1.50481688976288,0.628503918647766,0.859779417514801,1.59664583206177,0.403816372156143,0.608050763607025,1.03372669219971,0.487491816282272,0.927238821983337,1.23579287528992,0.48708176612854,0.88270229101181,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,13,54,22,0,1,0,15,5,14,8,5,9,1,11,1,14,17,20,14,17,59,8,2,61,6,14,23,5,0,1,1.5046135187149,0.628500163555145,0.859596014022827,1.59681987762451,0.403719663619995,0.608051061630249,1.0330263376236,0.487897753715515,0.925755143165588,1.23523092269897,0.487316191196442,0.88195526599884,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,8,53,19,4,5,0,10,5,15,8,4,6,0,9,0,8,21,18,13,13,60,9,0,60,5,9,22,6,0,0,1.50436794757843,0.628422260284424,0.859392464160919,1.59698629379272,0.403675675392151,0.608008503913879,1.03220331668854,0.488337159156799,0.924155056476593,1.23462843894959,0.487585157155991,0.881137549877167,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,10,55,19,0,7,0,9,12,11,8,0,12,0,11,0,11,24,17,15,15,60,1,1,55,6,7,23,3,0,1,1.50416529178619,0.628370761871338,0.859191596508026,1.59713137149811,0.403629451990128,0.607977688312531,1.03155410289764,0.488751262426376,0.922732532024384,1.23414969444275,0.487830966711044,0.880427777767181,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,6,54,19,0,6,0,15,15,17,11,3,8,0,12,1,16,21,17,17,12,58,5,0,60,4,14,23,4,0,0,1.50389397144318,0.628321170806885,0.858992338180542,1.59734237194061,0.403568029403686,0.607898831367493,1.03057408332825,0.489612281322479,0.920781791210175,1.23345685005188,0.488179564476013,0.879417777061462,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,7,53,14,0,10,2,6,11,13,7,2,8,1,12,5,12,19,18,15,12,57,7,1,59,3,8,23,8,0,1,1.50363206863403,0.628203868865967,0.858840763568878,1.59762692451477,0.403460741043091,0.607874989509583,1.02956366539001,0.490647077560425,0.918836712837219,1.23262071609497,0.488553404808044,0.878308475017548,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,12,52,19,1,6,0,8,9,11,6,2,8,2,9,1,12,23,16,15,18,59,6,0,61,2,10,28,11,13,1,1.5034339427948,0.628079831600189,0.858697295188904,1.59777998924255,0.403450280427933,0.60777759552002,1.02843642234802,0.491696029901505,0.916671395301819,1.23170518875122,0.488982021808624,0.877130448818207,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,8,6,50,18,0,7,3,5,10,14,7,1,11,0,8,1,14,23,20,17,11,58,6,3,57,4,10,23,6,0,1,1.50321400165558,0.627990067005158,0.858639001846314,1.59785580635071,0.403395354747772,0.607792615890503,1.02715802192688,0.492803245782852,0.914193451404572,1.2307323217392,0.489555835723877,0.87587696313858,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3,6,47,17,2,6,1,7,5,20,1,8,10,0,9,1,9,24,13,15,11,54,7,1,57,2,10,23,11,0,0,1.50301861763001,0.627889156341553,0.858656048774719,1.59792983531952,0.403382033109665,0.607775747776032,1.02581179141998,0.494016766548157,0.911423146724701,1.22968637943268,0.490175575017929,0.874511480331421,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,6,49,18,1,7,0,8,9,16,8,0,9,1,11,1,8,24,18,18,13,57,6,3,57,2,11,17,6,0,1,1.50286567211151,0.6278275847435,0.8587366938591,1.59801757335663,0.403386801481247,0.607831299304962,1.02464520931244,0.494929403066635,0.909099280834198,1.22879719734192,0.490627139806747,0.873427271842956,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,7,51,16,0,6,0,7,2,11,3,1,5,1,8,0,9,20,20,14,12,55,8,3,56,5,11,20,6,0,0,1.50268352031708,0.627705156803131,0.858901977539063,1.59791505336761,0.403449416160584,0.607848048210144,1.02297616004944,0.49617150425911,0.905735731124878,1.22746467590332,0.491244852542877,0.871975421905518,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,3,50,15,0,3,1,4,6,17,5,0,6,0,13,1,14,25,16,12,16,56,5,5,56,7,8,18,6,0,1,1.50251317024231,0.627534985542297,0.859100818634033,1.59776723384857,0.403485715389252,0.607825458049774,1.02123308181763,0.49738022685051,0.902048110961914,1.22608935832977,0.491806149482727,0.870296776294708,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,7,48,17,0,7,0,3,7,16,11,1,5,1,13,1,12,24,17,16,9,55,5,5,56,3,9,23,10,1,1,1.50233924388886,0.627441227436066,0.859359204769135,1.59754836559296,0.403524100780487,0.607847511768341,1.01956534385681,0.498676627874374,0.897988200187683,1.22477829456329,0.49242490530014,0.868575751781464,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,6,47,17,0,6,0,9,11,17,8,0,7,1,9,1,11,24,17,17,18,58,7,7,57,3,11,22,8,0,0,5,50,17,0,11,0,8,8,16,11,1,9,1,7,0,11,24,19,11,15,58,4,2,60,2,12,21,8,5,1,1.5021960735321,0.627348303794861,0.859549045562744,1.59735417366028,0.403446316719055,0.608053922653198,1.01783728599548,0.500115215778351,0.893588840961456,1.22361779212952,0.493135243654251,0.866751074790955,16_Aug_2023_11_28,,
14,0,8,51,17,0,5,0,9,10,16,12,1,6,3,10,0,5,22,17,15,15,59,2,2,57,4,14,21,7,0,1,1.50197112560272,0.627171874046326,0.859830260276794,1.59704601764679,0.40346172451973,0.608253538608551,1.01464664936066,0.502861201763153,0.885203421115875,1.22160923480988,0.494432538747788,0.86337810754776,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4,13,50,17,1,3,0,8,11,18,11,0,7,0,11,0,10,23,19,11,14,58,7,0,60,3,10,24,9,2,1,1.50190496444702,0.627070009708405,0.859977960586548,1.59694039821625,0.403404414653778,0.60830944776535,1.0129359960556,0.504516124725342,0.879850327968597,1.22030711174011,0.495082348585129,0.861348986625671,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,9,51,16,0,6,0,6,10,17,11,0,6,0,14,1,15,23,23,15,12,57,9,1,58,3,5,23,3,0,1,1.50187718868256,0.626942813396454,0.860144257545471,1.59686160087585,0.403396129608154,0.608367264270783,1.01117479801178,0.506321012973785,0.874103903770447,1.21896374225616,0.495653659105301,0.85919851064682,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14,8,51,17,0,1,0,4,5,17,13,0,9,0,11,0,11,22,19,15,9,54,7,2,55,3,13,21,7,0,1,1.50186455249786,0.626766741275787,0.860333323478699,1.59676110744476,0.403395354747772,0.608408272266388,1.0094256401062,0.508294820785522,0.867975473403931,1.2176696062088,0.496414691209793,0.856934905052185,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,8,54,18,0,13,1,5,5,18,15,1,5,1,11,1,7,25,21,12,15,60,8,5,56,4,11,26,9,0,0,1.50185024738312,0.626636564731598,0.860564827919006,1.5966409444809,0.403367310762405,0.608491480350494,1.00778079032898,0.510417640209198,0.861533224582672,1.21641480922699,0.497353374958038,0.854548037052154,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,9,49,23,3,6,1,4,5,15,12,0,4,0,8,0,8,21,19,12,18,59,7,5,63,5,10,23,6,0,0,1.50185680389404,0.626523673534393,0.86074960231781,1.59653222560883,0.403339564800262,0.608574688434601,1.00666046142578,0.511988580226898,0.856548130512237,1.21550190448761,0.497989356517792,0.852689385414124,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,7,51,17,0,4,0,1,7,17,15,1,5,0,14,1,5,18,22,14,14,59,9,2,62,3,14,23,4,1,1,1.50187838077545,0.626394093036652,0.860982179641724,1.59637355804443,0.403321713209152,0.608698785305023,1.00530076026917,0.513894975185394,0.84978973865509,1.21434712409973,0.498606115579605,0.850089371204376,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,16,50,18,0,3,0,2,11,19,13,0,5,1,9,0,5,19,21,17,16,62,6,3,57,2,16,22,5,1,1,1.50194048881531,0.626321077346802,0.861195504665375,1.59620690345764,0.403294891119003,0.608871817588806,1.00396740436554,0.515760242938995,0.843051195144653,1.21327352523804,0.49924623966217,0.847371160984039,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,22,54,15,2,6,0,0,7,17,14,1,4,0,9,1,4,22,18,13,16,55,7,5,59,9,10,22,6,0,1,1.50200724601746,0.626268029212952,0.861421942710876,1.59608221054077,0.403226643800736,0.608982384204865,1.002800822258,0.517482817173004,0.836004316806793,1.2122255563736,0.500048696994782,0.844587206840515,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,25,51,16,1,7,0,4,0,20,16,1,4,1,9,11,2,23,21,10,13,63,4,3,62,11,9,23,4,0,0,1.50205326080322,0.626191139221191,0.861628174781799,1.5959677696228,0.403226643800736,0.609115421772003,1.00178098678589,0.519216895103455,0.828629493713379,1.21119499206543,0.500880658626556,0.841710150241852,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,24,51,15,0,5,3,1,3,20,14,0,4,0,8,7,4,19,25,11,8,63,13,0,63,2,9,24,5,0,0,1.50205874443054,0.626130938529968,0.861813127994537,1.59591662883759,0.40324142575264,0.609211146831512,1.00120031833649,0.520681202411652,0.822900593280792,1.21044063568115,0.501571893692017,0.839615702629089,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,23,48,18,0,4,0,3,5,25,13,2,4,0,15,0,1,21,22,11,13,60,8,3,61,3,8,22,4,0,0,1.50200879573822,0.626016676425934,0.861981213092804,1.59593904018402,0.403206944465637,0.609418153762817,1.00035715103149,0.522726118564606,0.815127551555633,1.20941495895386,0.502417147159576,0.836503863334656,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,11,49,18,0,5,0,5,7,22,11,7,4,0,10,2,2,23,26,11,13,63,4,2,67,3,7,25,8,1,1,1.50193285942078,0.625861346721649,0.862119138240814,1.59598624706268,0.403294742107391,0.609581589698792,0.999625623226166,0.52498459815979,0.807287514209747,1.20837616920471,0.503323137760162,0.833443164825439,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,11,48,17,0,4,0,0,3,26,4,0,0,0,8,0,2,26,22,9,13,66,10,0,64,0,11,26,6,1,0,1.50176477432251,0.625704050064087,0.862286984920502,1.59603035449982,0.40330246090889,0.60970801115036,0.999166369438171,0.527184545993805,0.799220740795136,1.20729207992554,0.504155874252319,0.830403804779053,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,12,45,19,0,5,0,4,7,19,4,1,9,1,4,1,2,26,24,10,13,60,13,3,66,1,7,27,5,0,0,1.5016587972641,0.625488758087158,0.862495243549347,1.59605729579926,0.403278678655624,0.609895348548889,0.998879134654999,0.529134213924408,0.791194140911102,1.20619964599609,0.504640758037567,0.827353000640869,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,11,46,17,1,6,0,5,5,19,4,4,0,2,6,1,1,29,24,11,17,60,7,11,67,2,10,26,5,0,0,1.50155198574066,0.625287353992462,0.862737834453583,1.59606063365936,0.403303861618042,0.61006498336792,0.998706698417664,0.530380010604858,0.785092532634735,1.20543909072876,0.504767715930939,0.825059771537781,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,8,46,17,0,7,2,6,3,19,4,0,2,0,4,3,2,27,21,16,13,65,11,12,69,3,9,25,5,0,0,1.50144445896149,0.625005483627319,0.862975835800171,1.59608685970306,0.403287827968597,0.61027330160141,0.998750150203705,0.531969904899597,0.776913285255432,1.20455265045166,0.504857063293457,0.821950197219849,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,11,46,18,0,6,0,6,3,17,4,1,5,1,4,1,0,25,24,13,13,67,2,1,71,0,10,24,8,0,0,1.50134670734406,0.624781310558319,0.863212645053864,1.59607529640198,0.403267741203308,0.610526978969574,0.998838007450104,0.533597767353058,0.768473744392395,1.20379745960236,0.504984200000763,0.818711936473846,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,9,45,18,1,7,1,4,3,15,1,0,2,4,1,2,2,24,25,11,9,66,4,1,66,0,10,26,11,1,1,1.50129103660584,0.624554455280304,0.863458871841431,1.59603917598724,0.403227418661118,0.610795676708221,0.99915885925293,0.535260915756226,0.7596515417099,1.20303332805634,0.505376636981964,0.815273940563202,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,7,44,20,0,6,0,5,2,17,1,0,2,1,9,2,9,25,23,9,10,67,5,5,72,2,6,23,7,0,0,1.50127780437469,0.624407172203064,0.863780617713928,1.59598767757416,0.403140753507614,0.611222505569458,0.999747216701508,0.536903619766235,0.750753462314606,1.20216977596283,0.505947947502136,0.811552107334137,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,6,45,17,14,4,0,0,6,16,3,1,4,0,2,1,2,26,25,10,7,73,8,1,73,0,8,27,7,3,0,1.50121665000916,0.624305129051209,0.864040493965149,1.59587013721466,0.403144240379334,0.611514091491699,1.00044691562653,0.537977516651154,0.744066476821899,1.20148980617523,0.506387531757355,0.808724641799927,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,7,45,17,0,5,0,1,2,15,10,0,2,0,4,2,2,27,18,13,8,65,5,0,75,2,10,25,7,0,0,1.50107526779175,0.624143421649933,0.86428439617157,1.59585952758789,0.403209805488586,0.611702561378479,1.00143706798553,0.539306104183197,0.735140264034271,1.20079576969147,0.506946206092835,0.804970443248749,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,7,46,19,0,2,0,4,4,17,6,0,0,0,3,2,0,25,22,14,8,70,8,0,76,3,12,26,10,1,1,1.50092148780823,0.624059796333313,0.864457905292511,1.59597647190094,0.4031782746315,0.612145066261292,1.00260353088379,0.540563702583313,0.726036489009857,1.200319647789,0.507794797420502,0.801450729370117,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,7,44,15,0,3,3,6,3,18,4,0,1,0,6,1,0,28,15,14,10,66,8,0,74,2,11,23,8,1,0,1.5008202791214,0.624040186405182,0.86458170413971,1.59610509872437,0.403149843215942,0.612501800060272,1.00373876094818,0.541664898395538,0.719117999076843,1.20013701915741,0.508373916149139,0.798464059829712,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,8,49,15,0,5,10,0,2,18,3,2,1,0,9,6,0,28,16,11,9,65,11,1,73,2,9,25,8,1,1,1.50061655044556,0.624018609523773,0.86484295129776,1.59634172916412,0.403199911117554,0.612855911254883,1.00554120540619,0.543460845947266,0.709649085998535,1.19990599155426,0.508876621723175,0.794045388698578,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,8,50,17,0,4,13,4,7,16,11,1,4,1,7,5,2,26,21,13,7,67,6,0,73,1,8,26,10,0,1,1.50043487548828,0.623993933200836,0.865060925483704,1.59657430648804,0.403201013803482,0.613311171531677,1.00772309303284,0.545254707336426,0.699877440929413,1.1995302438736,0.509621560573578,0.789491236209869,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,25,49,21,0,3,0,4,5,18,3,0,10,1,1,2,0,25,17,12,8,67,6,0,69,3,11,23,8,2,0,1.50022268295288,0.6239333152771,0.865252256393433,1.59676218032837,0.403198778629303,0.613714873790741,1.00988376140594,0.546917915344238,0.690491020679474,1.19923710823059,0.510075867176056,0.784296274185181,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,8,46,17,3,4,10,6,7,19,3,0,1,3,5,2,0,27,23,12,8,68,7,1,74,3,15,26,8,0,0,1.50001406669617,0.623869240283966,0.865409135818481,1.59694945812225,0.403261989355087,0.613948404788971,1.01168632507324,0.54793781042099,0.683405518531799,1.19919919967651,0.510437905788422,0.78081202507019,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,8,44,25,1,7,2,5,5,22,5,0,2,0,6,5,0,26,23,10,5,63,12,0,74,8,11,23,10,1,0,1.49977493286133,0.623793065547943,0.865478456020355,1.59730494022369,0.403343796730042,0.614392518997192,1.01402235031128,0.549184679985046,0.673929810523987,1.19927525520325,0.511195063591003,0.776083409786224,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
