S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,4,19,11,0,8,0,0,7,15,2,0,0,0,7,0,2,10,3,7,6,64,5,2,59,4,12,15,6,0,2,1.52695834636688,0.654948174953461,0.822338700294495,1.62087392807007,0.412742286920548,0.592833340167999,1.06182432174683,0.533736288547516,0.854854047298431,1.25366008281708,0.468349128961563,0.881046712398529,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,3,23,10,9,8,0,13,3,19,2,0,1,0,7,1,7,11,3,9,4,66,7,2,59,7,17,14,6,0,0,1.52682447433472,0.654949426651001,0.822379171848297,1.6206978559494,0.41272434592247,0.592848360538483,1.06218898296356,0.534361958503723,0.85821807384491,1.25409483909607,0.468777030706406,0.882936656475067,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,2,25,7,0,10,4,0,6,13,3,7,2,0,14,1,6,10,2,7,8,62,6,2,60,6,11,12,6,1,0,1.52676796913147,0.654981315135956,0.822415471076965,1.62053942680359,0.412755250930786,0.592769622802734,1.06244516372681,0.53483784198761,0.860660135746002,1.25444900989532,0.469155251979828,0.884387969970703,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,4,21,8,0,11,0,2,3,18,1,1,0,1,12,13,6,8,0,5,8,67,4,2,58,4,10,16,6,0,1,1.52674174308777,0.655023276805878,0.822471916675568,1.62029123306274,0.412678778171539,0.592886388301849,1.06284177303314,0.535332143306732,0.863786876201629,1.25487637519836,0.469673573970795,0.886439263820648,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,5,26,4,0,11,1,2,3,16,2,2,0,1,12,0,7,10,2,5,10,68,5,1,63,2,13,15,5,0,3,1.52670276165009,0.655090928077698,0.822553753852844,1.62003529071808,0.412635535001755,0.592963516712189,1.06332731246948,0.535944998264313,0.866699874401093,1.2553893327713,0.470102906227112,0.888213276863098,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,4,26,7,1,11,2,4,8,13,1,0,2,0,13,2,6,9,0,7,10,68,8,2,65,0,13,17,3,0,0,1.52671110630035,0.655164837837219,0.822666704654694,1.61963891983032,0.412544369697571,0.593169867992401,1.06382346153259,0.536525309085846,0.869402885437012,1.25591707229614,0.470476359128952,0.889844715595245,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,4,25,9,2,13,0,1,1,12,2,1,0,0,1,1,9,11,0,7,10,71,7,7,66,4,12,15,6,1,0,1.52675271034241,0.655192315578461,0.822799146175385,1.6194976568222,0.41262274980545,0.592962861061096,1.0642009973526,0.536845862865448,0.871343970298767,1.25627064704895,0.470669388771057,0.890931069850922,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,5,24,8,0,11,0,7,3,17,2,0,2,0,0,2,5,9,1,8,9,75,9,1,61,4,10,18,6,4,0,1.52684307098389,0.655255138874054,0.822989225387573,1.6189923286438,0.412588030099869,0.593178451061249,1.06464147567749,0.537065804004669,0.873878479003906,1.25673353672028,0.47085240483284,0.89223062992096,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,7,26,5,0,12,0,8,4,16,0,0,1,1,4,0,2,8,1,7,10,71,8,5,63,3,18,14,6,0,0,1.52698719501495,0.65531724691391,0.82320111989975,1.61873209476471,0.41258642077446,0.59316873550415,1.06502830982208,0.537328541278839,0.876267075538635,1.25716614723206,0.471088081598282,0.893454849720001,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,0,26,7,0,10,2,3,4,18,2,1,0,0,0,1,1,8,0,7,8,73,6,2,61,3,11,15,7,0,8,1.52707660198212,0.655338287353516,0.823322653770447,1.61855864524841,0.412547260522842,0.593191385269165,1.06525850296021,0.537400126457214,0.877977192401886,1.25749039649963,0.471298068761826,0.894316911697388,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,2,30,9,0,7,0,0,4,21,4,1,1,0,0,1,3,11,0,5,8,71,7,1,61,4,9,14,8,1,1,1.52720379829407,0.655342578887939,0.823513507843018,1.61834847927094,0.412534564733505,0.593250811100006,1.0654776096344,0.537405788898468,0.880140841007233,1.25787115097046,0.47160416841507,0.895413875579834,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,3,27,7,0,8,0,4,6,14,2,6,0,0,4,1,1,9,1,6,9,71,13,1,62,4,12,17,5,2,0,1.52731359004974,0.655381381511688,0.82366293668747,1.61817514896393,0.412511855363846,0.593357086181641,1.06567859649658,0.537491321563721,0.882037281990051,1.25819289684296,0.471986025571823,0.896443128585815,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7,0,28,9,10,8,2,0,0,17,2,1,1,11,6,2,4,9,0,7,5,71,9,2,61,1,9,12,7,0,1,1.52742087841034,0.655397772789001,0.823802947998047,1.61806201934814,0.412483811378479,0.593383073806763,1.06577801704407,0.537482023239136,0.883356034755707,1.25841701030731,0.472311615943909,0.897184610366821,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,6,24,10,0,7,1,5,6,16,1,0,0,1,3,0,6,11,0,6,8,73,10,2,61,3,11,15,5,1,0,1.52759635448456,0.655379831790924,0.823970258235931,1.6178936958313,0.412441164255142,0.593508958816528,1.06592404842377,0.537559449672699,0.885027706623077,1.25868046283722,0.472616821527481,0.897982656955719,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,0,27,9,0,7,0,5,4,17,3,1,0,1,1,0,0,7,3,9,8,73,9,1,59,3,11,15,7,1,0,1.52779757976532,0.655364692211151,0.824134290218353,1.6177396774292,0.412401527166367,0.593578577041626,1.06596553325653,0.537711024284363,0.886599600315094,1.25894451141357,0.473082929849625,0.898737490177154,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,9,18,8,2,9,0,3,7,18,0,0,5,0,10,2,0,15,0,9,7,77,5,2,63,4,8,14,7,0,0,1.52791202068329,0.655357539653778,0.824191212654114,1.61765539646149,0.412364482879639,0.593587458133698,1.06604635715485,0.537689983844757,0.887730062007904,1.2590913772583,0.473413467407227,0.899287104606628,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,0,23,7,1,8,1,11,5,21,6,1,0,0,9,3,6,8,0,9,3,76,7,1,60,4,13,15,7,5,1,1.52806162834167,0.655329883098602,0.82427316904068,1.61747634410858,0.412288039922714,0.593717157840729,1.06595766544342,0.537868678569794,0.889123678207397,1.25920855998993,0.47406142950058,0.900087594985962,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,0,25,8,0,9,0,4,3,17,3,2,0,1,6,0,5,10,1,5,8,73,10,0,58,3,10,15,1,0,0,1.52821171283722,0.655337750911713,0.824324250221252,1.61732125282288,0.412220448255539,0.593737363815308,1.06576085090637,0.537915170192719,0.890550434589386,1.25921237468719,0.474653035402298,0.900639057159424,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,4,24,8,0,7,0,3,4,15,5,1,0,3,8,0,6,10,0,9,6,75,8,7,62,6,9,15,6,0,0,1.52829086780548,0.655347347259522,0.824341952800751,1.6171498298645,0.4120774269104,0.59395307302475,1.06563150882721,0.538035035133362,0.891588151454925,1.259153008461,0.475059598684311,0.900983870029449,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,2,24,8,0,7,0,7,6,16,2,1,2,2,13,1,0,10,1,13,9,75,5,1,61,3,12,15,8,1,0,1.52837836742401,0.655339181423187,0.824422180652618,1.61706840991974,0.412011533975601,0.593990385532379,1.06545841693878,0.53826105594635,0.892885744571686,1.25904536247253,0.475553840398788,0.901391804218292,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3,6,23,7,0,6,2,3,9,17,6,2,0,0,11,3,1,12,1,10,9,73,3,2,63,3,19,13,6,0,0,1.52842879295349,0.65533173084259,0.824509024620056,1.6168395280838,0.411976754665375,0.594079852104187,1.06521582603455,0.538592278957367,0.894075155258179,1.25887954235077,0.476142406463623,0.901658773422241,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,3,21,9,0,6,1,4,6,17,1,0,2,1,5,0,3,10,0,5,7,73,8,2,59,2,13,17,5,0,0,1.52846109867096,0.655318319797516,0.82457423210144,1.61673736572266,0.411953121423721,0.594130635261535,1.06495916843414,0.538996577262878,0.894786238670349,1.25868880748749,0.476746916770935,0.901917576789856,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,3,22,7,1,6,1,4,2,15,1,1,3,0,2,1,3,10,0,7,8,77,8,3,61,2,12,16,6,13,4,1.52845501899719,0.6552694439888,0.824639022350311,1.61663317680359,0.411872535943985,0.594239890575409,1.06449341773987,0.539805054664612,0.895625710487366,1.25837218761444,0.477615088224411,0.902169227600098,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,4,20,1,0,5,1,4,7,15,1,5,2,0,8,2,7,10,0,6,6,71,8,2,59,3,14,16,6,0,0,1.52843117713928,0.655254185199737,0.824661910533905,1.61653792858124,0.411856949329376,0.59428322315216,1.06417214870453,0.540625929832459,0.896332025527954,1.25797927379608,0.47855669260025,0.902464151382446,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,5,22,7,1,15,0,6,2,14,1,0,0,1,6,0,4,8,2,8,7,73,2,1,61,10,13,17,6,0,0,1.52843427658081,0.655277371406555,0.824697434902191,1.61648917198181,0.411854177713394,0.594310879707336,1.06390643119812,0.541378200054169,0.896780133247376,1.25774240493774,0.479216903448105,0.902612209320068,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,4,20,9,0,7,0,5,3,12,1,0,0,1,5,1,1,13,0,7,11,74,6,1,60,2,16,16,6,0,0,1.52840757369995,0.655284285545349,0.824690818786621,1.61643362045288,0.411800473928452,0.59439343214035,1.0638735294342,0.542245090007782,0.89742773771286,1.25757658481598,0.479870975017548,0.902938961982727,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,3,19,6,0,4,0,5,1,14,8,1,3,0,8,1,6,11,3,7,1,75,8,1,61,3,11,16,6,1,1,1.52834510803223,0.655321896076202,0.824655532836914,1.61639428138733,0.411829143762589,0.594309568405151,1.06379699707031,0.542694449424744,0.898255705833435,1.25759470462799,0.480378180742264,0.903430163860321,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,3,18,6,0,7,0,3,2,16,1,9,0,1,7,0,3,5,3,9,7,75,9,10,63,2,17,17,5,1,2,1.52830803394318,0.655343532562256,0.824623227119446,1.61635768413544,0.411771893501282,0.594372093677521,1.06401741504669,0.543125569820404,0.898920774459839,1.2576607465744,0.480722874403,0.903917372226715,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,3,17,8,0,7,0,5,1,15,2,0,0,1,0,1,10,10,1,7,9,75,4,2,61,10,10,13,6,0,0,1.52827334403992,0.655393302440643,0.824568927288055,1.61628460884094,0.411654531955719,0.594451010227203,1.0641576051712,0.544089555740356,0.89940869808197,1.25770747661591,0.480966866016388,0.904561400413513,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,3,18,6,4,9,0,5,0,17,1,1,4,1,6,7,5,13,2,7,9,76,9,5,61,6,9,15,5,1,0,1.52825558185577,0.655450999736786,0.824540019035339,1.61617183685303,0.411636650562286,0.594473361968994,1.06440794467926,0.544571876525879,0.899754285812378,1.25782573223114,0.480939567089081,0.905020117759705,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,6,18,7,0,7,0,5,1,17,1,2,0,1,2,1,5,10,1,9,6,75,4,1,60,3,12,16,1,0,1,1.52823841571808,0.655474603176117,0.824510753154754,1.61612331867218,0.411590158939362,0.59447968006134,1.06491386890411,0.544948756694794,0.900018513202667,1.25799071788788,0.480854392051697,0.905429780483246,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,7,17,7,3,7,0,4,2,16,0,1,1,1,1,0,2,9,2,14,6,75,4,2,59,3,12,19,5,1,14,1.52818632125855,0.655457079410553,0.824499428272247,1.61605429649353,0.411541163921356,0.594499945640564,1.06540322303772,0.545556724071503,0.900063574314117,1.25826048851013,0.480607926845551,0.905881941318512,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,3,16,5,0,6,0,4,1,16,2,0,0,1,0,2,3,13,0,6,8,75,5,3,57,4,15,18,10,5,0,1.52815675735474,0.655456483364105,0.824487328529358,1.61601090431213,0.411469519138336,0.594539105892181,1.0656909942627,0.546115517616272,0.899982273578644,1.25846457481384,0.480566769838333,0.906444668769836,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,7,17,7,0,6,1,5,1,15,1,0,1,0,0,0,4,5,3,9,7,75,7,6,61,9,11,15,5,0,1,1.52812123298645,0.655411005020142,0.824479699134827,1.61596691608429,0.411366909742355,0.594541549682617,1.06583249568939,0.546412408351898,0.899881541728973,1.25852191448212,0.480627119541168,0.906782746315002,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,4,15,8,0,7,14,5,1,16,6,0,1,0,1,2,6,7,0,8,5,77,5,2,62,3,9,15,5,0,1,1.52813160419464,0.655401945114136,0.824501574039459,1.61592721939087,0.411329180002212,0.594567000865936,1.06600487232208,0.546515583992004,0.89980286359787,1.2585357427597,0.480702877044678,0.907182216644287,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,6,13,6,1,8,0,5,9,16,3,0,1,0,2,8,5,10,0,9,8,78,8,0,62,1,9,14,4,0,0,1.52813351154327,0.655390977859497,0.824544906616211,1.6158435344696,0.411324858665466,0.594558238983154,1.06623959541321,0.546638071537018,0.899707019329071,1.25856232643127,0.480538666248322,0.907431960105896,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3,17,6,1,8,1,5,1,16,2,7,0,1,4,1,5,6,0,8,7,79,8,0,57,3,12,12,12,0,0,1.52816784381866,0.655411183834076,0.824580192565918,1.61577606201172,0.411348193883896,0.59453272819519,1.06642210483551,0.546669840812683,0.899592816829681,1.25864863395691,0.480344384908676,0.907520890235901,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,8,19,7,0,9,2,5,2,15,3,1,0,0,4,13,6,6,1,7,9,73,8,3,61,0,9,15,5,0,0,1.52819287776947,0.655389726161957,0.824631452560425,1.61569488048553,0.411347717046738,0.594513237476349,1.06658899784088,0.54669600725174,0.899314939975739,1.25875914096832,0.480185896158218,0.907630920410156,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,3,19,11,0,7,0,3,5,15,4,1,0,1,3,1,5,4,3,7,6,79,6,1,57,2,11,18,6,0,4,1.52822232246399,0.655385792255402,0.824656903743744,1.61562943458557,0.411347657442093,0.594496607780457,1.06662034988403,0.546744763851166,0.898964762687683,1.25880765914917,0.480169862508774,0.90770560503006,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,3,17,5,0,6,0,9,1,18,3,11,0,0,8,3,4,5,1,9,6,80,7,2,57,2,10,17,3,0,1,1.52825725078583,0.655432939529419,0.824651837348938,1.61558270454407,0.411362767219543,0.594466209411621,1.06664741039276,0.546898007392883,0.898684680461883,1.25880670547485,0.480224400758743,0.907741665840149,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,4,18,8,3,9,0,5,2,17,11,1,1,1,10,10,4,7,13,8,8,79,8,3,56,5,9,14,4,1,2,1.52826821804047,0.655488431453705,0.824623465538025,1.61551368236542,0.411355495452881,0.594443261623383,1.06665086746216,0.546865522861481,0.898632347583771,1.25879597663879,0.480216532945633,0.907702207565308,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,3,17,2,1,7,1,5,1,19,5,1,1,0,9,1,3,8,2,9,8,78,6,8,54,3,14,16,6,0,3,1.52826166152954,0.655479669570923,0.824548602104187,1.61547374725342,0.411309242248535,0.594395816326141,1.06670939922333,0.54658579826355,0.898832857608795,1.25886011123657,0.480098515748978,0.907589137554169,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,7,18,6,0,5,0,7,13,15,12,2,2,14,9,0,2,7,1,8,9,83,5,3,58,4,11,21,5,0,0,1.52826273441315,0.655528903007507,0.824462354183197,1.61544895172119,0.411299109458923,0.594398975372314,1.0667632818222,0.54640531539917,0.89897882938385,1.25893223285675,0.479979395866394,0.907515108585358,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,5,17,6,2,6,0,3,11,17,2,1,0,0,7,0,4,0,1,7,8,82,7,1,58,2,14,15,8,4,15,1.52821779251099,0.655562341213226,0.824319183826447,1.61540055274963,0.411274611949921,0.594284772872925,1.06679439544678,0.546202659606934,0.899120330810547,1.25902652740479,0.479827672243118,0.907438576221466,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,3,18,7,8,6,0,3,1,17,2,0,5,1,8,2,0,5,2,8,4,83,5,5,58,5,7,17,6,3,0,1.52814257144928,0.655534327030182,0.824194252490997,1.61538755893707,0.411242812871933,0.594175100326538,1.06675219535828,0.546265661716461,0.899148881435394,1.25905990600586,0.479715377092362,0.907401978969574,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,0,17,6,0,7,0,3,1,13,4,1,1,1,8,1,4,5,11,7,5,81,4,0,58,3,10,14,7,7,2,1.52804577350616,0.655533492565155,0.824021577835083,1.61538076400757,0.411200016736984,0.594094932079315,1.06677198410034,0.546306073665619,0.899137675762177,1.25906908512115,0.479619354009628,0.907368302345276,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,5,17,5,0,7,0,3,6,14,2,1,0,1,6,0,8,4,2,8,1,78,7,6,62,3,11,17,6,0,1,1.52795672416687,0.65555340051651,0.823828041553497,1.61536836624146,0.411078810691834,0.594059109687805,1.06689953804016,0.54624855518341,0.89909702539444,1.25909507274628,0.479564666748047,0.907320022583008,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2,19,7,0,7,1,4,1,11,2,5,2,2,5,0,6,5,1,6,7,82,5,0,61,3,12,14,6,0,1,1.52783536911011,0.655576705932617,0.823590993881226,1.61541271209717,0.411058038473129,0.594004929065704,1.06691086292267,0.546300709247589,0.899091422557831,1.25917172431946,0.479477465152741,0.907262921333313,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,2,18,7,1,6,1,4,0,17,4,1,12,0,7,1,6,5,3,9,10,79,5,0,60,7,16,18,4,1,2,1.52774059772491,0.655633628368378,0.823440432548523,1.61537861824036,0.411033570766449,0.593924164772034,1.06699550151825,0.546162068843842,0.899152159690857,1.25925362110138,0.47935426235199,0.90721732378006,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,2,17,2,0,5,7,4,8,22,1,1,4,3,5,0,5,5,1,11,5,79,6,3,57,0,15,14,5,0,0,1.52765202522278,0.655723035335541,0.823225796222687,1.61535584926605,0.410956650972366,0.593868017196655,1.06718623638153,0.545788645744324,0.899220108985901,1.25935506820679,0.479110777378082,0.907155334949493,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,7,22,7,1,6,1,3,1,16,1,13,0,1,8,0,1,7,8,7,4,79,6,2,55,3,12,17,11,1,0,1.52755987644196,0.655856788158417,0.823054194450378,1.61527860164642,0.410898059606552,0.593844175338745,1.0672835111618,0.54537695646286,0.899228513240814,1.25947308540344,0.478786498308182,0.907086133956909,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,3,21,5,0,8,0,3,0,14,5,0,2,0,11,1,2,6,0,14,5,79,6,2,58,11,13,18,7,1,0,1.52750217914581,0.655910730361939,0.822898745536804,1.61528205871582,0.410897165536881,0.593801438808441,1.06734895706177,0.545060217380524,0.899062156677246,1.25955808162689,0.47850713133812,0.907000124454498,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4,19,7,0,7,0,3,1,11,5,0,1,1,8,1,2,5,1,8,5,78,7,1,62,3,13,21,3,0,0,1.52738475799561,0.655975818634033,0.822686195373535,1.61523187160492,0.41079592704773,0.59375411272049,1.06721127033234,0.544569313526154,0.898639857769012,1.25964593887329,0.478152722120285,0.906814396381378,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,5,17,4,0,2,0,3,2,17,0,4,0,1,9,0,2,8,0,10,4,75,5,2,59,2,12,18,4,1,0,1.52721500396729,0.656028568744659,0.822473764419556,1.61518251895905,0.410720586776733,0.593784749507904,1.06741297245026,0.544028878211975,0.898297786712647,1.2596926689148,0.47782301902771,0.906608045101166,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,3,19,6,0,7,0,6,1,18,2,0,3,9,10,1,4,3,0,7,6,76,3,2,64,3,14,20,5,0,0,1.52712225914001,0.656053006649017,0.822338461875916,1.61521685123444,0.410691410303116,0.593693554401398,1.06736075878143,0.543357133865356,0.898122191429138,1.25971829891205,0.477539390325546,0.906389951705933,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,3,20,6,0,7,0,5,2,22,3,0,2,6,6,4,0,7,0,9,7,77,3,3,62,3,11,19,5,0,0,1.526970744133,0.656070828437805,0.822149872779846,1.61523056030273,0.41063466668129,0.593625962734222,1.06732022762299,0.542625188827515,0.897879540920258,1.25975954532623,0.47723400592804,0.906105577945709,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,1,18,7,0,7,0,7,4,17,3,1,4,1,10,1,6,7,0,7,11,77,7,2,62,4,13,19,6,0,0,1.52686107158661,0.65607875585556,0.822005033493042,1.61529767513275,0.410620003938675,0.593488395214081,1.06717908382416,0.541763961315155,0.897817015647888,1.25976121425629,0.476928532123566,0.90584272146225,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,1,17,6,0,7,0,12,4,17,1,1,1,0,10,1,2,2,0,3,6,77,4,2,62,5,10,19,9,1,0,1.52669608592987,0.656079649925232,0.821808099746704,1.61535346508026,0.410568296909332,0.593431651592255,1.06707119941711,0.540882527828217,0.897579789161682,1.25976884365082,0.476453185081482,0.905468046665192,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,3,19,7,1,7,7,3,2,19,3,13,1,1,4,0,11,6,16,9,8,77,5,4,61,3,10,18,5,1,0,1.5264972448349,0.656083464622498,0.8216233253479,1.61539781093597,0.410533517599106,0.59342747926712,1.06686735153198,0.539974212646484,0.897254645824432,1.259761095047,0.4759401679039,0.905020475387573,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,5,17,6,0,8,0,3,2,18,0,0,5,0,4,9,4,9,0,7,5,80,5,10,63,1,12,18,5,1,0,1.52631413936615,0.656082272529602,0.821459293365479,1.61541748046875,0.41050136089325,0.593264400959015,1.06659197807312,0.539366483688355,0.89678168296814,1.25971698760986,0.475603193044663,0.904621005058289,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,3,23,6,3,6,0,1,4,19,3,5,1,0,1,1,3,6,11,10,5,70,5,2,61,6,17,16,7,0,0,1.52617001533508,0.656055450439453,0.821326196193695,1.61542737483978,0.410480529069901,0.593244850635529,1.06643712520599,0.538663327693939,0.896422207355499,1.25963854789734,0.475403606891632,0.904324054718018,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7,3,20,6,0,6,8,3,0,23,2,0,9,13,1,10,1,7,0,9,4,73,5,2,59,3,14,17,6,0,0,1.5259792804718,0.656010806560516,0.821173310279846,1.6154168844223,0.410465985536575,0.593179404735565,1.06621932983398,0.537999927997589,0.896000266075134,1.25950026512146,0.475110411643982,0.903834342956543,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,3,19,9,2,7,0,4,4,23,2,2,3,0,0,0,1,6,1,10,7,76,10,1,64,3,12,15,6,5,0,1.52582085132599,0.656000077724457,0.821012079715729,1.61538541316986,0.410402208566666,0.593130052089691,1.0659567117691,0.537491619586945,0.895719707012177,1.25936770439148,0.474793493747711,0.903341114521027,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,4,18,7,0,6,0,6,2,15,3,1,1,0,0,0,2,9,1,7,6,76,0,0,62,0,12,15,6,2,15,1.52568256855011,0.656001627445221,0.820906817913055,1.61535370349884,0.410363912582398,0.593104720115662,1.06589257717133,0.536922931671143,0.895558476448059,1.25929617881775,0.474532574415207,0.903009355068207,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,2,20,6,0,6,1,13,3,21,1,0,0,0,1,1,3,4,0,7,10,74,4,2,64,3,8,13,8,1,1,1.52550709247589,0.655989408493042,0.820730268955231,1.61533772945404,0.410314083099365,0.593033730983734,1.06567192077637,0.5362468957901,0.895326435565949,1.2591837644577,0.474200963973999,0.902665257453918,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,4,21,7,0,10,0,2,5,20,2,8,2,1,1,1,4,11,0,7,10,77,3,3,61,3,12,17,6,0,1,1.52531099319458,0.65598863363266,0.820528328418732,1.61529397964478,0.410267978906632,0.592933475971222,1.0655210018158,0.535924732685089,0.894944489002228,1.259068608284,0.47395721077919,0.902306437492371,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,11,3,21,0,1,6,0,4,3,17,3,0,1,0,1,4,1,5,2,10,6,76,6,2,64,3,15,19,4,0,4,1.52514064311981,0.655996918678284,0.820392668247223,1.6152321100235,0.410219639539719,0.592900812625885,1.06540155410767,0.535811901092529,0.894564211368561,1.25894522666931,0.473835706710815,0.9020636677742,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,3,19,5,0,9,2,0,4,14,3,7,4,0,2,0,0,5,2,9,5,72,5,5,66,0,8,18,6,0,10,1.52497410774231,0.656004905700684,0.820244908332825,1.61516177654266,0.410157680511475,0.592874825000763,1.06515419483185,0.535711646080017,0.894155144691467,1.25879490375519,0.473783105611801,0.901833772659302,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
