S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
11,8,2,31,66,1,3,1,7,17,3,10,1,8,0,0,2,7,1,34,23,12,66,24,3,79,5,11,18,3,0,0,1.48757326602936,0.60694146156311,0.90376740694046,1.54283082485199,0.403732448816299,0.62226676940918,0.994401454925537,0.567205429077148,0.95932948589325,1.21559369564056,0.510592818260193,0.955241441726685,16_Aug_2023_11_24
7,0,3,27,68,1,0,0,4,19,3,8,0,5,2,0,5,6,1,37,22,10,60,19,1,79,2,9,16,6,0,0,1.48777079582214,0.606993973255158,0.90371835231781,1.54274785518646,0.403698414564133,0.622220695018768,0.994376361370087,0.566794097423553,0.959031641483307,1.21562111377716,0.510447800159454,0.955114722251892,16_Aug_2023_11_24
18,1,6,30,70,0,2,1,0,17,2,9,0,7,4,14,2,9,1,38,22,9,61,20,1,80,4,7,17,3,1,0,1.48796463012695,0.607032835483551,0.903714299201965,1.54269111156464,0.403611451387405,0.62227463722229,0.994327664375305,0.566343784332275,0.958425164222717,1.21562457084656,0.510255217552185,0.954904437065124,16_Aug_2023_11_24
10,0,4,32,70,2,2,2,4,18,3,11,7,13,0,1,1,8,2,37,25,14,63,21,0,79,1,17,17,4,0,0,1.48815882205963,0.607044517993927,0.903695166110992,1.54262948036194,0.403577119112015,0.622208595275879,0.994165122509003,0.565991103649139,0.957574725151062,1.21559143066406,0.510079741477966,0.954596400260925,16_Aug_2023_11_24
11,2,0,27,71,0,2,2,4,18,4,10,0,6,1,0,5,4,1,33,22,5,61,22,1,74,0,14,17,0,3,0,1.48835682868958,0.607054769992828,0.903707683086395,1.54265093803406,0.40354722738266,0.622144639492035,0.993979036808014,0.565703809261322,0.956531643867493,1.21552240848541,0.509964883327484,0.954188466072082,16_Aug_2023_11_24
11,0,5,31,71,0,2,2,3,16,11,9,1,4,1,0,2,16,2,34,23,7,64,18,1,76,4,12,18,4,0,0,1.48847329616547,0.607044100761414,0.903714895248413,1.54270315170288,0.403494268655777,0.622188746929169,0.993840396404266,0.565431237220764,0.955639243125916,1.21540248394012,0.509844958782196,0.953811228275299,16_Aug_2023_11_24
11,0,5,29,75,4,9,13,4,19,3,10,1,12,1,1,2,9,2,37,21,6,67,21,0,80,1,11,16,3,1,0,1.48862373828888,0.607019007205963,0.90371036529541,1.54275822639465,0.403482556343079,0.622137665748596,0.993561327457428,0.565166592597961,0.954373598098755,1.21518552303314,0.509683310985565,0.953219354152679,16_Aug_2023_11_24
11,1,0,29,72,0,5,6,3,23,3,13,1,6,1,0,0,10,5,38,26,7,61,18,2,77,9,19,14,4,3,0,1.48876261711121,0.607129275798798,0.903598248958588,1.54286587238312,0.403469741344452,0.622088432312012,0.993326425552368,0.564902424812317,0.952951967716217,1.21495652198792,0.509550869464874,0.952539920806885,16_Aug_2023_11_24
9,1,5,27,71,10,0,15,3,22,3,10,1,5,0,0,2,5,0,38,21,6,57,20,0,78,1,16,16,5,1,1,1.48892521858215,0.607059061527252,0.903653264045715,1.54300343990326,0.403411149978638,0.622117221355438,0.99293839931488,0.564603745937347,0.951145529747009,1.21465873718262,0.509478628635407,0.951690196990967,16_Aug_2023_11_24
11,0,7,28,73,1,3,1,3,23,3,9,12,5,0,0,2,10,2,37,22,10,61,19,1,77,1,14,19,0,2,0,1.4890273809433,0.607064068317413,0.903631925582886,1.54311716556549,0.403336614370346,0.622148036956787,0.9925856590271,0.564401984214783,0.949702441692352,1.2144296169281,0.509442031383514,0.95102733373642,16_Aug_2023_11_24
11,7,5,30,70,0,3,5,5,22,0,11,0,4,8,0,3,11,3,39,21,7,62,20,1,79,1,11,19,5,0,1,1.48916494846344,0.607093095779419,0.903591573238373,1.5433007478714,0.403344362974167,0.622255921363831,0.992140710353851,0.564091444015503,0.947550475597382,1.21399736404419,0.509405434131622,0.950027227401733,16_Aug_2023_11_24
11,7,1,29,73,0,3,13,3,25,5,9,1,5,0,0,1,8,11,36,19,9,62,16,0,79,2,14,19,4,0,0,1.48929047584534,0.607122004032135,0.903504192829132,1.54350137710571,0.403249204158783,0.62211287021637,0.991605460643768,0.563733398914337,0.945139825344086,1.21351730823517,0.509313464164734,0.948915541172028,16_Aug_2023_11_24
17,0,7,27,76,0,2,0,3,25,3,11,1,3,0,0,3,16,1,40,22,2,66,17,0,78,1,11,17,3,1,1,1.48938453197479,0.607125818729401,0.9034383893013,1.54371201992035,0.40325266122818,0.622223079204559,0.991039454936981,0.563364446163178,0.94254606962204,1.21302819252014,0.509168267250061,0.947739541530609,16_Aug_2023_11_24
11,0,5,27,80,10,2,0,3,22,3,7,0,2,4,13,3,6,3,38,19,6,66,17,3,77,10,14,17,4,0,0,1.48947870731354,0.60717636346817,0.903342127799988,1.54406356811523,0.403235226869583,0.62221223115921,0.990406274795532,0.56297492980957,0.9397252202034,1.21252298355103,0.509140014648438,0.946465075016022,16_Aug_2023_11_24
12,0,5,29,75,0,3,0,3,21,6,7,1,3,1,0,1,9,2,39,18,8,66,18,6,80,1,14,19,2,0,0,1.4895213842392,0.607188045978546,0.903280556201935,1.5442088842392,0.403180152177811,0.622232735157013,0.989853918552399,0.562684118747711,0.937479078769684,1.21206140518188,0.509168028831482,0.945514798164368,16_Aug_2023_11_24
11,0,11,29,70,0,3,0,3,21,1,9,0,13,0,0,7,8,3,40,17,5,64,16,0,78,9,16,19,4,0,0,1.48957669734955,0.607167720794678,0.903173327445984,1.54450738430023,0.403211057186127,0.62220960855484,0.989108800888062,0.562271296977997,0.934393227100372,1.2113254070282,0.509179294109345,0.944004893302918,16_Aug_2023_11_24
13,0,3,31,73,3,2,1,4,18,3,9,4,6,1,0,5,9,3,39,21,6,65,20,5,77,2,14,19,2,0,0,1.48959767818451,0.607191562652588,0.903100430965424,1.54483878612518,0.403215855360031,0.622228622436523,0.988373398780823,0.561864852905273,0.931128323078156,1.2105427980423,0.509199738502502,0.942394196987152,16_Aug_2023_11_24
13,0,2,30,71,0,3,1,2,20,3,13,0,8,1,0,0,8,0,42,21,2,66,18,0,78,1,10,19,2,0,0,1.48959457874298,0.607183635234833,0.903040885925293,1.54518842697144,0.403221011161804,0.622255206108093,0.987580001354218,0.56144243478775,0.927729964256287,1.20978486537933,0.509224653244019,0.940840601921082,16_Aug_2023_11_24
11,0,3,30,70,0,2,0,3,21,4,10,1,7,1,0,2,8,2,36,20,5,66,18,0,81,1,14,19,8,2,0,1.48955762386322,0.607154607772827,0.902974307537079,1.54540240764618,0.403197735548019,0.622300624847412,0.986957132816315,0.561111569404602,0.925071597099304,1.20918560028076,0.509173810482025,0.939505755901337,16_Aug_2023_11_24
10,0,7,27,73,0,2,0,2,20,2,7,0,8,1,1,2,9,2,38,19,8,67,18,0,75,1,13,15,5,0,9,1.48946642875671,0.607152760028839,0.902867794036865,1.54573369026184,0.403172582387924,0.622454643249512,0.986105859279633,0.560785830020905,0.921453833580017,1.20834755897522,0.509085118770599,0.9376260638237,16_Aug_2023_11_24
10,1,5,30,74,10,3,0,2,22,3,9,1,7,1,2,3,10,1,39,19,5,67,19,5,81,1,11,19,5,0,0,1.4893411397934,0.607160151004791,0.902742207050324,1.54608964920044,0.403193324804306,0.622325897216797,0.985290229320526,0.560458600521088,0.917711436748504,1.20749473571777,0.509009003639221,0.935639560222626,16_Aug_2023_11_24
11,0,3,27,75,0,2,1,2,23,0,7,0,4,14,0,3,7,4,39,19,7,67,21,0,81,1,12,19,3,2,0,1.48921895027161,0.607174932956696,0.902592718601227,1.54649698734283,0.403261750936508,0.622203946113586,0.984516143798828,0.56010901927948,0.914027750492096,1.20662021636963,0.50886332988739,0.933627009391785,16_Aug_2023_11_24
11,2,2,23,75,2,1,10,0,19,0,11,1,9,0,0,2,9,6,36,19,7,66,21,0,80,2,10,18,3,0,0,1.48911798000336,0.607191741466522,0.902498066425324,1.54688763618469,0.403186798095703,0.622426331043243,0.983987867832184,0.559812188148499,0.911305546760559,1.20596194267273,0.508658766746521,0.932005286216736,16_Aug_2023_11_24
7,2,0,26,74,1,2,0,8,16,3,10,0,3,1,1,5,7,5,38,19,7,67,17,1,81,2,10,16,4,1,0,1.48895227909088,0.607230603694916,0.902371644973755,1.5472400188446,0.403177469968796,0.622421741485596,0.983172655105591,0.559432625770569,0.907734930515289,1.20496833324432,0.508227944374085,0.929716050624847,16_Aug_2023_11_24
11,2,1,27,75,0,3,7,2,19,0,10,1,5,0,0,3,10,5,38,18,6,69,21,1,78,5,10,16,0,0,1,1.4887490272522,0.60727071762085,0.902254402637482,1.54761326313019,0.40312784910202,0.62253326177597,0.982424676418304,0.559016585350037,0.904053866863251,1.20393872261047,0.50760018825531,0.927075028419495,16_Aug_2023_11_24
11,0,6,29,75,0,5,4,7,18,7,13,1,7,0,0,3,6,3,42,23,6,67,19,2,78,0,10,24,3,1,0,1.48851573467255,0.60730654001236,0.902101635932922,1.54798233509064,0.403079867362976,0.622686386108398,0.981508612632751,0.558573186397553,0.900124311447144,1.20300471782684,0.507173597812653,0.924550950527191,16_Aug_2023_11_24
11,3,3,28,72,0,3,1,3,19,3,9,0,6,0,0,1,9,4,37,25,6,64,19,0,81,1,12,19,0,1,1,1.48821461200714,0.60732913017273,0.901907444000244,1.54838263988495,0.402988702058792,0.62284117937088,0.980520129203796,0.558166682720184,0.895633399486542,1.20195233821869,0.507027268409729,0.921942353248596,16_Aug_2023_11_24
11,2,0,29,74,0,2,0,0,17,5,9,2,0,1,0,0,9,6,37,30,8,67,18,1,82,3,8,17,1,1,1,1.48803007602692,0.607345819473267,0.901762425899506,1.54873490333557,0.403010129928589,0.622731328010559,0.979766070842743,0.557806193828583,0.891924142837524,1.20114612579346,0.507110893726349,0.920088112354279,16_Aug_2023_11_24
12,4,7,30,76,1,8,3,7,19,4,12,2,9,0,0,1,7,1,43,25,8,70,21,0,80,3,11,19,0,3,0,1.48774683475494,0.607360303401947,0.901582479476929,1.54924976825714,0.403041481971741,0.62267678976059,0.978754639625549,0.557239234447479,0.886669337749481,1.19995558261871,0.507276237010956,0.917530655860901,16_Aug_2023_11_24
10,6,3,27,76,0,2,2,2,20,4,7,2,1,1,0,5,5,8,41,23,8,70,19,3,80,1,13,14,3,1,0,1.48741853237152,0.607409179210663,0.901421368122101,1.54981625080109,0.402976989746094,0.622851073741913,0.977830708026886,0.556713223457336,0.881267309188843,1.19890260696411,0.507385075092316,0.914766907691956,16_Aug_2023_11_24
13,1,3,30,76,0,5,1,0,22,0,11,1,3,1,0,1,8,7,36,19,10,70,18,0,81,2,12,19,4,0,0,1.48710834980011,0.607409298419952,0.901252865791321,1.55034649372101,0.402996450662613,0.622947216033935,0.977036774158478,0.556068956851959,0.875688314437866,1.19782269001007,0.507473051548004,0.912158966064453,16_Aug_2023_11_24
12,4,2,29,79,0,2,0,4,20,4,6,0,5,1,0,2,9,11,39,23,8,71,18,5,83,9,8,20,4,0,0,1.48687136173248,0.607394695281982,0.901113986968994,1.55071926116943,0.402977347373962,0.623062133789063,0.9764284491539,0.555697083473206,0.871478259563446,1.19703423976898,0.507551491260529,0.910169243812561,16_Aug_2023_11_24
13,0,4,30,80,1,0,0,5,20,6,7,0,4,0,1,2,6,9,39,23,7,71,18,2,78,5,9,19,4,0,1,1.48648977279663,0.607395827770233,0.90090274810791,1.55125904083252,0.402928829193115,0.623207747936249,0.975714325904846,0.555196821689606,0.865869700908661,1.19594705104828,0.507647156715393,0.907470166683197,16_Aug_2023_11_24
13,2,11,27,77,0,1,0,2,19,4,4,1,3,1,0,1,9,9,44,23,7,67,17,0,78,5,0,23,3,0,0,1.48609602451324,0.607389092445374,0.900681912899017,1.55182135105133,0.40296858549118,0.623103737831116,0.975131332874298,0.554736733436585,0.860345363616943,1.19492423534393,0.507678627967835,0.904758214950562,16_Aug_2023_11_24
13,0,2,29,81,0,1,1,0,22,4,13,0,5,0,0,1,10,9,42,24,6,68,20,1,85,0,11,23,4,1,7,1.48571705818176,0.607352197170258,0.900477409362793,1.55244100093842,0.402969211339951,0.623199880123138,0.974498927593231,0.554425060749054,0.854953348636627,1.19388926029205,0.507592558860779,0.90203058719635,16_Aug_2023_11_24
15,2,7,29,78,0,2,0,3,20,4,7,0,2,0,0,1,7,9,42,21,6,69,21,1,82,5,12,22,5,0,1,1.48540496826172,0.607353031635284,0.900369167327881,1.55283260345459,0.402948558330536,0.623262465000153,0.974262535572052,0.554123878479004,0.850835740566254,1.19314992427826,0.507516086101532,0.899988234043121,16_Aug_2023_11_24
13,1,3,30,84,4,2,1,3,22,6,7,0,4,1,0,2,6,11,42,23,5,69,18,1,84,2,13,22,4,0,1,1.48497712612152,0.607330679893494,0.90016096830368,1.55336320400238,0.402877360582352,0.623530030250549,0.973810970783233,0.553826689720154,0.845513164997101,1.19222319126129,0.507361352443695,0.897286951541901,16_Aug_2023_11_24
9,2,3,29,80,1,0,0,3,21,5,12,1,4,2,1,3,5,10,42,21,8,69,18,5,77,5,9,24,0,12,1,1.48452270030975,0.607316017150879,0.899987101554871,1.55398941040039,0.402961373329163,0.623487532138824,0.973507642745972,0.55357152223587,0.840236186981201,1.19132256507874,0.507311582565308,0.894711911678314,16_Aug_2023_11_24
11,8,4,35,82,0,2,0,8,21,5,7,0,2,0,0,2,8,7,45,23,6,69,19,8,84,0,12,22,2,1,3,1.48406910896301,0.607305288314819,0.89984917640686,1.55454850196838,0.402992069721222,0.623561978340149,0.973133862018585,0.553464889526367,0.834927916526794,1.19044029712677,0.507231533527374,0.891763806343079,16_Aug_2023_11_24
12,4,9,28,80,0,7,0,4,23,5,7,0,2,0,0,0,8,7,45,19,6,67,17,1,82,1,13,25,6,1,1,1.48374056816101,0.60727870464325,0.899755239486694,1.55492544174194,0.403013586997986,0.623709738254547,0.972920656204224,0.553406178951263,0.831001102924347,1.18975186347961,0.50722336769104,0.8897665143013,16_Aug_2023_11_24
13,0,3,31,79,0,2,0,3,23,3,8,0,6,1,1,0,9,3,42,23,3,69,20,3,80,4,7,26,9,1,0,1.48328197002411,0.607228219509125,0.899730324745178,1.55547726154327,0.403058052062988,0.623914241790772,0.972677290439606,0.553290247917175,0.825783550739288,1.18882894515991,0.507179200649262,0.887009680271149,16_Aug_2023_11_24
13,4,6,28,77,0,1,1,10,23,8,5,0,4,1,0,2,5,6,42,22,6,73,18,2,83,2,16,23,1,0,1,1.48286581039429,0.607143998146057,0.899666309356689,1.55593609809876,0.403038710355759,0.624263405799866,0.972402095794678,0.553223788738251,0.820737063884735,1.18792498111725,0.507132709026337,0.884268224239349,16_Aug_2023_11_24
10,1,4,30,78,0,0,0,4,23,5,7,0,0,0,0,1,11,7,40,23,7,71,19,0,82,9,13,21,4,1,1,1.48241424560547,0.607052803039551,0.899496555328369,1.55653917789459,0.403040736913681,0.624375522136688,0.972125470638275,0.553289532661438,0.815948307514191,1.18713176250458,0.507034778594971,0.881605088710785,16_Aug_2023_11_24
14,6,8,32,78,0,2,1,4,26,5,7,0,2,0,0,1,10,10,40,20,6,72,22,1,85,2,15,23,5,1,1,1.48208391666412,0.607003152370453,0.899584114551544,1.55687201023102,0.403166353702545,0.624307513237,0.97197437286377,0.55342572927475,0.812437117099762,1.18657088279724,0.506941795349121,0.879663586616516,16_Aug_2023_11_24
12,0,10,30,79,0,2,0,8,17,5,5,1,3,2,0,0,5,9,44,20,6,69,18,1,83,2,10,20,4,0,0,1.4816689491272,0.606926321983337,0.899559855461121,1.55733215808868,0.403277814388275,0.624374866485596,0.97191721200943,0.55338329076767,0.80776184797287,1.18580293655396,0.506911277770996,0.87705785036087,16_Aug_2023_11_24
11,1,5,28,80,0,0,12,4,24,6,6,13,10,14,0,2,11,12,43,18,6,71,20,4,81,2,8,21,3,0,9,1.48125517368317,0.606846749782562,0.89956796169281,1.55776655673981,0.403283417224884,0.624581217765808,0.971634387969971,0.553591966629028,0.803069949150085,1.18495619297028,0.506967127323151,0.874429404735565,16_Aug_2023_11_24
13,4,8,29,78,0,0,0,3,21,5,8,0,4,0,0,1,7,8,42,21,7,69,20,1,83,1,12,22,3,0,0,1.48089933395386,0.606719017028809,0.899605870246887,1.55815553665161,0.40338808298111,0.624864637851715,0.97133731842041,0.553796291351318,0.79857587814331,1.18412399291992,0.507044017314911,0.871838331222534,16_Aug_2023_11_24
11,0,6,27,79,0,4,0,0,24,7,9,1,3,4,0,1,2,8,44,22,6,71,20,1,80,1,10,21,3,0,0,1.48063957691193,0.60665774345398,0.89970189332962,1.5584557056427,0.403511226177216,0.625048577785492,0.971307873725891,0.553931713104248,0.795190036296845,1.18348610401154,0.507068932056427,0.86981999874115,16_Aug_2023_11_24
12,3,3,23,86,3,1,0,3,20,5,10,1,1,1,0,3,6,8,40,22,7,70,19,2,83,1,9,23,11,0,1,1.48030495643616,0.606541991233826,0.899827837944031,1.55882549285889,0.403634190559387,0.625094950199127,0.971182405948639,0.554038524627685,0.79084438085556,1.18274211883545,0.507155239582062,0.867192506790161,16_Aug_2023_11_24
14,2,3,23,83,0,2,0,3,19,6,8,0,4,0,0,10,10,6,44,26,7,67,19,1,83,1,10,22,3,0,1,1.47999358177185,0.606355488300324,0.899912834167481,1.55920302867889,0.403765767812729,0.625028669834137,0.971133649349213,0.554205060005188,0.786343336105347,1.18198084831238,0.507287561893463,0.864594519138336,16_Aug_2023_11_24
14,2,3,23,83,0,3,1,1,20,5,8,0,4,0,0,3,5,7,39,23,8,69,16,1,81,0,10,20,3,2,0,1.4797135591507,0.606184124946594,0.900043725967407,1.55956184864044,0.403887003660202,0.62517774105072,0.970939934253693,0.554408133029938,0.781879365444183,1.18121385574341,0.507552266120911,0.862107276916504,16_Aug_2023_11_24
14,0,2,21,83,0,2,1,0,19,5,15,1,4,1,0,1,8,7,44,21,6,68,21,0,81,2,13,23,2,0,0,1.47946405410767,0.60609495639801,0.900255620479584,1.55992650985718,0.403939843177795,0.625469744205475,0.970983326435089,0.554603695869446,0.777403056621552,1.18043446540833,0.507719337940216,0.859479546546936,16_Aug_2023_11_24
13,0,5,23,81,8,0,0,0,19,4,8,0,6,0,0,0,6,7,45,23,8,71,21,1,81,3,9,20,0,3,0,1.4792377948761,0.605881452560425,0.900478065013886,1.56013786792755,0.404016554355621,0.625587046146393,0.971021354198456,0.554674863815308,0.774080216884613,1.17983543872833,0.507835865020752,0.857548534870148,16_Aug_2023_11_24
14,0,3,24,81,1,2,2,1,19,5,8,0,6,0,0,1,2,6,46,23,8,71,20,0,84,2,11,22,10,1,0,1.47896504402161,0.605657458305359,0.900636911392212,1.56046974658966,0.404104053974152,0.625772714614868,0.971063554286957,0.554910004138947,0.769580900669098,1.17914199829102,0.508116602897644,0.855048179626465,16_Aug_2023_11_24
13,3,4,23,82,0,10,0,1,20,7,8,0,7,1,1,2,7,7,47,21,6,67,20,1,80,0,10,21,4,0,0,1.47866630554199,0.605502247810364,0.900823891162872,1.56074917316437,0.40419065952301,0.626002013683319,0.971216320991516,0.555210709571838,0.764892101287842,1.17847752571106,0.508441030979157,0.852570712566376,16_Aug_2023_11_24
13,0,3,24,83,0,1,0,3,22,6,9,0,5,1,2,7,3,9,44,21,8,76,20,1,83,3,11,23,5,1,2,1.47837042808533,0.605354785919189,0.90098488330841,1.56101548671722,0.404246658086777,0.626233458518982,0.971534848213196,0.555437803268433,0.760152995586395,1.17797744274139,0.508737087249756,0.850111544132233,16_Aug_2023_11_24
14,0,3,24,80,0,0,0,1,19,5,10,1,1,2,0,3,5,7,45,27,8,75,20,0,84,3,14,21,1,0,0,1.4781459569931,0.605333149433136,0.901084065437317,1.56119656562805,0.404321730136871,0.626418828964233,0.971722185611725,0.555661141872406,0.756773173809052,1.17753672599792,0.508979856967926,0.84841525554657,16_Aug_2023_11_24
13,0,3,25,85,0,1,0,0,17,6,9,0,2,0,0,2,7,6,35,18,8,73,18,3,81,6,10,21,1,1,0,1.47791934013367,0.605130851268768,0.901340186595917,1.56149637699127,0.404419451951981,0.626544415950775,0.972147881984711,0.555873155593872,0.752436339855194,1.17692828178406,0.509060382843018,0.845936715602875,16_Aug_2023_11_24
15,2,1,23,82,8,1,0,1,20,6,8,1,3,0,0,0,6,6,37,17,8,69,20,0,79,3,10,22,3,0,0,1.47770142555237,0.604995906352997,0.901661455631256,1.56166207790375,0.404448062181473,0.626782059669495,0.972572565078735,0.556054592132568,0.748279988765717,1.1763653755188,0.509122729301453,0.843541324138641,16_Aug_2023_11_24
13,0,3,22,84,0,1,2,4,22,7,8,0,3,0,1,0,10,13,37,17,8,70,20,0,87,3,12,19,3,0,1,1.47751915454865,0.604819416999817,0.90195769071579,1.56183063983917,0.404545605182648,0.62699806690216,0.972927331924438,0.556384384632111,0.744124889373779,1.17582440376282,0.509240806102753,0.841246485710144,16_Aug_2023_11_24
13,0,4,21,85,0,0,7,3,20,6,11,1,6,2,0,2,5,4,40,19,6,70,21,1,84,2,10,24,4,4,1,1.47737157344818,0.604704916477203,0.902130842208862,1.56193256378174,0.404569506645203,0.627254486083984,0.973295629024506,0.556608617305756,0.740880966186523,1.17549240589142,0.509467005729675,0.839667439460754,16_Aug_2023_11_24
14,0,5,21,82,0,0,1,1,23,5,7,0,0,0,0,1,2,8,44,17,3,70,20,0,83,2,12,23,3,0,0,1.4771831035614,0.604561746120453,0.902409076690674,1.56201612949371,0.404598474502564,0.627586126327515,0.973796725273132,0.556894898414612,0.736494302749634,1.17505192756653,0.509600877761841,0.837510704994202,16_Aug_2023_11_24
12,0,11,24,83,0,0,0,0,25,3,6,0,3,0,0,0,7,6,43,19,9,66,20,1,87,2,9,21,3,1,0,1.47700834274292,0.604446351528168,0.902731478214264,1.56209671497345,0.404708385467529,0.627815783023834,0.974389910697937,0.55718868970871,0.732148230075836,1.17473077774048,0.509696841239929,0.835230827331543,16_Aug_2023_11_24
13,0,2,21,81,0,1,0,3,26,6,6,0,9,0,0,1,6,9,41,15,8,71,22,0,87,2,11,26,4,0,1,1.47690463066101,0.604336798191071,0.903030812740326,1.56215798854828,0.404808342456818,0.62798810005188,0.974968075752258,0.55754804611206,0.728003323078156,1.17437100410461,0.509791791439056,0.832929491996765,16_Aug_2023_11_24
14,1,3,24,77,0,0,0,2,24,8,6,0,2,2,0,1,0,4,44,17,5,71,18,1,90,3,9,21,3,1,0,1.4768168926239,0.604242265224457,0.903322637081146,1.5622044801712,0.404857665300369,0.628195524215698,0.975645542144775,0.557587683200836,0.724906921386719,1.17409241199493,0.509841501712799,0.831233263015747,16_Aug_2023_11_24
19,0,4,20,81,1,1,0,3,23,4,7,0,8,1,0,3,6,9,44,18,11,71,22,2,89,2,11,19,4,0,0,1.47668874263763,0.604085326194763,0.9036865234375,1.5622261762619,0.405039131641388,0.628286123275757,0.976394355297089,0.557592988014221,0.720651865005493,1.17372226715088,0.50989830493927,0.828879594802856,16_Aug_2023_11_24
15,0,5,21,81,3,0,0,0,31,5,11,0,8,0,2,0,8,6,48,13,9,76,18,1,87,3,11,23,3,0,0,1.47655522823334,0.604030847549439,0.903953731060028,1.56226480007172,0.405138313770294,0.628478705883026,0.977256596088409,0.557744920253754,0.71621310710907,1.17342758178711,0.510020732879639,0.826673209667206,16_Aug_2023_11_24
13,0,4,22,86,0,1,1,3,25,5,5,0,7,7,0,0,5,8,47,14,6,76,17,1,89,3,11,22,6,3,0,1.47640061378479,0.60394960641861,0.904173493385315,1.56228828430176,0.40516409277916,0.628743469715118,0.977953970432282,0.558014035224915,0.711878299713135,1.17321217060089,0.510121762752533,0.824461221694946,16_Aug_2023_11_24
