S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,
8,0,7,99,43,0,19,0,13,3,97,30,0,6,9,14,0,13,39,31,37,7,145,37,3,88,3,22,113,10,6,0,1.55335295200348,0.654080152511597,0.818177223205566,1.65351808071136,0.41410431265831,0.602758705615997,1.45514893531799,0.509025812149048,0.350752681493759,1.39089560508728,0.522915780544281,0.519241452217102,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,10,106,46,0,18,0,12,3,97,36,0,10,3,16,0,14,35,28,33,3,146,34,2,87,5,23,109,8,0,0,1.55327045917511,0.654206097126007,0.817717134952545,1.65411829948425,0.414050906896591,0.602725565433502,1.46454167366028,0.508421182632446,0.35074570775032,1.39543008804321,0.522834062576294,0.517058253288269,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,8,105,45,12,24,14,12,6,93,44,1,9,0,14,3,12,41,27,33,5,149,34,6,92,1,20,124,8,2,1,1.55342566967011,0.654400944709778,0.817350327968597,1.65459597110748,0.413978785276413,0.60297417640686,1.47332847118378,0.509000778198242,0.349941402673721,1.39959311485291,0.523015141487122,0.514870166778564,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,9,106,41,1,28,1,16,5,85,49,0,10,0,11,1,12,37,27,33,4,146,36,6,92,4,22,115,11,1,1,1.55359125137329,0.654768466949463,0.817001283168793,1.65520107746124,0.414031803607941,0.602719843387604,1.48124277591705,0.508811831474304,0.349837690591812,1.40421140193939,0.52313232421875,0.513005673885345,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,10,10,110,46,0,20,0,17,1,87,52,1,9,0,23,1,14,38,32,31,5,143,37,3,91,0,26,127,5,1,2,1.55364584922791,0.654844582080841,0.816672086715698,1.65563595294952,0.413999259471893,0.603014290332794,1.48917770385742,0.508683860301971,0.34999218583107,1.4086149930954,0.523018896579742,0.511203169822693,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,11,122,48,0,28,1,15,10,85,44,4,9,1,16,1,14,34,29,28,5,136,37,5,90,2,27,131,15,0,1,1.55381631851196,0.65511566400528,0.816093802452087,1.65619802474976,0.414084941148758,0.602883458137512,1.49689972400665,0.508754551410675,0.350174129009247,1.41268384456635,0.522751748561859,0.509618997573853,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,2,11,118,45,0,32,0,16,7,81,45,0,7,0,15,1,13,41,17,28,7,136,42,4,91,5,27,137,13,3,2,1.55409753322601,0.655502915382385,0.815663576126099,1.65680027008057,0.414042830467224,0.602837443351746,1.50462305545807,0.509523272514343,0.34992852807045,1.41618263721466,0.522657632827759,0.508072257041931,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,28,111,43,0,34,0,14,2,78,41,0,12,1,13,0,18,41,15,30,8,134,42,6,91,2,26,130,11,4,3,1.55422449111938,0.655673623085022,0.815207898616791,1.65741312503815,0.41405063867569,0.602793574333191,1.51115775108337,0.509754717350006,0.350361317396164,1.41971588134766,0.522472023963928,0.506623089313507,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,25,109,39,0,34,0,15,4,78,46,1,9,1,14,0,16,43,23,33,2,134,45,6,93,1,23,128,11,13,0,1.55416333675385,0.655589461326599,0.814763784408569,1.6584153175354,0.414120048284531,0.602439522743225,1.51704668998718,0.509636342525482,0.350944042205811,1.4230363368988,0.522389113903046,0.505181312561035,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,2,27,109,42,0,35,3,14,7,79,51,1,10,0,19,0,17,44,26,32,6,129,46,8,92,5,28,133,10,1,1,1.55437564849854,0.655786514282227,0.814289391040802,1.65920639038086,0.414147913455963,0.602221250534058,1.52282333374023,0.509822964668274,0.351201802492142,1.42620837688446,0.522457897663116,0.503967106342316,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,23,107,46,0,38,0,15,10,74,53,0,11,0,21,0,15,45,26,31,6,125,47,5,90,3,26,141,10,2,0,1.55470752716064,0.656037509441376,0.813962399959564,1.65975975990295,0.41413351893425,0.602256894111633,1.52874207496643,0.510017812252045,0.351563900709152,1.42945671081543,0.522502779960632,0.502906739711762,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,5,26,107,46,0,35,0,15,6,75,54,2,9,0,13,0,16,40,33,27,8,123,46,1,88,3,25,159,11,1,0,1.55483984947205,0.656109690666199,0.813682794570923,1.65998148918152,0.413780629634857,0.602988302707672,1.53471195697784,0.509799122810364,0.352468639612198,1.43265748023987,0.522607743740082,0.50189334154129,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,24,109,47,1,37,0,17,9,70,54,1,22,1,15,1,21,44,26,31,9,120,46,5,90,2,24,156,10,1,2,1.55489110946655,0.656192541122437,0.813433408737183,1.66080367565155,0.413953721523285,0.602571308612824,1.5405547618866,0.509800493717194,0.353372693061829,1.43568515777588,0.522643446922302,0.500874936580658,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,25,108,39,0,39,1,15,8,69,62,1,9,0,11,0,20,40,25,28,5,119,40,5,92,3,26,154,13,2,0,1.55491149425507,0.656083405017853,0.812985301017761,1.6610289812088,0.413577765226364,0.603213489055633,1.5458105802536,0.509574770927429,0.354398101568222,1.43852007389069,0.522626042366028,0.499973952770233,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,0,9,99,38,0,36,1,11,22,70,55,0,11,1,19,0,18,36,26,30,2,115,46,6,93,0,25,156,11,0,1,1.55506217479706,0.656090438365936,0.812744736671448,1.66153407096863,0.413707792758942,0.603018879890442,1.55033147335053,0.50958389043808,0.355129182338715,1.44096088409424,0.5226109623909,0.499203771352768,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,1,7,91,42,6,35,0,13,12,62,52,0,12,0,20,1,21,38,25,30,8,117,42,3,89,2,25,153,12,1,6,1.55529832839966,0.656212270259857,0.812730967998504,1.66218817234039,0.413858890533447,0.602605402469635,1.55364167690277,0.509704053401947,0.355653136968613,1.44283735752106,0.522481620311737,0.498578518629074,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,11,98,38,0,37,1,15,13,62,58,2,9,0,20,1,19,37,20,31,8,113,44,4,89,0,25,157,13,12,1,1.55545556545258,0.656221330165863,0.812451362609863,1.6626672744751,0.413753479719162,0.602849185466766,1.55611932277679,0.509928703308106,0.355951845645905,1.44416129589081,0.522323489189148,0.498033165931702,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,14,11,93,40,0,40,1,15,12,63,57,1,14,0,26,1,21,38,20,31,7,111,41,5,88,1,26,157,10,3,0,1.5555591583252,0.656191289424896,0.812203228473663,1.66340494155884,0.413962930440903,0.602365911006928,1.5579845905304,0.510307490825653,0.355845332145691,1.44496428966522,0.522131979465485,0.49764546751976,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,0,15,99,40,0,42,0,11,13,63,55,0,10,0,21,13,16,36,25,26,7,115,44,7,88,2,25,159,14,4,1,1.5554301738739,0.655935406684876,0.81193745136261,1.66393077373505,0.413951694965363,0.602237582206726,1.55872201919556,0.510424315929413,0.356388181447983,1.44523596763611,0.521870315074921,0.497194558382034,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,0,12,101,39,11,37,8,14,12,62,54,0,22,1,18,1,21,36,25,27,6,108,42,5,88,2,22,167,11,3,0,1.55558145046234,0.655846416950226,0.811825633049011,1.66435825824738,0.413912743330002,0.602305471897125,1.55961263179779,0.510618269443512,0.356731653213501,1.44536221027374,0.521597862243652,0.497140824794769,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,0,11,106,40,0,36,1,12,12,68,54,0,20,0,21,1,23,37,24,30,8,106,48,6,84,2,23,173,6,3,0,1.55576348304749,0.655799686908722,0.811747789382935,1.66474413871765,0.413813680410385,0.602528750896454,1.56075203418732,0.510884642601013,0.357128173112869,1.44544517993927,0.521210670471191,0.497184962034226,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,1,11,103,51,0,35,2,15,11,66,56,0,16,0,19,7,21,38,26,27,9,110,45,4,84,10,22,180,9,2,0,1.55605888366699,0.655850112438202,0.811634302139282,1.66518771648407,0.413843423128128,0.602349936962128,1.56125688552856,0.51077401638031,0.357959508895874,1.44535422325134,0.520706415176392,0.497416496276856,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,1,13,103,43,0,34,0,16,14,69,58,1,18,0,23,3,20,39,24,26,3,107,44,7,84,1,22,183,10,3,0,1.55621075630188,0.655757188796997,0.811464726924896,1.66563594341278,0.413928031921387,0.60221266746521,1.56124317646027,0.510634958744049,0.358694463968277,1.44496464729309,0.520297229290008,0.49763834476471,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,0,13,102,43,0,34,0,16,12,66,57,0,20,4,23,7,18,38,26,26,6,100,46,6,82,3,21,180,12,2,0,1.55614602565765,0.655420780181885,0.811454653739929,1.66590619087219,0.413834035396576,0.60247403383255,1.56048727035522,0.51042240858078,0.359076201915741,1.44445085525513,0.519992053508758,0.497918158769608,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,0,11,104,43,0,33,0,18,13,67,51,0,20,1,27,1,21,37,27,26,4,103,44,7,83,1,23,174,14,0,1,1.55629372596741,0.655314266681671,0.811630547046661,1.66618311405182,0.413896024227142,0.602507591247559,1.55903816223145,0.510376155376434,0.359123110771179,1.44366562366486,0.519763648509979,0.498224288225174,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,0,14,104,43,0,27,4,16,16,63,51,0,16,0,27,1,22,37,21,26,5,101,46,4,80,3,21,180,13,5,7,1.5564888715744,0.655130386352539,0.811779975891113,1.66635298728943,0.413973361253738,0.602429747581482,1.55738866329193,0.510254979133606,0.359027475118637,1.44245135784149,0.519475400447845,0.498561382293701,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,12,104,46,0,27,0,17,14,65,51,0,19,0,23,1,26,37,25,27,6,106,44,7,82,2,22,177,10,3,0,1.55657649040222,0.654997646808624,0.811915755271912,1.6665461063385,0.41411092877388,0.602443277835846,1.55591952800751,0.510380685329437,0.358734965324402,1.44088935852051,0.519070625305176,0.498919129371643,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,1,14,105,51,2,31,1,16,12,65,45,0,19,2,24,5,23,35,25,27,8,99,42,4,76,2,20,175,12,6,0,1.55665218830109,0.654866814613342,0.811974585056305,1.66723203659058,0.414597451686859,0.601407587528229,1.55389952659607,0.510138392448425,0.359067350625992,1.43929159641266,0.518568813800812,0.499342739582062,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
19,1,11,103,46,0,29,4,15,13,63,50,0,18,0,22,1,24,32,27,28,12,101,41,4,83,4,21,170,10,2,0,1.55678129196167,0.654711127281189,0.812079906463623,1.66751801967621,0.414621293544769,0.601467132568359,1.55162978172302,0.509717643260956,0.359385401010513,1.43783318996429,0.518223941326141,0.499986171722412,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,0,12,99,47,0,27,0,17,13,65,50,0,29,5,20,1,21,39,28,28,9,85,36,5,84,3,20,164,12,2,1,1.55698919296265,0.654568254947662,0.812257051467896,1.66764736175537,0.414623469114304,0.601595997810364,1.5490882396698,0.50941401720047,0.359350651502609,1.43649840354919,0.517906844615936,0.500729143619537,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,0,11,93,47,0,25,0,17,14,64,45,1,24,0,17,1,24,35,27,27,4,61,34,3,86,3,16,166,13,4,1,1.55710387229919,0.654366493225098,0.81253319978714,1.66763293743134,0.414598703384399,0.601605236530304,1.54586160182953,0.509205400943756,0.359106779098511,1.43474578857422,0.51742947101593,0.501520335674286,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,11,11,98,45,0,25,1,15,14,64,40,1,16,0,18,1,21,35,27,27,9,58,35,3,80,2,16,166,9,4,2,1.55721259117126,0.654120683670044,0.812755286693573,1.66762590408325,0.414575517177582,0.601646304130554,1.54240870475769,0.509279489517212,0.358506619930267,1.43246388435364,0.516852378845215,0.502440512180328,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,1,11,105,48,0,25,0,15,13,65,35,0,21,0,17,4,25,31,27,27,6,78,34,6,77,4,22,159,9,5,1,1.55735671520233,0.653861463069916,0.812851428985596,1.66768610477448,0.414597302675247,0.601703822612762,1.53826153278351,0.509150087833405,0.358334332704544,1.42985808849335,0.516407191753387,0.503401935100555,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,1,7,104,51,1,25,6,16,11,65,32,0,20,0,18,0,22,35,24,29,7,84,33,6,73,3,21,165,12,2,0,1.55735909938812,0.65365606546402,0.813149452209473,1.66776978969574,0.414570987224579,0.601682245731354,1.53383588790894,0.50883561372757,0.358103811740875,1.42751240730286,0.515990197658539,0.504317343235016,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,0,8,96,53,1,25,0,15,13,65,33,0,21,0,19,2,21,33,23,26,6,76,38,5,72,2,21,161,11,2,2,1.55752408504486,0.653383791446686,0.813444554805756,1.66768062114716,0.414561718702316,0.601677536964417,1.52999269962311,0.50853705406189,0.35780930519104,1.42533075809479,0.515642821788788,0.505461692810059,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,0,12,95,53,1,18,1,15,11,62,35,0,22,0,18,1,14,33,27,29,9,51,31,6,76,0,17,161,12,6,1,1.55758166313171,0.653183221817017,0.813760161399841,1.66752886772156,0.414541065692902,0.601714968681335,1.52583003044128,0.508527338504791,0.357790350914001,1.42270827293396,0.515179395675659,0.506652891635895,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,0,7,95,51,1,25,0,14,10,65,32,0,24,0,14,4,16,35,25,27,8,50,30,8,76,2,19,159,15,2,0,1.55768859386444,0.652924299240112,0.813960313796997,1.66731774806976,0.414614349603653,0.601632654666901,1.52124679088593,0.508243560791016,0.358307808637619,1.41968095302582,0.514435410499573,0.507995367050171,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,0,12,93,54,0,28,0,15,12,66,28,1,22,2,12,1,18,34,25,29,6,49,31,5,74,1,18,158,13,3,1,1.55781614780426,0.652738451957703,0.814050018787384,1.66722869873047,0.414594233036041,0.601560413837433,1.51629376411438,0.50803804397583,0.358696430921555,1.41635942459106,0.51371955871582,0.509565711021423,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,0,13,92,53,0,23,8,15,12,65,27,3,22,0,8,0,13,35,26,27,4,49,27,5,70,0,17,154,10,0,0,1.55785238742828,0.652516841888428,0.814193785190582,1.66714811325073,0.414551258087158,0.601539015769959,1.5108550786972,0.507780492305756,0.359020918607712,1.41304814815521,0.512990713119507,0.511069774627685,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,0,12,95,51,0,19,0,14,17,67,23,2,17,0,10,2,15,33,25,22,9,47,28,5,67,10,18,148,11,2,0,1.55795311927795,0.652301847934723,0.81451016664505,1.66706991195679,0.414545118808746,0.601453602313995,1.50537145137787,0.508043348789215,0.359102666378021,1.40974199771881,0.512441754341126,0.512835919857025,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,2,11,79,50,2,22,0,18,12,63,22,0,20,0,7,5,17,34,22,29,8,47,23,5,67,3,14,145,7,3,0,1.55803847312927,0.652056694030762,0.814746975898743,1.66693270206451,0.414432525634766,0.601625621318817,1.49942779541016,0.507589221000671,0.360080569982529,1.40639138221741,0.51177704334259,0.514641642570496,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
18,0,12,75,52,1,23,1,17,9,62,20,0,25,2,7,3,18,35,26,30,9,45,25,6,63,3,16,139,9,5,3,1.55825352668762,0.651990413665772,0.814872205257416,1.66684031486511,0.414504021406174,0.601352155208588,1.4940550327301,0.507444381713867,0.360771507024765,1.40283095836639,0.511020243167877,0.516564011573792,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,0,9,74,54,0,26,0,18,9,65,14,1,22,1,15,6,17,33,24,27,7,50,28,5,60,0,12,133,8,3,0,1.55831825733185,0.651786267757416,0.81497323513031,1.66672849655151,0.414460271596909,0.601357698440552,1.48970448970795,0.507172405719757,0.361665517091751,1.40038967132568,0.510159254074097,0.518206655979157,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,3,10,72,54,1,21,1,19,6,63,15,0,23,1,11,1,15,32,25,27,9,46,25,5,57,5,14,125,9,4,0,1.55823934078217,0.651427686214447,0.815133452415466,1.66672265529633,0.414457619190216,0.601213574409485,1.4839973449707,0.506913125514984,0.362806469202042,1.39633178710938,0.50952821969986,0.520532786846161,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,1,17,70,55,0,20,0,17,9,61,10,0,22,1,12,1,9,31,20,27,9,43,27,6,54,1,16,125,8,2,1,1.55830299854279,0.651190519332886,0.815326035022736,1.66671490669251,0.414509415626526,0.60100656747818,1.47759854793549,0.506260275840759,0.364538669586182,1.39243161678314,0.50897341966629,0.522827506065369,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,6,22,74,52,0,18,0,17,8,61,15,1,21,14,8,3,18,27,25,27,8,39,21,3,48,11,17,126,10,9,1,1.55852890014648,0.651068985462189,0.815533459186554,1.66662561893463,0.414518088102341,0.600910365581512,1.47086811065674,0.506141602993012,0.365524917840958,1.38830256462097,0.508367657661438,0.525337815284729,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
17,2,23,70,57,2,23,0,20,6,63,13,1,21,1,10,8,17,24,21,24,1,41,25,4,53,1,14,123,7,3,0,1.55853939056396,0.650761187076569,0.815761029720306,1.66651248931885,0.414534568786621,0.600803911685944,1.46373915672302,0.506402909755707,0.366720736026764,1.38400542736053,0.507608592510223,0.527896523475647,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
18,1,23,61,54,1,19,0,19,6,59,11,0,19,0,11,3,14,26,24,27,8,38,26,2,48,0,16,119,8,3,0,1.55841481685638,0.650306046009064,0.816006660461426,1.66650712490082,0.414565891027451,0.600658237934112,1.45662462711334,0.506316661834717,0.368139237165451,1.37961089611053,0.50698983669281,0.530731856822968,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,1,23,62,54,0,17,0,15,7,59,8,1,23,0,7,2,10,30,20,26,5,35,24,4,63,4,21,117,9,2,0,1.55852031707764,0.650142431259155,0.816183149814606,1.66643381118774,0.414474636316299,0.600685596466064,1.44970190525055,0.506253480911255,0.369962096214294,1.37500858306885,0.506492674350739,0.533644914627075,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,0,30,65,56,1,13,13,18,9,61,8,0,24,2,7,2,16,28,21,26,7,39,28,3,58,3,20,110,6,2,0,1.55856025218964,0.649910032749176,0.816423237323761,1.66635882854462,0.414464622735977,0.600561797618866,1.44288563728333,0.506696224212647,0.371376991271973,1.37073802947998,0.505874395370483,0.536772966384888,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
16,3,31,57,56,6,11,1,15,9,59,10,0,23,0,6,2,11,25,20,24,7,37,29,9,51,7,24,103,7,0,0,1.55860841274261,0.649761259555817,0.816580832004547,1.66620397567749,0.414370179176331,0.600704073905945,1.43560767173767,0.506638050079346,0.373136192560196,1.36647427082062,0.505218744277954,0.539950966835022,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,2,28,56,53,1,13,0,17,12,55,9,1,20,0,3,0,9,24,16,27,9,36,24,5,53,3,15,96,10,5,0,1.55865037441254,0.649566054344177,0.816733658313751,1.66611683368683,0.414401829242706,0.600579559803009,1.42799484729767,0.506408929824829,0.375293791294098,1.36189126968384,0.5045205950737,0.543264210224152,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,1,31,57,52,0,15,7,17,4,58,10,4,20,0,10,2,14,24,16,26,5,35,25,7,49,3,17,90,8,3,1,1.55868649482727,0.649341404438019,0.816805899143219,1.66607618331909,0.41448837518692,0.60041218996048,1.41988909244537,0.506287634372711,0.377596348524094,1.35729193687439,0.503943264484406,0.546826422214508,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,1,29,51,60,0,14,0,18,5,58,11,3,19,0,3,2,14,21,21,24,9,35,19,4,49,3,14,85,7,11,0,1.5587272644043,0.649208247661591,0.816969811916351,1.66597640514374,0.41452568769455,0.600179612636566,1.41190874576569,0.505858302116394,0.38028022646904,1.35254979133606,0.503279268741608,0.550528049468994,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,2,27,56,53,0,15,6,17,6,58,8,3,25,0,5,2,12,22,16,26,7,34,19,4,53,5,16,80,13,2,0,1.55878150463104,0.649066925048828,0.817084074020386,1.66586673259735,0.414567083120346,0.600013911724091,1.40381526947021,0.505530595779419,0.38310694694519,1.34789228439331,0.502566158771515,0.554274082183838,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
15,1,27,49,52,0,14,0,17,2,53,4,0,25,6,6,3,11,21,18,25,8,36,19,5,48,5,14,86,10,11,0,1.55879628658295,0.648971736431122,0.817158281803131,1.6656346321106,0.414489895105362,0.600157201290131,1.39798641204834,0.505198776721954,0.385287374258041,1.34464573860168,0.50197172164917,0.557242393493652,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,0,23,53,52,5,15,0,20,3,53,4,3,23,0,4,2,11,20,16,23,7,34,23,3,43,3,12,83,10,1,0,1.5588446855545,0.648889601230621,0.81726485490799,1.66543829441071,0.414511442184448,0.599927186965942,1.39000928401947,0.504698693752289,0.388467222452164,1.34041392803192,0.501486778259277,0.56145042181015,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
17,5,13,52,50,1,15,0,19,2,53,4,0,21,0,11,2,14,20,11,25,8,32,16,3,45,2,14,80,10,2,0,1.55895555019379,0.648755848407745,0.817346692085266,1.66519606113434,0.414496272802353,0.599655747413635,1.38229560852051,0.504041254520416,0.39148023724556,1.33625459671021,0.500819146633148,0.565614938735962,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,0,14,50,51,0,11,0,19,5,53,8,1,27,0,5,2,13,25,9,23,9,31,26,5,47,3,13,76,14,3,0,1.55905342102051,0.648640215396881,0.817431747913361,1.66497409343719,0.414495348930359,0.599454760551453,1.37439513206482,0.503511786460876,0.394839614629745,1.33205699920654,0.500125765800476,0.569869875907898,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,0,15,57,47,2,14,0,17,3,53,8,11,27,2,7,0,15,23,12,20,6,28,16,3,45,11,9,71,10,1,0,1.55913627147675,0.648572325706482,0.817419767379761,1.66478765010834,0.414551973342896,0.599212110042572,1.36639404296875,0.502430379390717,0.398477792739868,1.32770895957947,0.499567568302155,0.574268043041229,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,14,57,50,1,12,0,17,5,51,11,3,21,1,7,3,12,23,13,23,8,31,19,3,45,2,8,68,14,3,0,1.55919396877289,0.648518562316895,0.817420303821564,1.66467094421387,0.414536029100418,0.599029242992401,1.35863745212555,0.50184166431427,0.401782959699631,1.32378923892975,0.49912229180336,0.578631818294525,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,1,13,54,47,0,19,0,17,3,49,4,0,11,1,7,4,11,23,14,25,7,38,16,5,43,4,8,70,11,2,1,1.55917823314667,0.648383021354675,0.817430973052979,1.66455364227295,0.414526283740997,0.598846256732941,1.34992361068726,0.50086236000061,0.405965924263001,1.31976807117462,0.498734086751938,0.582910478115082,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,16,51,44,0,15,0,18,0,48,5,0,18,0,4,2,8,19,12,23,10,35,25,4,46,2,5,66,12,6,0,1.55931317806244,0.648324012756348,0.817499816417694,1.6643990278244,0.414536088705063,0.598612725734711,1.34177613258362,0.500167727470398,0.409878849983215,1.31567573547363,0.498594522476196,0.587385773658752,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,0,17,44,51,0,13,1,19,4,49,9,0,15,0,3,2,12,25,14,26,10,35,27,4,46,2,9,65,10,2,0,1.55940735340118,0.648275971412659,0.817450702190399,1.66422736644745,0.414522409439087,0.598376035690308,1.33400964736938,0.499331772327423,0.414067506790161,1.31178390979767,0.498317211866379,0.591962873935699,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,3,15,46,43,2,19,0,13,12,49,11,0,16,1,5,3,9,25,16,25,9,38,17,5,49,3,9,67,13,2,6,1.5595817565918,0.648365020751953,0.817412793636322,1.66405737400055,0.414571791887283,0.598132014274597,1.32669973373413,0.49844291806221,0.418497264385223,1.30794870853424,0.498079180717468,0.596617698669434,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
