S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,13,18,7,0,0,1,4,1,23,3,0,0,1,4,9,5,6,5,17,4,43,14,1,52,8,17,25,5,0,1,1.5558934211731,0.649278998374939,0.762452960014343,1.65519833564758,0.407562255859375,0.541705310344696,1.092369556427,0.609425008296967,0.61789882183075,1.24132609367371,0.547817170619965,0.753806233406067,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,16,7,1,3,1,4,2,23,4,4,1,1,4,0,4,5,7,18,3,43,14,2,50,9,9,26,9,1,0,1.55554735660553,0.648950457572937,0.762623250484467,1.65525329113007,0.407475858926773,0.542217671871185,1.09349131584167,0.609188735485077,0.610849142074585,1.24019956588745,0.547763764858246,0.749251246452331,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,13,16,5,8,4,0,5,2,29,0,0,2,0,2,1,3,1,9,21,4,39,16,0,52,7,12,20,7,0,1,1.55517721176147,0.64871621131897,0.762963533401489,1.65520584583282,0.407375365495682,0.542766213417053,1.09470629692078,0.609034419059753,0.603652834892273,1.23917961120605,0.547764539718628,0.74452131986618,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,14,16,8,1,3,16,7,1,34,4,0,1,1,5,1,4,7,5,23,2,39,18,2,53,7,12,27,9,0,0,1.55488896369934,0.648519337177277,0.763303816318512,1.65511834621429,0.407537877559662,0.542810618877411,1.09565556049347,0.609073638916016,0.598091959953308,1.23848605155945,0.547803997993469,0.74083936214447,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,19,14,9,0,2,0,5,2,25,3,1,1,1,4,1,0,5,6,19,3,47,18,7,54,7,14,26,7,1,0,1.55452930927277,0.648146331310272,0.763736009597778,1.65490913391113,0.407572537660599,0.543286800384522,1.09719097614288,0.609179556369782,0.590384900569916,1.23755514621735,0.54809558391571,0.735758483409882,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,13,16,9,1,3,1,7,4,28,4,1,1,7,4,0,1,2,8,24,4,44,13,1,51,7,17,34,8,1,0,1.55410158634186,0.647834837436676,0.764344155788422,1.65456008911133,0.407650411128998,0.543874859809876,1.09898936748505,0.609392881393433,0.582504987716675,1.23674511909485,0.548359096050262,0.730408668518066,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,13,17,11,0,3,1,9,7,31,3,0,2,0,7,1,2,8,7,22,3,46,14,0,57,6,21,31,3,0,2,1.5536687374115,0.64749276638031,0.764930844306946,1.65421557426453,0.407678127288818,0.544442176818848,1.10108482837677,0.609747707843781,0.574563145637512,1.23603427410126,0.548773050308228,0.725142359733581,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,15,19,11,0,3,0,5,4,27,11,1,0,6,6,1,3,6,8,23,3,45,16,2,53,6,17,23,5,14,0,1.55330514907837,0.647267282009125,0.765414953231812,1.65385615825653,0.407728791236877,0.544766366481781,1.10278987884521,0.610057592391968,0.568591177463532,1.23561191558838,0.548868358135223,0.721165120601654,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,12,17,11,2,9,5,4,1,25,0,0,1,1,6,0,3,6,8,19,2,50,16,0,54,8,10,23,7,3,0,1.55289781093597,0.646923661231995,0.765973925590515,1.65353047847748,0.40778249502182,0.545327246189117,1.10562026500702,0.610401928424835,0.560676276683807,1.23520028591156,0.548936724662781,0.715982735157013,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,12,9,1,3,0,6,2,27,9,0,5,1,3,0,3,8,9,17,1,51,19,1,60,5,19,23,6,1,0,1.55245780944824,0.646538972854614,0.766512215137482,1.6531640291214,0.407792627811432,0.545828223228455,1.10881161689758,0.610544085502625,0.552936434745789,1.23495721817017,0.549110293388367,0.71078896522522,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,13,10,2,6,0,6,4,27,6,1,1,4,4,1,9,8,11,22,3,51,16,3,67,3,17,24,12,0,0,1.55225229263306,0.646334111690521,0.767147541046143,1.65285301208496,0.407855331897736,0.546109437942505,1.11137139797211,0.610679864883423,0.547107338905335,1.23483872413635,0.549191832542419,0.70678699016571,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,11,8,8,3,0,5,6,31,4,3,6,1,12,0,6,6,12,22,3,46,17,1,64,5,13,25,6,0,15,1.55176329612732,0.646013021469116,0.767781317234039,1.65240144729614,0.407883107662201,0.546734392642975,1.11465644836426,0.611025154590607,0.53904002904892,1.23474180698395,0.5494065284729,0.701217770576477,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,12,13,10,6,2,0,4,1,31,2,0,2,1,5,1,3,8,17,19,0,52,12,3,63,10,16,26,5,0,0,1.55128479003906,0.645734369754791,0.768470168113709,1.65185987949371,0.407870262861252,0.547531723976135,1.1180784702301,0.611335635185242,0.531258285045624,1.23479270935059,0.54946494102478,0.695813059806824,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,10,12,17,0,5,1,4,3,30,10,0,0,0,4,0,3,7,11,25,3,54,14,2,67,5,17,27,6,3,1,1.55089092254639,0.645354747772217,0.769155442714691,1.65146100521088,0.407948195934296,0.548009693622589,1.12144613265991,0.611415326595306,0.523665368556976,1.23504102230072,0.549262523651123,0.690321207046509,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,14,15,10,0,3,0,5,6,32,2,0,3,1,3,0,5,7,9,16,2,50,14,1,74,5,16,26,5,0,4,1.55046224594116,0.645098090171814,0.769974291324616,1.65099573135376,0.408059358596802,0.548393070697784,1.12492763996124,0.611528992652893,0.516016125679016,1.23534917831421,0.549068570137024,0.684992372989655,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,13,14,7,9,6,0,3,3,34,0,0,2,0,2,0,4,4,11,15,6,50,10,7,71,6,17,25,5,0,0,1.55014312267303,0.644852995872498,0.770625591278076,1.65061247348785,0.40810027718544,0.548865735530853,1.12792754173279,0.611710429191589,0.510151863098145,1.23572027683258,0.548840641975403,0.680906891822815,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,15,16,7,1,2,1,7,4,32,6,1,2,12,5,1,5,6,10,13,2,53,12,2,68,5,19,25,5,0,1,1.54971575737,0.644502639770508,0.771425366401672,1.65007674694061,0.408234030008316,0.549580037593842,1.13209855556488,0.611605048179626,0.502366483211517,1.23623669147491,0.548582971096039,0.675615191459656,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,16,15,3,1,2,0,7,4,33,6,2,1,1,2,0,2,5,7,19,4,51,18,2,71,6,18,25,6,2,1,1.54916787147522,0.644197642803192,0.772155523300171,1.6495475769043,0.408247083425522,0.550202429294586,1.13660395145416,0.611488938331604,0.494983941316605,1.2370833158493,0.548170149326324,0.670272707939148,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,17,13,10,0,2,0,7,1,30,5,1,0,2,5,14,0,3,8,16,3,55,14,3,72,6,14,23,5,0,0,1.54881393909454,0.643969893455505,0.772695958614349,1.6491357088089,0.408313542604446,0.550678670406342,1.14013755321503,0.611602365970612,0.489509165287018,1.23808288574219,0.547758162021637,0.66603422164917,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,16,10,11,0,3,1,10,5,30,1,1,2,0,7,0,1,4,10,21,2,48,18,1,74,5,19,23,5,1,0,1.54835057258606,0.643729090690613,0.773436307907105,1.64878010749817,0.408399164676666,0.551156103610992,1.14471733570099,0.611594080924988,0.481702148914337,1.23923051357269,0.547274172306061,0.660633623600006,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,15,13,9,0,3,0,9,5,31,0,0,1,0,6,0,3,4,5,19,3,51,20,1,74,4,17,24,6,0,0,1.54787445068359,0.64352810382843,0.774234592914581,1.64829170703888,0.408428460359573,0.551774799823761,1.15028917789459,0.611608386039734,0.474171698093414,1.24054396152496,0.546361982822418,0.655077219009399,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,17,13,9,0,3,0,7,8,38,2,1,1,0,2,1,2,5,5,20,4,52,16,7,69,2,19,30,5,0,0,1.54740059375763,0.64330780506134,0.775023698806763,1.64781844615936,0.408456683158875,0.552356719970703,1.15538549423218,0.611242711544037,0.46730637550354,1.24183988571167,0.545336842536926,0.649885296821594,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,17,19,10,0,5,0,6,4,44,5,0,1,1,3,0,4,9,10,18,2,54,16,4,76,6,20,31,3,1,0,1.54704511165619,0.643175184726715,0.775542080402374,1.64742338657379,0.408507138490677,0.552826702594757,1.15907919406891,0.610782146453857,0.462449163198471,1.24301981925964,0.544094026088715,0.64585816860199,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,19,18,9,1,0,0,7,5,47,2,0,0,1,4,4,3,9,10,20,4,51,19,1,78,5,20,28,6,0,1,1.54647886753082,0.642982840538025,0.7760409116745,1.64700150489807,0.408484488725662,0.553587555885315,1.16323614120483,0.610422849655151,0.45654621720314,1.24466061592102,0.542293429374695,0.641120433807373,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,17,17,7,1,4,0,6,5,49,3,1,2,1,1,1,3,11,9,18,4,52,14,0,83,3,20,29,6,0,10,1.5459086894989,0.642764747142792,0.776542961597443,1.64680027961731,0.408634394407272,0.553909659385681,1.16789448261261,0.609875082969666,0.450773686170578,1.24697744846344,0.53996467590332,0.635763943195343,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,18,15,11,0,3,0,4,5,54,7,2,1,1,3,1,3,10,9,18,3,51,18,4,83,3,19,31,2,1,0,1.54528844356537,0.642458617687225,0.777095198631287,1.64657247066498,0.408662676811218,0.554475367069244,1.17309296131134,0.608184635639191,0.444944262504578,1.24910068511963,0.537859916687012,0.630837202072144,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,19,19,11,0,4,1,7,10,55,7,0,3,0,0,0,4,11,14,19,2,52,16,1,83,5,18,29,6,1,2,1.54482388496399,0.642280459403992,0.777550220489502,1.64650523662567,0.40883332490921,0.554739236831665,1.17690944671631,0.607468128204346,0.440443247556686,1.25071227550507,0.536429703235626,0.626909673213959,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,17,19,8,0,3,4,6,5,59,2,2,2,0,3,0,3,6,12,16,4,53,13,4,81,2,16,38,5,1,2,1.54418408870697,0.641982436180115,0.778028309345245,1.64618182182312,0.408730417490006,0.555373191833496,1.18226933479309,0.606516838073731,0.43418487906456,1.25298345088959,0.534772336483002,0.621711730957031,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,13,23,10,0,5,0,4,5,59,5,1,1,0,2,8,1,7,14,21,3,53,18,5,83,7,20,26,6,1,1,1.54352343082428,0.641685783863068,0.778446912765503,1.64593160152435,0.408656805753708,0.556174576282501,1.18792164325714,0.605663597583771,0.427954703569412,1.255246758461,0.53331059217453,0.616588950157166,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,16,20,14,0,2,0,10,4,52,6,4,0,3,2,0,4,9,8,15,2,52,16,2,86,4,17,38,1,0,2,1.54285085201263,0.641385793685913,0.778724253177643,1.64580452442169,0.408743470907211,0.556641519069672,1.193687915802,0.604987919330597,0.421725422143936,1.25780582427979,0.532069087028503,0.611351370811462,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,16,19,10,0,2,0,6,6,51,8,2,1,0,1,0,1,7,14,19,3,55,18,2,93,3,15,38,5,0,1,1.5423184633255,0.641189694404602,0.778903305530548,1.64572250843048,0.408700317144394,0.557068407535553,1.19804728031158,0.6045982837677,0.417086780071259,1.25961720943451,0.531267523765564,0.607681035995483,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,13,23,10,0,0,2,6,5,44,2,1,0,0,3,0,9,3,9,20,2,60,15,2,93,7,17,37,2,14,0,1.54160678386688,0.640964329242706,0.779137372970581,1.64554643630981,0.408786177635193,0.557474851608276,1.20405244827271,0.604303300380707,0.411037623882294,1.26244413852692,0.530361533164978,0.602352678775787,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,9,22,10,0,0,2,6,4,46,2,0,1,1,0,1,5,4,13,15,3,58,17,2,92,3,20,35,5,0,1,1.54095387458801,0.640792310237885,0.779418766498566,1.64542770385742,0.408824294805527,0.557877063751221,1.21003079414368,0.604203701019287,0.405156135559082,1.26551043987274,0.529584527015686,0.597000539302826,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,16,17,10,0,1,0,5,9,51,3,1,1,3,0,10,4,9,16,20,2,57,19,4,94,4,18,42,1,0,0,1.54038405418396,0.640620946884155,0.779705822467804,1.64522421360016,0.408921211957932,0.5582315325737,1.21614146232605,0.604242503643036,0.399435222148895,1.26904582977295,0.528826117515564,0.591633498668671,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,14,20,11,0,4,0,6,6,49,3,0,3,0,0,1,3,11,14,20,2,62,19,5,96,5,13,34,6,1,2,1.53994560241699,0.640561521053314,0.779828727245331,1.64502465724945,0.409000128507614,0.55852746963501,1.22050893306732,0.604481339454651,0.395419865846634,1.27187502384186,0.528518736362457,0.587782621383667,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,12,19,7,1,3,1,5,5,51,4,0,5,1,6,1,5,7,13,19,1,66,17,1,95,5,18,34,6,1,0,1.53925657272339,0.640524506568909,0.779913067817688,1.64468765258789,0.408989638090134,0.55909389257431,1.22632229328156,0.604724049568176,0.390177249908447,1.2756941318512,0.5281001329422,0.582817018032074,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,10,20,11,3,7,0,3,7,54,13,1,0,0,3,0,9,8,21,21,2,59,17,3,99,0,15,42,3,1,1,1.53864252567291,0.640455484390259,0.78009158372879,1.64430797100067,0.408971667289734,0.55973744392395,1.23201978206635,0.605090498924255,0.385351479053497,1.27974498271942,0.52736109495163,0.577820360660553,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,15,24,16,0,3,0,7,11,53,9,1,2,1,1,12,10,9,13,14,2,65,16,3,100,4,19,35,4,2,13,1.53804135322571,0.6403529047966,0.780222535133362,1.64401805400848,0.409103959798813,0.559855401515961,1.23751485347748,0.60534280538559,0.380748063325882,1.28386831283569,0.526300370693207,0.572921574115753,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,14,25,13,0,4,0,5,4,61,11,1,2,1,5,1,6,11,13,19,4,67,18,3,101,4,26,37,11,0,2,1.53748464584351,0.640203952789307,0.780355393886566,1.64380443096161,0.409069776535034,0.560449659824371,1.24286353588104,0.605601489543915,0.376224189996719,1.28810119628906,0.52543181180954,0.568190395832062,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,15,27,14,10,4,0,13,2,63,10,1,11,0,7,0,7,13,16,20,1,70,20,2,102,2,26,35,5,0,0,1.5370786190033,0.640171229839325,0.780504763126373,1.64355969429016,0.409163773059845,0.560571134090424,1.24725306034088,0.605778574943543,0.372988998889923,1.29119849205017,0.524956107139587,0.564740121364594,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,15,28,12,0,7,13,5,10,66,6,0,2,0,10,0,4,12,15,21,3,69,23,3,104,5,19,42,3,0,0,1.53650236129761,0.640121102333069,0.780563533306122,1.64338099956512,0.409050226211548,0.561351239681244,1.25305044651032,0.606289148330689,0.368637025356293,1.29518568515778,0.524439692497253,0.560365438461304,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,15,30,9,3,2,0,0,8,66,8,1,1,0,3,0,15,9,18,21,7,76,16,1,104,6,18,43,5,1,0,1.53589868545532,0.640079081058502,0.780532360076904,1.64328157901764,0.40909817814827,0.56174099445343,1.25919389724731,0.606550097465515,0.364537864923477,1.29901587963104,0.524044454097748,0.556297242641449,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,15,30,13,0,5,0,5,5,67,11,2,1,2,0,0,8,10,25,24,5,76,18,0,117,5,17,41,3,1,0,1.53529012203217,0.6401087641716,0.780487358570099,1.64325976371765,0.409240275621414,0.561863958835602,1.2657378911972,0.607151508331299,0.360209882259369,1.30261325836182,0.523700714111328,0.552362382411957,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,17,30,13,2,2,0,7,10,63,9,0,0,3,1,0,10,9,27,17,12,82,15,3,113,0,19,38,7,0,0,1.53517043590546,0.64010214805603,0.780452370643616,1.64327251911163,0.40922611951828,0.561980247497559,1.26746296882629,0.607252061367035,0.359129011631012,1.30352056026459,0.523649990558624,0.551400482654572,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,11,29,11,1,5,0,7,7,55,12,0,1,0,8,0,22,12,21,21,2,80,18,1,112,4,19,42,8,1,0,1.53433704376221,0.640041410923004,0.780322968959808,1.64336919784546,0.409181326627731,0.562688171863556,1.2779541015625,0.608567178249359,0.352954149246216,1.30873215198517,0.524382948875427,0.545835912227631,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,15,32,11,0,6,0,11,7,60,11,1,3,0,4,1,18,11,24,21,5,82,20,0,113,5,32,41,6,0,0,1.53380250930786,0.639988839626312,0.78016597032547,1.64342784881592,0.409178674221039,0.563044488430023,1.2856080532074,0.609726071357727,0.348982155323029,1.31196784973145,0.525565922260284,0.542548000812531,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,11,28,10,0,5,0,7,9,53,7,0,0,0,8,3,17,7,22,21,4,81,28,2,125,6,32,38,5,1,0,1.53330564498901,0.640041887760162,0.780093133449554,1.64358448982239,0.409398198127747,0.563100636005402,1.29368364810944,0.61111968755722,0.345250368118286,1.31512260437012,0.526760816574097,0.539496660232544,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,17,30,15,0,3,1,5,6,51,9,1,4,1,13,3,15,12,27,25,8,79,25,2,125,8,26,44,4,0,0,1.53287160396576,0.640032231807709,0.780094921588898,1.64370059967041,0.409372836351395,0.563599407672882,1.30188930034637,0.612334132194519,0.342035859823227,1.31814336776733,0.528077363967896,0.536858201026917,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,12,30,6,3,4,1,5,7,51,13,1,9,0,5,0,20,10,28,32,7,90,23,3,133,4,28,48,5,0,0,1.53247082233429,0.640062153339386,0.780077934265137,1.64380443096161,0.409563928842545,0.563633918762207,1.30982971191406,0.613683104515076,0.339115113019943,1.3210768699646,0.529178380966187,0.534416735172272,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,20,29,13,0,2,0,4,10,49,15,13,0,0,9,1,23,11,23,25,4,87,19,3,130,6,24,47,5,0,0,1.53216516971588,0.640114009380341,0.780059158802033,1.6438353061676,0.409676104784012,0.563883423805237,1.31579732894897,0.614569842815399,0.33695387840271,1.32300591468811,0.530137836933136,0.53275865316391,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,26,10,0,11,0,7,9,46,12,0,0,0,9,3,17,8,24,28,10,87,19,3,131,5,28,48,8,1,0,1.53180873394012,0.640074729919434,0.780086696147919,1.64394557476044,0.409731298685074,0.564099192619324,1.32394933700562,0.61592048406601,0.334338247776031,1.32557606697083,0.531453371047974,0.53052169084549,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,16,26,11,0,1,0,7,11,45,13,0,2,1,16,1,14,11,25,23,10,87,23,2,131,4,29,49,5,1,0,1.531458735466,0.640026211738586,0.780091762542725,1.64401650428772,0.409798979759216,0.564325630664825,1.33199262619019,0.617632746696472,0.331998109817505,1.32789826393127,0.532839834690094,0.52835214138031,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,17,29,10,0,5,9,4,7,49,11,2,0,1,4,0,22,12,25,30,13,80,21,0,137,5,29,51,8,1,0,1.53110432624817,0.640039205551147,0.780099332332611,1.64418089389801,0.40995442867279,0.564441025257111,1.34009003639221,0.618708848953247,0.330258727073669,1.33029174804688,0.533976137638092,0.526385843753815,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,18,30,10,0,5,4,11,13,46,10,1,1,0,7,1,20,12,19,32,7,82,17,2,133,5,31,47,6,7,0,1.53082633018494,0.640017449855804,0.780141294002533,1.64464175701141,0.410225689411163,0.564192295074463,1.34805536270142,0.619702517986298,0.328681617975235,1.33269143104553,0.534713387489319,0.524651229381561,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,13,28,11,0,6,1,1,9,48,12,1,5,0,10,0,12,11,24,18,13,82,18,0,132,4,28,55,1,0,0,1.53055059909821,0.639995396137237,0.780085206031799,1.64470839500427,0.410267025232315,0.564308345317841,1.35560286045074,0.620540380477905,0.327409029006958,1.33463871479034,0.535437285900116,0.523069977760315,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,18,32,13,3,2,0,8,13,46,14,0,1,4,18,1,19,11,21,25,9,84,27,2,130,4,30,53,6,0,0,1.53035926818848,0.63994437456131,0.779981374740601,1.64496827125549,0.410325914621353,0.564498603343964,1.36342680454254,0.620665311813355,0.32624563574791,1.33637249469757,0.536352455615997,0.521576821804047,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,15,24,7,1,8,0,12,10,48,16,2,0,1,10,0,20,10,21,23,10,85,16,2,132,3,32,58,7,0,0,1.53015053272247,0.639888525009155,0.77992457151413,1.64538669586182,0.410420089960098,0.564660429954529,1.37079858779907,0.621407210826874,0.325509965419769,1.33821034431458,0.537390172481537,0.52006471157074,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,15,29,11,0,11,0,4,13,44,15,1,0,1,6,1,17,11,18,26,9,84,21,1,131,10,31,59,8,1,0,1.53003036975861,0.639865636825562,0.77986878156662,1.64588630199432,0.410464942455292,0.564792215824127,1.37823402881622,0.622184634208679,0.324534833431244,1.34008157253265,0.538839757442474,0.518644034862518,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,15,30,11,0,9,1,4,12,48,16,0,0,1,9,0,17,12,28,21,10,84,21,2,129,12,33,60,7,1,0,1.52992248535156,0.639873027801514,0.779825329780579,1.6459846496582,0.410362303256988,0.565163254737854,1.38373064994812,0.622653186321258,0.323870450258255,1.3415025472641,0.53989440202713,0.517580926418304,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,22,33,12,16,12,0,7,10,48,13,1,0,0,9,0,20,10,21,29,13,87,21,3,130,4,31,55,5,0,0,1.52975249290466,0.639864385128021,0.779760718345642,1.64627599716187,0.410337060689926,0.56551331281662,1.39078104496002,0.623127996921539,0.323293179273605,1.3431259393692,0.541378259658814,0.516405463218689,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,16,29,10,1,11,4,9,10,43,14,13,1,0,15,1,19,7,21,32,7,85,21,6,131,3,32,61,12,1,3,1.52964544296265,0.639859557151794,0.779744982719421,1.6466052532196,0.410416692495346,0.565609872341156,1.39771068096161,0.623504519462585,0.322926700115204,1.34476983547211,0.542832732200623,0.515366613864899,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,22,29,8,0,13,0,13,7,47,18,0,0,0,11,1,20,9,17,30,9,84,30,5,131,5,30,64,6,4,0,1.52956748008728,0.639852106571198,0.779723584651947,1.6471825838089,0.410664826631546,0.565300822257996,1.40453004837036,0.624185144901276,0.322865724563599,1.3462940454483,0.544319033622742,0.514390170574188,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,21,31,7,1,12,0,5,11,46,14,10,0,0,10,0,20,9,22,29,12,85,29,3,130,3,31,63,3,2,11,1.52950859069824,0.63987398147583,0.779702603816986,1.64745664596558,0.410723149776459,0.565482378005981,1.41103494167328,0.624774277210236,0.32284876704216,1.34783864021301,0.545712530612946,0.51334410905838,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,18,28,9,0,10,2,14,12,43,16,0,0,0,9,4,19,7,24,30,9,84,31,3,132,6,30,63,2,0,0,1.52947378158569,0.639875054359436,0.779638350009918,1.64786636829376,0.410900056362152,0.565514504909515,1.41679894924164,0.625180423259735,0.323348045349121,1.34919846057892,0.546924889087677,0.51252943277359,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,15,32,7,0,11,0,4,7,44,20,1,6,0,11,0,16,9,21,34,9,83,28,5,126,7,34,65,6,1,0,1.52943408489227,0.639902710914612,0.779612064361572,1.64809894561768,0.410824984312058,0.565913319587708,1.42211031913757,0.625515043735504,0.323718786239624,1.35056674480438,0.548104584217072,0.51174259185791,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,15,26,9,0,10,3,14,13,42,18,4,0,2,11,1,15,6,20,32,10,84,27,4,128,3,32,61,3,0,0,1.52944421768188,0.639925479888916,0.779623150825501,1.64834833145142,0.41090926527977,0.566117823123932,1.42693209648132,0.625900268554688,0.324007362127304,1.351921916008,0.54917311668396,0.511178970336914,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,15,36,8,1,8,0,9,8,39,20,1,4,0,11,0,19,9,14,32,8,85,29,8,125,4,28,62,7,1,0,1.52945780754089,0.639979481697083,0.779613792896271,1.64872264862061,0.411087840795517,0.565975069999695,1.43134009838104,0.626431941986084,0.324257671833038,1.35322725772858,0.550360381603241,0.510628342628479,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9,17,31,8,0,11,0,11,8,40,15,8,1,1,13,2,22,10,19,32,8,88,25,5,130,1,31,61,4,1,0,1.52947175502777,0.640013873577118,0.779581129550934,1.64883601665497,0.411120474338532,0.566120803356171,1.43448829650879,0.626881778240204,0.324588447809219,1.35431170463562,0.551098227500916,0.51024866104126,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
