S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,15,30,15,0,7,0,12,3,27,7,1,0,3,14,1,6,7,9,23,8,74,12,3,55,7,24,40,0,0,2,1.60791444778442,0.645658493041992,0.80490380525589,1.72491610050201,0.402909994125366,0.597830772399902,1.39848303794861,0.628700613975525,0.366459786891937,1.37483191490173,0.532536625862122,0.563753306865692,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,16,31,15,0,5,1,18,7,26,10,0,0,2,15,0,5,10,15,24,7,73,11,5,51,5,25,39,0,0,3,1.60793042182922,0.645656168460846,0.80492639541626,1.72493314743042,0.402944147586823,0.597829461097717,1.39848351478577,0.628671705722809,0.366461127996445,1.37486040592194,0.532493472099304,0.56376314163208,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,14,33,17,0,7,0,11,4,28,7,11,0,0,13,1,1,11,14,23,8,76,13,5,53,7,21,38,0,0,1,1.60793042182922,0.645656168460846,0.80492639541626,1.72493314743042,0.402944147586823,0.597829461097717,1.39848351478577,0.628671705722809,0.366461127996445,1.37486040592194,0.532493472099304,0.56376314163208,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,18,33,16,2,9,0,12,2,26,6,9,0,1,14,15,7,10,11,23,8,74,13,3,51,7,19,39,0,0,0,1.60794055461884,0.645643711090088,0.804941594600678,1.72494745254517,0.402954190969467,0.597869515419006,1.39849019050598,0.628628253936768,0.366456538438797,1.37488675117493,0.532443642616272,0.563769161701202,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,11,32,18,1,9,0,11,7,28,7,6,0,2,12,0,5,10,11,22,9,74,13,2,51,7,23,40,0,0,10,1.60794055461884,0.645643711090088,0.804941594600678,1.72494745254517,0.402954190969467,0.597869515419006,1.39849019050598,0.628628253936768,0.366456538438797,1.37488675117493,0.532443642616272,0.563769161701202,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,20,32,10,0,7,9,11,6,25,9,0,0,1,17,0,4,12,7,23,7,76,10,7,50,6,22,41,0,1,0,1.60795366764069,0.645641207695007,0.804965972900391,1.72498023509979,0.403002619743347,0.597846686840057,1.3984968662262,0.628604471683502,0.366463333368301,1.37492394447327,0.532391786575317,0.563781142234802,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,11,31,16,1,4,1,11,7,25,9,1,0,1,13,0,0,7,12,21,8,75,13,0,54,6,22,39,0,1,2,1.60795974731445,0.64563250541687,0.804987251758575,1.72501051425934,0.403033643960953,0.597846865653992,1.39851546287537,0.628575086593628,0.366470873355865,1.37495279312134,0.532342910766602,0.563787579536438,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3,11,32,15,1,9,0,11,5,25,8,2,0,1,16,1,3,11,12,23,9,74,13,3,51,7,26,39,0,0,4,1.60795974731445,0.64563250541687,0.804987251758575,1.72501051425934,0.403033643960953,0.597846865653992,1.39851546287537,0.628575086593628,0.366470873355865,1.37495279312134,0.532342910766602,0.563787579536438,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,13,33,15,8,7,0,9,5,29,7,1,0,3,13,2,1,9,14,23,10,69,13,4,49,7,21,38,0,1,2,1.60797202587128,0.645617485046387,0.805021345615387,1.72504687309265,0.403067737817764,0.597847282886505,1.39857184886932,0.628544926643372,0.366457104682922,1.37498223781586,0.532302618026733,0.563791930675507,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,14,31,15,3,10,0,10,2,32,8,0,0,1,14,0,4,10,12,23,12,73,11,7,50,6,24,41,0,10,1,1.60797202587128,0.645617485046387,0.805021345615387,1.72504687309265,0.403067737817764,0.597847282886505,1.39857184886932,0.628544926643372,0.366457104682922,1.37498223781586,0.532302618026733,0.563791930675507,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,11,32,15,0,10,1,9,2,27,8,1,0,3,13,1,3,12,12,25,14,75,14,3,49,7,21,42,0,0,0,1.60799050331116,0.64559817314148,0.805036306381226,1.72507512569428,0.403108239173889,0.597844183444977,1.39858615398407,0.628526151180267,0.366463273763657,1.37505507469177,0.532249212265015,0.563788652420044,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,16,34,17,0,11,1,13,11,26,8,1,0,4,11,0,5,11,10,23,5,76,13,4,46,7,24,39,0,0,5,1.60799050331116,0.64559817314148,0.805036306381226,1.72507512569428,0.403108239173889,0.597844183444977,1.39858615398407,0.628526151180267,0.366463273763657,1.37505507469177,0.532249212265015,0.563788652420044,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,17,31,15,0,9,1,10,7,26,7,0,0,1,13,1,8,11,9,24,6,75,9,3,48,7,22,41,0,0,1,1.60800743103027,0.645589411258698,0.805068612098694,1.72509801387787,0.403112828731537,0.597866833209991,1.39863932132721,0.628528118133545,0.366475582122803,1.3750913143158,0.532223880290985,0.563788652420044,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,16,30,16,1,9,0,12,7,25,11,2,0,2,15,0,2,10,13,22,9,73,12,3,50,9,23,38,0,1,0,1.60800743103027,0.645589411258698,0.805068612098694,1.72509801387787,0.403112828731537,0.597866833209991,1.39863932132721,0.628528118133545,0.366475582122803,1.3750913143158,0.532223880290985,0.563788652420044,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,15,30,16,0,10,0,14,3,29,6,0,0,1,10,1,5,12,11,23,8,73,11,3,50,11,21,39,0,0,0,1.60801351070404,0.645587027072907,0.805095255374908,1.72513127326965,0.403157502412796,0.597837388515472,1.39867091178894,0.628514766693115,0.366492569446564,1.37514245510101,0.532191276550293,0.563781142234802,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,13,31,18,0,13,0,11,6,27,4,0,0,2,21,1,9,9,12,24,8,74,12,7,52,8,22,36,0,0,1,1.60801351070404,0.645587027072907,0.805095255374908,1.72513127326965,0.403157502412796,0.597837388515472,1.39867091178894,0.628514766693115,0.366492569446564,1.37514245510101,0.532191276550293,0.563781142234802,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,16,29,15,0,14,0,7,7,28,6,0,0,2,22,0,4,11,10,18,7,74,14,2,52,6,23,39,0,1,0,1.60802149772644,0.645585060119629,0.805124342441559,1.72516405582428,0.403178334236145,0.59786069393158,1.39874637126923,0.628518760204315,0.366490006446838,1.3751757144928,0.532178640365601,0.56377387046814,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,15,30,17,1,11,13,13,4,21,10,5,0,1,14,0,4,11,12,21,8,74,13,4,47,7,21,40,0,0,1,1.60802149772644,0.645585060119629,0.805124342441559,1.72516405582428,0.403178334236145,0.59786069393158,1.39874637126923,0.628518760204315,0.366490006446838,1.3751757144928,0.532178640365601,0.56377387046814,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,14,32,18,0,10,0,18,4,31,8,1,0,2,15,0,3,11,11,26,9,71,13,3,45,8,19,39,0,1,1,1.60803949832916,0.645570695400238,0.80513858795166,1.72518682479858,0.403189241886139,0.597908139228821,1.39881825447083,0.628525733947754,0.366495192050934,1.37521159648895,0.532167851924896,0.563770115375519,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,32,17,0,10,1,12,10,30,11,0,0,0,11,0,7,12,8,20,6,71,14,3,49,5,22,42,0,0,0,1.60803949832916,0.645570695400238,0.80513858795166,1.72518682479858,0.403189241886139,0.597908139228821,1.39881825447083,0.628525733947754,0.366495192050934,1.37521159648895,0.532167851924896,0.563770115375519,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7,17,34,17,4,9,0,11,5,29,8,0,0,1,14,4,4,9,12,24,8,71,12,3,48,7,24,40,0,7,0,1.60805153846741,0.645566463470459,0.805159032344818,1.72524452209473,0.403233021497726,0.59789228439331,1.39887595176697,0.628530204296112,0.366502374410629,1.37524974346161,0.532155692577362,0.563763678073883,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,14,31,20,1,10,2,7,4,27,11,0,0,2,15,0,7,12,9,21,9,71,14,3,51,6,23,43,0,0,0,1.60805153846741,0.645566463470459,0.805159032344818,1.72524452209473,0.403233021497726,0.59789228439331,1.39887595176697,0.628530204296112,0.366502374410629,1.37524974346161,0.532155692577362,0.563763678073883,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,14,33,17,0,8,5,10,9,30,5,1,0,6,16,3,6,11,13,22,6,72,12,5,49,5,27,42,0,0,4,1.60806548595428,0.645547866821289,0.805181205272675,1.72526669502258,0.403230965137482,0.597944915294647,1.39892303943634,0.62857586145401,0.366509646177292,1.37528443336487,0.532147705554962,0.563760161399841,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,14,33,14,0,6,0,11,3,31,5,1,0,2,15,0,5,14,13,22,13,71,14,5,53,8,22,39,0,0,0,1.60806548595428,0.645547866821289,0.805181205272675,1.72526669502258,0.403230965137482,0.597944915294647,1.39892303943634,0.62857586145401,0.366509646177292,1.37528443336487,0.532147705554962,0.563760161399841,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,15,31,16,0,9,0,12,3,28,7,1,0,0,15,0,4,10,11,21,10,73,11,3,51,5,24,41,0,0,0,1.60808503627777,0.645535826683044,0.805199086666107,1.72530555725098,0.40328723192215,0.598009288311005,1.39897274971008,0.628581881523132,0.366505712270737,1.37532293796539,0.532140016555786,0.563751697540283,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,13,32,18,0,7,0,11,4,29,7,0,0,5,19,1,10,16,12,21,10,72,11,3,50,3,25,41,0,2,0,1.60808503627777,0.645535826683044,0.805199086666107,1.72530555725098,0.40328723192215,0.598009288311005,1.39897274971008,0.628581881523132,0.366505712270737,1.37532293796539,0.532140016555786,0.563751697540283,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,17,33,17,0,11,0,14,5,28,4,1,0,2,14,0,7,9,13,22,10,75,11,4,47,2,27,41,0,0,0,1.60810256004334,0.64553314447403,0.805216491222382,1.72533774375916,0.403277724981308,0.597950518131256,1.39901781082153,0.628596842288971,0.366512089967728,1.37536835670471,0.532116115093231,0.563739240169525,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,15,33,17,0,10,1,9,7,26,6,1,0,3,13,0,2,10,12,17,9,73,12,3,51,6,23,37,0,0,0,1.60810256004334,0.64553314447403,0.805216491222382,1.72533774375916,0.403277724981308,0.597950518131256,1.39901781082153,0.628596842288971,0.366512089967728,1.37536835670471,0.532116115093231,0.563739240169525,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,14,32,16,1,9,0,13,5,28,8,1,0,1,12,0,4,10,13,19,8,73,11,1,50,8,22,39,0,1,0,1.60811913013458,0.645520210266113,0.805240035057068,1.72539234161377,0.403318375349045,0.597926199436188,1.39906597137451,0.62860631942749,0.366508930921555,1.37540817260742,0.532111883163452,0.563729524612427,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,13,33,15,1,8,1,12,5,24,8,0,0,1,11,0,0,9,13,22,7,69,14,11,49,6,25,38,0,1,0,1.60811913013458,0.645520210266113,0.805240035057068,1.72539234161377,0.403318375349045,0.597926199436188,1.39906597137451,0.62860631942749,0.366508930921555,1.37540817260742,0.532111883163452,0.563729524612427,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,14,36,16,1,9,0,9,6,26,9,0,0,2,12,0,0,8,14,20,13,73,15,2,51,7,23,39,0,0,0,1.60812819004059,0.645502328872681,0.805247068405151,1.72541558742523,0.403301358222961,0.598007738590241,1.39910972118378,0.628603041172028,0.366503983736038,1.37544775009155,0.532111525535584,0.563723862171173,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,15,29,14,0,10,1,11,7,26,7,1,0,0,14,1,3,9,10,22,11,70,13,3,50,9,22,39,0,0,0,1.60812819004059,0.645502328872681,0.805247068405151,1.72541558742523,0.403301358222961,0.598007738590241,1.39910972118378,0.628603041172028,0.366503983736038,1.37544775009155,0.532111525535584,0.563723862171173,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,15,33,17,0,10,0,10,6,23,6,2,0,2,11,1,4,10,13,19,6,71,10,4,50,5,20,39,0,0,0,1.60814309120178,0.645496964454651,0.805269420146942,1.72542572021484,0.403254926204681,0.598112225532532,1.39914345741272,0.628607571125031,0.366493999958038,1.37549304962158,0.532109081745148,0.563712298870087,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,10,32,17,0,16,3,12,2,23,8,4,0,2,14,1,5,13,16,17,10,73,13,2,52,7,25,41,0,0,2,1.60814309120178,0.645496964454651,0.805269420146942,1.72542572021484,0.403254926204681,0.598112225532532,1.39914345741272,0.628607571125031,0.366493999958038,1.37549304962158,0.532109081745148,0.563712298870087,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,13,30,17,0,9,0,11,1,22,9,0,0,0,16,0,3,12,8,21,9,74,13,4,52,7,22,41,0,0,1,1.60816287994385,0.645491540431976,0.805286586284637,1.725461602211,0.403336524963379,0.598173260688782,1.39917838573456,0.628601789474487,0.366486817598343,1.3755384683609,0.532109379768372,0.563701450824737,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,12,32,17,0,10,0,11,3,26,8,1,0,1,14,0,2,16,12,22,5,71,10,6,49,2,21,39,0,1,0,1.60816287994385,0.645491540431976,0.805286586284637,1.725461602211,0.403336524963379,0.598173260688782,1.39917838573456,0.628601789474487,0.366486817598343,1.3755384683609,0.532109379768372,0.563701450824737,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,14,31,12,0,9,0,11,5,23,8,1,0,1,17,3,0,9,13,20,7,73,14,0,50,6,25,43,0,0,1,1.60817170143127,0.645492136478424,0.805296242237091,1.72549068927765,0.403371423482895,0.598175287246704,1.39920997619629,0.628591597080231,0.366467118263245,1.37557673454285,0.532114684581757,0.563687682151794,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,13,31,17,0,6,0,12,0,26,6,0,0,1,15,0,4,13,11,22,8,73,15,3,54,9,20,35,0,1,9,1.60817170143127,0.645492136478424,0.805296242237091,1.72549068927765,0.403371423482895,0.598175287246704,1.39920997619629,0.628591597080231,0.366467118263245,1.37557673454285,0.532114684581757,0.563687682151794,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,13,35,16,0,10,0,11,0,23,9,1,0,3,19,1,8,12,12,23,6,72,9,3,52,6,17,38,0,1,0,1.60818994045258,0.645502209663391,0.805336177349091,1.725630402565,0.403504490852356,0.597890138626099,1.39923095703125,0.62858384847641,0.366444140672684,1.37562227249146,0.532118380069733,0.563678979873657,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,18,33,18,0,9,1,11,3,25,9,0,0,2,11,0,3,11,10,23,9,73,13,3,52,5,23,39,0,0,0,1.60818994045258,0.645502209663391,0.805336177349091,1.725630402565,0.403504490852356,0.597890138626099,1.39923095703125,0.62858384847641,0.366444140672684,1.37562227249146,0.532118380069733,0.563678979873657,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,15,29,17,0,11,0,11,0,23,8,0,0,0,15,1,2,10,13,21,9,71,11,4,53,7,21,40,0,0,2,1.60820686817169,0.645499289035797,0.805339336395264,1.72567391395569,0.403570204973221,0.597881078720093,1.39925110340118,0.628575146198273,0.366416752338409,1.37565934658051,0.532117784023285,0.563666939735413,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,14,31,16,0,7,1,13,5,25,4,1,0,0,16,0,3,10,15,22,8,74,15,3,55,5,19,40,0,6,0,1.60820686817169,0.645499289035797,0.805339336395264,1.72567391395569,0.403570204973221,0.597881078720093,1.39925110340118,0.628575146198273,0.366416752338409,1.37565934658051,0.532117784023285,0.563666939735413,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,12,32,17,0,9,0,13,0,23,10,0,0,2,15,13,3,13,15,22,12,71,12,4,52,7,22,35,0,1,3,1.60821914672852,0.645497143268585,0.805348098278046,1.72571003437042,0.403624683618546,0.597781777381897,1.39927291870117,0.628525018692017,0.366389721632004,1.37569510936737,0.532119154930115,0.563655376434326,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,15,33,17,0,8,0,11,0,21,7,2,0,1,13,0,6,12,16,21,12,74,15,4,53,10,22,40,0,0,1,1.60821914672852,0.645497143268585,0.805348098278046,1.72571003437042,0.403624683618546,0.597781777381897,1.39927291870117,0.628525018692017,0.366389721632004,1.37569510936737,0.532119154930115,0.563655376434326,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,16,32,18,0,11,0,15,1,22,8,0,0,2,14,1,6,13,15,23,10,73,16,13,53,6,21,45,0,0,0,1.60823309421539,0.64549595117569,0.805364727973938,1.72571563720703,0.403547257184982,0.597901701927185,1.39928615093231,0.628520905971527,0.366362333297729,1.3757221698761,0.532126307487488,0.56364357471466,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,14,36,18,0,9,0,14,3,20,10,0,0,2,11,1,1,11,12,22,7,78,9,4,53,4,22,40,0,0,0,1.60824811458588,0.645494282245636,0.805364370346069,1.72573530673981,0.403600692749023,0.597957015037537,1.39931797981262,0.628511071205139,0.366342484951019,1.37575662136078,0.532130360603333,0.563629627227783,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,19,32,18,0,10,0,13,7,25,9,1,0,2,15,0,3,11,19,23,9,75,17,2,54,6,21,39,0,0,0,1.60824811458588,0.645494282245636,0.805364370346069,1.72573530673981,0.403600692749023,0.597957015037537,1.39931797981262,0.628511071205139,0.366342484951019,1.37575662136078,0.532130360603333,0.563629627227783,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,12,32,15,0,10,2,9,7,24,10,3,0,3,14,0,3,12,16,20,5,73,12,11,55,7,22,40,0,0,0,1.60824811458588,0.645494282245636,0.805364370346069,1.72573530673981,0.403600692749023,0.597957015037537,1.39931797981262,0.628511071205139,0.366342484951019,1.37575662136078,0.532130360603333,0.563629627227783,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,15,33,18,2,9,0,12,0,23,2,1,0,1,14,1,6,12,16,23,9,74,11,2,53,6,27,35,0,0,0,1.60825443267822,0.645476162433624,0.805355966091156,1.72583591938019,0.403661727905273,0.597893536090851,1.39935326576233,0.62850433588028,0.366334408521652,1.37578666210175,0.532140374183655,0.563614249229431,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,13,31,18,1,10,0,11,7,23,5,0,0,2,16,0,3,12,9,21,9,74,14,3,54,3,23,39,0,14,1,1.60825443267822,0.645476162433624,0.805355966091156,1.72583591938019,0.403661727905273,0.597893536090851,1.39935326576233,0.62850433588028,0.366334408521652,1.37578666210175,0.532140374183655,0.563614249229431,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,15,31,15,1,10,0,11,6,23,5,0,0,2,16,1,0,12,11,23,7,75,17,0,52,6,23,41,0,11,1,1.60827934741974,0.645476400852203,0.805375993251801,1.72586107254028,0.403675496578217,0.59792172908783,1.39939427375793,0.62850558757782,0.366314202547073,1.37581932544708,0.532149910926819,0.563595175743103,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,17,30,16,1,11,0,11,6,23,9,1,0,1,16,1,2,10,14,19,10,72,13,3,52,6,20,42,0,0,0,1.60829162597656,0.645457029342651,0.805366456508637,1.72587370872498,0.403662919998169,0.597975730895996,1.39943146705627,0.628511428833008,0.366295695304871,1.37585079669952,0.532153367996216,0.563572227954865,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,34,18,0,10,2,13,3,29,6,0,0,3,13,3,2,9,14,24,12,73,11,3,53,6,20,39,0,3,3,1.60829162597656,0.645457029342651,0.805366456508637,1.72587370872498,0.403662919998169,0.597975730895996,1.39943146705627,0.628511428833008,0.366295695304871,1.37585079669952,0.532153367996216,0.563572227954865,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,13,31,22,1,15,0,13,4,22,9,1,0,2,19,1,3,12,13,23,10,71,9,3,53,9,22,38,0,0,0,1.60829794406891,0.645458221435547,0.805372476577759,1.72592210769653,0.403682291507721,0.597964227199554,1.39947748184204,0.628521502017975,0.366281121969223,1.37588632106781,0.53216028213501,0.563539326190949,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,15,32,17,0,11,1,11,5,23,11,0,0,2,13,1,1,10,18,23,9,73,12,3,49,7,19,40,0,0,0,1.60829794406891,0.645458221435547,0.805372476577759,1.72592210769653,0.403682291507721,0.597964227199554,1.39947748184204,0.628521502017975,0.366281121969223,1.37588632106781,0.53216028213501,0.563539326190949,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,15,29,19,2,11,15,11,4,23,6,0,0,5,17,0,2,9,14,23,14,72,13,4,49,4,21,41,0,6,0,1.60832262039185,0.645460247993469,0.805385410785675,1.72599494457245,0.403724074363709,0.597909152507782,1.39953255653381,0.628519177436829,0.366269826889038,1.37590956687927,0.532172620296478,0.563512206077576,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,14,29,17,0,10,0,11,4,25,5,7,0,2,13,0,3,11,9,21,8,72,14,3,54,7,19,41,0,0,0,1.60832262039185,0.645460247993469,0.805385410785675,1.72599494457245,0.403724074363709,0.597909152507782,1.39953255653381,0.628519177436829,0.366269826889038,1.37590956687927,0.532172620296478,0.563512206077576,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,12,15,32,17,0,10,13,10,6,24,8,1,0,3,12,0,5,11,13,21,10,73,13,3,52,7,25,40,0,0,1,1.60833048820496,0.645467162132263,0.805391728878021,1.72605001926422,0.403756618499756,0.597878098487854,1.39958822727203,0.628528773784637,0.366264790296555,1.37593984603882,0.532181084156036,0.563484251499176,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,27,13,1,11,1,11,4,25,9,1,0,2,18,0,2,12,11,27,7,71,13,5,51,6,23,39,0,0,0,1.60833048820496,0.645467162132263,0.805391728878021,1.72605001926422,0.403756618499756,0.597878098487854,1.39958822727203,0.628528773784637,0.366264790296555,1.37593984603882,0.532181084156036,0.563484251499176,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,15,29,19,0,12,4,13,2,26,4,0,0,1,16,0,3,7,13,21,6,72,13,3,55,8,21,43,0,0,0,1.60834121704102,0.645481407642365,0.805391371250153,1.72605443000793,0.403776198625565,0.597905337810516,1.39964747428894,0.628546476364136,0.366252213716507,1.37596952915192,0.532193303108215,0.563454806804657,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,36,16,0,11,0,11,6,26,7,0,0,3,13,1,0,10,13,23,6,72,15,3,51,7,22,39,0,0,0,1.60834121704102,0.645481407642365,0.805391371250153,1.72605443000793,0.403776198625565,0.597905337810516,1.39964747428894,0.628546476364136,0.366252213716507,1.37596952915192,0.532193303108215,0.563454806804657,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,13,33,18,0,14,0,13,4,23,10,3,0,1,14,0,6,11,8,23,8,71,11,7,52,8,23,40,0,0,0,1.60834693908691,0.645484566688538,0.805396199226379,1.72608733177185,0.403813660144806,0.597888708114624,1.39970791339874,0.628560185432434,0.366227328777313,1.37597787380219,0.532214820384979,0.563425362110138,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,11,33,16,0,10,8,13,3,26,8,4,0,2,17,0,6,7,12,25,9,74,13,3,54,8,22,39,0,0,3,1.60834693908691,0.645484566688538,0.805396199226379,1.72608733177185,0.403813660144806,0.597888708114624,1.39970791339874,0.628560185432434,0.366227328777313,1.37597787380219,0.532214820384979,0.563425362110138,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,14,33,15,14,11,0,18,6,26,9,2,0,2,12,1,3,13,15,23,4,74,12,2,53,6,25,39,0,0,0,1.6083562374115,0.645488500595093,0.805392265319824,1.72609186172485,0.403821021318436,0.597904026508331,1.39982974529266,0.628515601158142,0.36617985367775,1.37600362300873,0.5322225689888,0.563389599323273,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,14,36,21,1,13,1,12,4,23,2,0,0,2,16,0,3,11,13,23,6,73,12,4,49,4,27,36,0,0,0,1.6083562374115,0.645488500595093,0.805392265319824,1.72609186172485,0.403821021318436,0.597904026508331,1.39982974529266,0.628515601158142,0.36617985367775,1.37600362300873,0.5322225689888,0.563389599323273,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,15,30,17,0,19,0,12,8,26,5,6,0,5,16,1,0,11,13,25,11,73,12,1,52,7,21,44,0,1,0,1.60836565494537,0.645490407943726,0.805396556854248,1.72610747814178,0.403856873512268,0.597906827926636,1.39991700649261,0.628532111644745,0.366180419921875,1.37614440917969,0.532158017158508,0.563289225101471,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,15,31,17,0,11,0,13,4,21,10,0,0,3,13,1,8,10,10,23,10,74,13,0,50,7,22,42,0,0,0,1.60836565494537,0.645490407943726,0.805396556854248,1.72610747814178,0.403856873512268,0.597906827926636,1.39991700649261,0.628532111644745,0.366180419921875,1.37614440917969,0.532158017158508,0.563289225101471,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
