S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,
9,9,0,0,1,0,2,0,32,3,13,6,7,10,0,3,2,1,0,40,0,0,7,27,13,8,58,2,11,158,1,23,-0.979879618,0.637039721,-0.15906167,-1.072459698,0.432116747,0.058581531,-0.495008349,0.535884678,-0.001454644,-0.695245862,0.537295282,-0.088054106,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
9,1,0,0,1,2,7,9,32,8,8,0,3,7,4,5,2,1,0,41,0,1,6,27,14,8,62,1,13,165,0,26,-0.980252802,0.63724649,-0.158520579,-1.072583079,0.431885988,0.05899119,-0.493853152,0.535033405,-0.006290893,-0.69570142,0.537312329,-0.089989744,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,4,1,0,9,1,11,6,31,8,13,3,0,0,0,2,1,1,8,40,1,0,4,26,15,4,61,3,11,163,0,24,-0.980629742,0.637504697,-0.157825813,-1.072702527,0.43168503,0.059535757,-0.492297709,0.533684909,-0.012740438,-0.69614017,0.537332952,-0.092450403,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,3,1,1,1,3,2,5,28,10,10,0,0,3,1,1,1,4,2,47,4,0,4,23,13,11,61,0,18,163,0,24,-0.981095076,0.637547135,-0.15724951,-1.072794557,0.431528509,0.060020939,-0.491530538,0.532065928,-0.019133255,-0.696508169,0.537443697,-0.094974071,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,2,5,31,5,13,0,1,6,1,4,1,0,0,45,0,0,5,25,11,3,60,2,13,162,1,26,-0.981557369,0.637772202,-0.156599522,-1.07291007,0.431311995,0.060570538,-0.490112603,0.531593204,-0.025129562,-0.696996748,0.537468374,-0.097465627,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,1,6,6,23,7,6,9,1,3,0,1,2,1,0,43,1,1,4,30,14,5,60,2,12,164,1,19,-0.981923759,0.637970209,-0.156136841,-1.072968006,0.431216985,0.060888857,-0.489419252,0.530792415,-0.02953195,-0.697468281,0.537385643,-0.099268295,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,2,7,25,4,11,0,0,5,0,2,1,0,0,42,0,2,12,27,12,7,63,5,14,165,0,25,-0.982481003,0.63830924,-0.155600235,-1.073054075,0.431083381,0.061300743,-0.488756508,0.529719114,-0.035602886,-0.698080361,0.537301779,-0.101733126,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,0,0,1,1,3,2,6,22,5,12,3,2,6,2,2,0,0,0,40,1,0,3,26,11,10,63,3,14,165,4,21,-0.982905746,0.638374984,-0.155158907,-1.073122382,0.430968285,0.061793033,-0.488127708,0.528778911,-0.041576333,-0.6986444,0.537240624,-0.104223296,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,0,0,0,0,0,1,7,23,9,11,10,0,2,1,2,1,0,0,45,1,0,3,26,9,10,64,2,13,165,1,23,-0.983440459,0.638772011,-0.154597938,-1.073110938,0.430886209,0.062286232,-0.487559855,0.527884364,-0.04720445,-0.699240685,0.53701961,-0.106508926,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
6,2,0,0,1,5,3,11,19,3,7,1,1,7,1,3,1,0,0,46,6,0,6,29,13,8,63,2,12,159,0,20,-0.983744442,0.63891232,-0.154222846,-1.073012352,0.430830389,0.06268207,-0.487600356,0.527053773,-0.051505215,-0.699741721,0.536808372,-0.108258821,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,1,0,0,1,11,2,8,19,8,10,4,2,6,2,6,1,0,5,44,1,1,7,29,11,10,63,2,13,164,3,21,-0.984234095,0.639067292,-0.153703585,-1.0728333,0.430586696,0.06310647,-0.487404108,0.526398301,-0.056551687,-0.700300336,0.536677063,-0.110674225,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
6,0,0,0,3,8,2,7,19,6,9,4,1,4,0,0,0,1,1,49,3,1,2,29,11,8,64,6,12,167,2,19,-0.984680533,0.639229536,-0.153245077,-1.072934389,0.430454195,0.063749872,-0.48734206,0.525503874,-0.061421495,-0.700986028,0.536436737,-0.112885639,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
12,0,2,0,2,6,2,10,19,6,9,5,0,2,0,0,5,0,13,44,1,0,7,28,13,6,63,2,13,167,6,17,-0.984978437,0.639160097,-0.152958691,-1.072845221,0.430302262,0.064065322,-0.487320364,0.52480185,-0.064955726,-0.70148921,0.536201298,-0.114482775,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,13,8,0,0,2,4,14,19,6,1,6,0,1,0,1,5,0,12,45,0,2,7,29,10,4,63,3,11,163,0,18,-0.985410452,0.639418244,-0.152542159,-1.072584867,0.430104882,0.064416513,-0.487228155,0.524159849,-0.069386326,-0.701990724,0.536061883,-0.116498984,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,1,0,1,5,9,10,19,7,6,12,0,2,2,0,2,0,10,43,0,1,7,28,11,8,62,2,13,168,4,15,-0.985758007,0.639462471,-0.152283117,-1.07234931,0.429939419,0.064742751,-0.487198174,0.523684502,-0.073504299,-0.702427864,0.535884023,-0.118398733,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,0,2,0,9,6,3,6,21,5,7,5,0,2,14,2,7,0,13,48,0,0,7,28,11,7,64,1,13,162,1,18,-0.986096919,0.639814734,-0.152066827,-1.072182536,0.42986396,0.065104894,-0.487313598,0.523182988,-0.077532083,-0.702883244,0.535663068,-0.120324269,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
11,0,5,1,11,1,1,6,15,5,13,3,0,0,1,3,1,1,14,46,0,0,2,28,10,6,63,1,14,171,0,15,-0.986301243,0.639854908,-0.151774287,-1.072032928,0.429836422,0.065264203,-0.487359017,0.522825718,-0.080430143,-0.703311682,0.535547495,-0.121685274,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,1,2,0,1,2,1,7,18,4,6,3,1,4,0,3,2,10,15,46,1,1,13,29,11,11,62,4,11,171,0,16,-0.986626327,0.640276074,-0.151490673,-1.071876168,0.429784358,0.065442786,-0.487668157,0.522220016,-0.084160201,-0.703796804,0.535462916,-0.123517804,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
4,0,2,5,3,2,12,8,17,2,7,4,1,0,1,1,1,0,13,48,3,0,3,26,11,10,64,0,10,176,3,16,-0.986826241,0.640268624,-0.151297435,-1.071723461,0.429804504,0.065707579,-0.487639993,0.521983147,-0.087592416,-0.70422256,0.535361171,-0.12521033,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,15,13,4,10,1,1,6,18,2,6,11,1,0,0,1,0,0,10,49,0,0,4,29,13,7,64,5,11,179,0,16,-0.987009764,0.640576303,-0.151128411,-1.07147193,0.42983368,0.0658907,-0.487772077,0.521720886,-0.090580843,-0.704610765,0.535338521,-0.126681119,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,1,0,2,1,4,2,3,17,8,6,5,0,2,0,2,5,1,11,42,1,0,7,31,11,1,61,2,13,171,1,14,-0.987156868,0.640784085,-0.150914341,-1.071305871,0.429775566,0.066015728,-0.48790434,0.521480799,-0.093394518,-0.704963028,0.535249293,-0.128052503,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
4,1,1,0,0,2,3,4,19,6,7,4,1,2,2,2,1,1,7,48,10,4,7,27,11,6,61,0,11,172,3,17,-0.98725754,0.640956223,-0.150820628,-1.071199179,0.429755747,0.066106632,-0.488024652,0.521306992,-0.095509715,-0.705227375,0.535204709,-0.129044265,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
4,0,3,0,1,3,3,3,17,9,6,5,2,3,2,2,2,1,15,48,0,0,3,32,9,3,57,1,13,176,4,16,-0.987356842,0.641055048,-0.15070492,-1.071091652,0.429755688,0.066222146,-0.488195091,0.52097261,-0.098350711,-0.705492616,0.535247028,-0.130342603,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,6,6,19,6,7,7,0,0,4,3,1,3,14,46,0,0,3,25,10,0,62,2,11,177,0,13,-0.987446606,0.641153157,-0.150693446,-1.071016669,0.4297463,0.06632828,-0.488180935,0.520765841,-0.100826114,-0.705756307,0.535240471,-0.131554216,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,8,2,1,0,4,5,7,17,3,5,3,7,9,0,0,1,7,13,48,1,0,3,28,7,8,59,2,11,178,0,13,-0.987498701,0.641219735,-0.150714397,-1.070880771,0.429677606,0.066368662,-0.488096833,0.520772219,-0.102770254,-0.705953062,0.535384178,-0.132574573,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
11,0,0,10,4,6,2,4,15,7,7,3,0,8,0,2,0,1,12,42,1,0,0,27,13,6,61,2,12,171,2,19,-0.987521291,0.64124769,-0.150740683,-1.070760489,0.429699033,0.066391781,-0.488130063,0.520687938,-0.104119875,-0.706011891,0.535395324,-0.133285418,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,7,1,19,5,7,4,2,8,0,1,2,1,10,48,0,1,3,26,9,2,63,2,11,179,0,16,-0.987565994,0.641298294,-0.150774151,-1.070550799,0.429703504,0.066380709,-0.488086164,0.520691812,-0.105568595,-0.706086218,0.535408497,-0.134151235,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,14,0,0,1,2,2,2,19,3,7,3,0,10,1,0,1,2,10,44,1,12,5,25,11,1,61,4,11,169,13,16,-0.987582266,0.641327798,-0.150789842,-1.070371389,0.429623306,0.066339552,-0.488150835,0.520595253,-0.106939867,-0.706195951,0.53532058,-0.13491489,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,2,2,0,4,7,6,21,4,9,7,4,8,1,3,2,3,12,46,1,0,6,26,11,5,61,11,11,167,2,16,-0.987588823,0.641324699,-0.150799587,-1.070266485,0.429663062,0.066328704,-0.488127798,0.520626247,-0.107849486,-0.70629847,0.535259187,-0.135436058,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,0,0,1,1,0,5,18,7,8,5,0,8,0,3,2,1,13,45,0,0,5,25,9,6,61,0,11,173,2,19,-0.987466931,0.641307235,-0.150824592,-1.070137501,0.429653287,0.066263281,-0.488148808,0.520665348,-0.108854465,-0.706413031,0.535205424,-0.136036888,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
8,0,4,0,1,2,1,6,15,7,7,7,0,7,1,3,1,1,13,43,0,1,5,26,13,5,60,6,11,173,1,17,-0.987469435,0.641336739,-0.15091753,-1.070027709,0.429577231,0.066209294,-0.488204449,0.520663261,-0.109452531,-0.706471324,0.53519392,-0.136405513,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,1,1,0,6,0,8,5,19,5,8,4,1,7,0,0,2,4,12,42,1,14,6,26,14,7,57,1,10,178,1,22,-0.98748076,0.641313314,-0.151017383,-1.069936514,0.429636419,0.066150859,-0.488280773,0.520607173,-0.109681673,-0.706460059,0.535131991,-0.136589572,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,5,2,1,2,2,1,1,21,3,11,5,0,8,0,0,7,3,12,45,0,0,3,27,10,7,63,1,11,172,2,19,-0.987465382,0.641087115,-0.151149645,-1.069889545,0.429641902,0.066112347,-0.488284707,0.520595014,-0.109716944,-0.706416011,0.535092175,-0.13669318,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
4,1,13,1,1,2,3,4,23,6,11,6,0,9,9,3,1,1,17,43,2,1,6,28,10,7,66,0,7,176,1,19,-0.98751241,0.641333222,-0.151257023,-1.069802046,0.429552704,0.065980434,-0.488241762,0.520616114,-0.109744944,-0.706384897,0.535044372,-0.136840373,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,3,0,2,1,4,4,18,3,14,5,1,8,1,3,2,0,14,40,0,5,7,27,10,3,58,2,7,177,0,18,-0.987488449,0.641121268,-0.151468962,-1.069744825,0.429589838,0.065830827,-0.488245964,0.520550251,-0.109591097,-0.706433713,0.534991026,-0.136818811,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,2,0,1,5,6,8,21,3,11,4,1,7,1,1,1,1,14,41,1,1,6,26,11,4,62,3,9,185,0,18,-0.987463415,0.641140699,-0.151646227,-1.069750428,0.42958051,0.065692611,-0.488227129,0.520435214,-0.109036811,-0.706428945,0.534991682,-0.136604443,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,0,13,0,1,8,5,3,19,4,12,5,0,8,0,3,2,0,17,41,0,1,4,29,9,5,61,2,9,181,1,21,-0.987451077,0.641138554,-0.151760623,-1.069743872,0.429527342,0.065565094,-0.488232017,0.520347774,-0.108492836,-0.706372797,0.534989059,-0.136340871,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,2,3,10,20,3,11,4,0,8,1,1,3,4,15,45,0,5,5,32,11,4,63,0,7,182,0,20,-0.9874264,0.641118884,-0.151888445,-1.069740057,0.429492354,0.065391213,-0.488218665,0.52025187,-0.10759934,-0.706303298,0.534923732,-0.135913923,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,5,0,0,1,2,4,9,21,3,11,3,0,6,1,5,1,2,14,41,0,2,7,28,9,1,64,1,9,176,4,19,-0.987381876,0.64110285,-0.152018756,-1.069729924,0.429469049,0.065213427,-0.488163829,0.520252228,-0.106624618,-0.706161559,0.53480798,-0.135407835,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,0,3,3,1,2,5,12,21,3,7,2,0,10,0,1,2,1,15,43,12,0,7,28,11,8,62,3,6,174,6,17,-0.98741281,0.641099393,-0.15211536,-1.069745898,0.429406971,0.065088637,-0.488155752,0.520209789,-0.105799727,-0.706083179,0.534772217,-0.135068402,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,1,0,1,3,2,6,20,3,11,2,0,5,1,0,0,1,16,39,0,0,6,28,11,5,63,0,9,180,1,17,-0.987318218,0.641072631,-0.152182698,-1.069823027,0.429360151,0.06489028,-0.488139808,0.520015717,-0.104372196,-0.706003308,0.534623623,-0.134537429,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,2,0,1,2,3,8,20,4,14,7,0,7,0,2,1,2,17,39,6,7,7,28,11,11,64,1,5,176,0,21,-0.987200141,0.641051292,-0.152218312,-1.069937825,0.429359555,0.064728335,-0.488029152,0.520175159,-0.102642156,-0.705804467,0.534675479,-0.133799925,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,4,0,1,2,0,8,23,3,11,6,1,11,0,0,2,1,18,41,2,1,5,28,7,7,61,0,9,176,1,21,-0.987077832,0.641066492,-0.152296156,-1.070058823,0.429339588,0.064569853,-0.488011092,0.520148873,-0.100940362,-0.705521226,0.534742713,-0.13287057,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,3,0,3,2,2,13,22,4,12,5,0,10,0,0,3,6,19,42,0,0,2,28,8,5,64,2,8,174,1,19,-0.986992002,0.641070604,-0.152336061,-1.070091724,0.429297119,0.064425297,-0.487887293,0.520385802,-0.099594221,-0.705312431,0.534843445,-0.132071748,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,2,1,2,3,2,10,22,5,13,10,0,7,1,1,3,2,15,39,0,1,6,25,9,6,62,0,9,176,0,20,-0.986816049,0.641404927,-0.152444631,-1.07009995,0.429311633,0.064214192,-0.487697452,0.520622313,-0.097655565,-0.704964519,0.534875751,-0.131012172,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,0,2,8,5,4,5,12,22,3,9,1,0,8,0,3,1,0,18,41,0,0,7,30,7,12,61,1,6,176,1,21,-0.986626625,0.64145571,-0.152537599,-1.070109963,0.429267734,0.063924812,-0.487606585,0.520854831,-0.095522851,-0.704650044,0.53512156,-0.129954562,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,0,8,8,1,3,3,10,25,3,12,2,0,6,0,11,12,1,17,36,1,4,2,27,11,1,60,3,7,181,0,17,-0.98648119,0.641441941,-0.15253298,-1.070156097,0.429129153,0.063590251,-0.487435073,0.521323144,-0.092896178,-0.704393983,0.535406768,-0.128726125,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
4,0,2,0,0,3,3,12,22,3,12,6,0,4,2,6,2,4,17,41,0,4,4,29,11,5,60,6,12,179,1,19,-0.986306071,0.641372681,-0.152601957,-1.070187569,0.429132521,0.063400507,-0.48731938,0.521793783,-0.090703011,-0.70414257,0.535615027,-0.127720639,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,1,3,1,6,3,4,12,22,4,13,4,0,11,0,1,5,0,16,38,1,1,1,30,11,6,57,2,7,182,1,12,-0.986090839,0.641194642,-0.152742401,-1.070181847,0.429106802,0.063118286,-0.487218499,0.522284806,-0.087716617,-0.703718543,0.53594023,-0.126257673,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,0,0,0,4,3,0,11,22,3,11,5,0,8,0,6,0,2,17,36,4,1,7,33,11,7,60,4,6,182,1,15,-0.985943913,0.641211867,-0.152806759,-1.070247293,0.429019839,0.062786832,-0.486980498,0.52300626,-0.084693506,-0.703310251,0.53639394,-0.124572515,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,3,0,5,2,4,11,26,6,11,4,0,8,5,3,1,1,15,35,0,8,10,31,11,8,62,3,8,180,1,11,-0.98573935,0.641196787,-0.152891904,-1.070237875,0.428967834,0.0624336,-0.486865163,0.523726642,-0.081784531,-0.702874064,0.536646426,-0.122925118,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,3,0,5,11,11,14,21,3,11,6,8,8,1,3,1,1,17,35,0,0,8,34,11,9,62,5,8,184,2,14,-0.985517502,0.64143014,-0.152930543,-1.070171118,0.428901464,0.06201363,-0.486629874,0.524397671,-0.078624457,-0.70236665,0.536978364,-0.121387579,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,3,4,4,3,5,13,21,0,15,5,1,10,0,0,2,2,16,34,2,14,5,35,11,5,62,0,8,184,0,15,-0.985342383,0.641496718,-0.15296647,-1.070150971,0.428830922,0.061763745,-0.486555904,0.524999261,-0.07605198,-0.702205777,0.537327349,-0.120033346,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,2,3,0,2,4,7,14,21,3,11,12,0,7,7,3,3,0,22,36,1,0,6,36,12,6,63,1,7,184,2,13,-0.985092461,0.641562521,-0.15302439,-1.070126057,0.428757787,0.06134174,-0.486608535,0.525668204,-0.072131678,-0.701895952,0.537605286,-0.118307762,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,0,3,0,5,4,3,18,20,2,13,2,0,8,1,2,3,3,16,40,0,1,5,33,9,8,62,0,7,190,1,13,-0.98483628,0.641670644,-0.153156772,-1.070139647,0.428753436,0.060949717,-0.486570597,0.526613176,-0.067622714,-0.701612771,0.53820169,-0.116143376,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,3,0,5,2,7,14,23,1,12,0,1,8,1,3,3,1,21,35,13,0,5,38,7,5,63,2,7,191,0,15,-0.984627187,0.641779542,-0.153299391,-1.070097208,0.428701252,0.060482673,-0.486869723,0.527340531,-0.063095994,-0.70102942,0.538605809,-0.113980979,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,3,1,4,2,6,8,19,2,14,0,1,14,1,4,2,0,16,35,1,0,9,37,14,8,64,2,9,186,0,15,-0.984436214,0.641833901,-0.153437957,-1.07009089,0.428732514,0.060168073,-0.487146258,0.527905524,-0.059850682,-0.700648487,0.538941562,-0.112196743,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,4,2,0,5,2,2,12,20,4,13,7,0,8,0,2,2,1,18,39,0,0,3,34,10,5,66,4,16,187,1,12,-0.984167457,0.641851187,-0.153587595,-1.07009089,0.428759009,0.059752118,-0.487391055,0.528703809,-0.055426031,-0.700282693,0.539253712,-0.109973639,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,1,1,0,3,5,1,11,23,13,13,2,1,6,0,1,2,1,14,40,1,2,0,35,11,7,63,2,13,185,3,15,-0.983983099,0.642101586,-0.153753549,-1.070143104,0.428745508,0.05936119,-0.487601459,0.529477119,-0.050654244,-0.70002389,0.539646566,-0.10775587,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,1,7,0,0,0,4,11,25,3,11,1,0,3,0,1,3,2,20,40,0,0,9,38,11,5,65,8,9,189,3,16,-0.983733535,0.64214921,-0.153951675,-1.070181012,0.428752989,0.058884308,-0.487886637,0.530405164,-0.045461532,-0.69976604,0.540058136,-0.105359443,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
12,0,0,0,1,1,0,10,20,6,11,4,1,8,0,1,3,2,20,39,0,0,1,38,11,7,69,0,11,189,1,13,-0.98354131,0.64219743,-0.154072568,-1.070260525,0.428757042,0.05857392,-0.488194495,0.531200528,-0.041321654,-0.69950372,0.540309906,-0.103540711,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,1,3,1,1,2,1,9,27,0,13,8,0,6,0,0,2,11,20,38,0,0,3,45,12,10,68,1,9,185,3,14,-0.983252048,0.642219245,-0.154248685,-1.070355415,0.428684354,0.05800467,-0.488847464,0.532014668,-0.035917126,-0.699257612,0.540592909,-0.10089872,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,2,0,1,3,2,12,24,3,11,3,1,6,0,0,3,4,17,40,0,1,3,45,8,5,70,2,5,184,3,14,-0.982963204,0.642355204,-0.154520318,-1.07050705,0.428733557,0.057551645,-0.489338487,0.532770574,-0.030287322,-0.698975444,0.540985405,-0.098158576,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,5,0,3,0,2,13,29,3,12,0,1,5,1,0,11,1,19,43,2,2,11,44,11,9,67,0,9,185,5,11,-0.982647121,0.642350912,-0.154860526,-1.070683241,0.428738415,0.056976251,-0.490270913,0.533455849,-0.024854215,-0.698661208,0.541387975,-0.095315024,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,1,2,0,0,1,3,8,29,7,12,1,2,4,0,0,3,0,15,39,0,0,6,49,11,4,63,1,7,182,4,17,-0.982392609,0.642210424,-0.155120552,-1.070773244,0.428742737,0.056581978,-0.490891397,0.534022987,-0.020812884,-0.698450685,0.541670978,-0.093162701,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,0,0,3,2,3,10,29,3,13,6,0,0,4,2,3,1,17,36,2,0,7,47,10,5,67,1,7,187,2,12,-0.982000828,0.641943514,-0.155422956,-1.070842981,0.428722143,0.056013204,-0.491443306,0.534791887,-0.015098287,-0.698215246,0.54202497,-0.090261742,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,16,3,0,2,4,2,3,31,0,11,4,0,6,0,1,2,1,17,41,0,0,5,48,9,5,69,1,5,176,0,15,-0.98161,0.642160535,-0.155714378,-1.070982814,0.428751618,0.055481996,-0.492222548,0.53579551,-0.009271447,-0.698002458,0.542351842,-0.087439299,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,6,0,0,2,3,8,37,3,15,7,1,4,0,0,3,0,19,40,0,0,5,50,10,9,70,1,8,184,1,12,-0.981186271,0.642131209,-0.156005383,-1.071245432,0.428800315,0.054964289,-0.493097574,0.536804378,-0.0031479,-0.697826445,0.542673647,-0.084516183,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,2,0,7,2,3,14,34,3,13,3,0,1,1,0,1,2,19,34,0,1,3,46,9,3,71,1,12,186,2,13,-0.980883896,0.642086923,-0.156250685,-1.071409345,0.428889513,0.054516081,-0.494175285,0.537514687,0.001613772,-0.697711408,0.542972505,-0.082186356,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,1,2,0,3,3,2,11,41,5,15,0,0,4,0,4,3,0,19,32,3,9,3,51,9,4,71,2,10,176,2,16,-0.980393171,0.641840219,-0.156703934,-1.071563601,0.428984553,0.053951632,-0.494692743,0.538729727,0.008195326,-0.697439432,0.543365121,-0.079101846,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,2,8,0,2,3,11,38,0,15,5,1,8,0,1,3,2,18,33,0,0,7,50,13,3,76,3,8,185,1,12,-0.979870915,0.641684651,-0.156961828,-1.071783543,0.429047912,0.053362448,-0.496450692,0.539403021,0.014621806,-0.697289109,0.54385668,-0.075719476,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
2,0,3,14,2,4,8,11,35,4,13,7,0,4,0,0,0,3,19,35,1,0,4,54,14,6,81,0,7,191,2,13,-0.979321659,0.641731203,-0.157424584,-1.071906924,0.429092973,0.052736335,-0.497513682,0.54056257,0.021278849,-0.697173119,0.544469476,-0.072312929,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
3,0,3,0,2,1,6,16,36,6,15,6,1,6,0,2,3,2,21,32,0,14,10,51,15,6,82,2,6,186,2,14,-0.978974402,0.641616583,-0.157732517,-1.072018862,0.429137081,0.052201223,-0.499118298,0.541238248,0.026246421,-0.697077155,0.544971228,-0.069796704,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
0,1,2,0,2,3,1,9,38,3,15,4,0,8,2,3,1,1,19,28,0,0,7,58,15,8,81,4,5,191,0,20,-0.978473186,0.641430855,-0.158086777,-1.072255254,0.429252654,0.051654954,-0.500473082,0.542279363,0.033197403,-0.696923375,0.5458197,-0.066277497,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,3,0,12,1,3,11,35,7,15,4,8,3,4,3,2,0,20,29,0,0,7,59,13,2,78,2,8,192,0,17,-0.977828324,0.641063571,-0.158541977,-1.072481632,0.429299623,0.051042594,-0.501781285,0.543749809,0.040678769,-0.696742058,0.546953619,-0.06234834,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,8,1,2,3,2,12,40,9,15,5,0,0,1,14,2,1,21,24,2,5,2,61,13,7,84,2,6,182,0,12,-0.977222443,0.640758455,-0.159049854,-1.072748184,0.42941913,0.050507735,-0.503325105,0.54533565,0.048146531,-0.696579933,0.548104942,-0.058304712,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
5,0,3,0,12,2,3,8,33,2,10,5,0,2,1,1,2,0,23,29,0,0,5,64,12,5,83,0,2,179,1,14,-0.976814628,0.640713274,-0.159299135,-1.072830081,0.429433376,0.049939573,-0.504676878,0.546475351,0.053509105,-0.696541369,0.549020052,-0.055184424,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,2,7,2,2,2,6,44,2,15,13,1,1,1,1,1,2,23,31,2,0,7,64,15,8,88,2,6,179,0,14,-0.976133764,0.640435338,-0.159832776,-1.073028684,0.429455131,0.049348954,-0.506558061,0.548365235,0.060592026,-0.6965518,0.550135076,-0.051244106,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
1,0,1,0,2,5,3,10,46,5,15,6,0,3,2,1,3,0,23,33,2,1,10,66,17,3,86,8,6,180,0,14,-0.97556597,0.640179992,-0.160401493,-1.073210478,0.429590851,0.048908107,-0.508198619,0.550296903,0.067403279,-0.696588159,0.551275313,-0.047759596,02_Aug_2023_11_46,,,,,,,,,,,,,,,,,,,
