S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
33,18,19,0,13,0,5,0,2,0,2,4,2,0,9,1,15,26,10,26,41,129,7,78,8,2,1,0,0.245801359415054,-0.346982598304748,0.158009096980095,-0.135164171457291,-0.321606189012527,0.56278520822525,0.0148013737052679,-0.488849729299545,0.308931708335876,0.0942350849509239,-0.233824640512466,0.229737013578415,29_Jan_2024_11_07
34,13,19,0,15,1,8,0,5,2,13,11,3,5,6,1,13,9,10,26,39,128,5,73,8,3,1,0,0.242664322257042,-0.346907287836075,0.157673433423042,-0.13583916425705,-0.321768194437027,0.562868118286133,0.0148928379639983,-0.488606095314026,0.308807283639908,0.0914788544178009,-0.232607409358025,0.22857378423214,29_Jan_2024_11_07
29,20,18,0,21,0,7,0,2,3,7,6,3,0,11,1,13,25,9,27,32,118,4,68,2,3,2,0,0.237654358148575,-0.346755087375641,0.157079219818115,-0.136775106191635,-0.322211772203445,0.563047349452972,0.0151423281058669,-0.488334089517593,0.308646202087402,0.0872838944196701,-0.230771407485008,0.226880997419357,29_Jan_2024_11_07
30,17,17,0,15,0,9,0,1,8,2,5,5,0,7,3,8,25,9,28,36,118,5,69,5,1,12,12,0.232517391443252,-0.346773952245712,0.156564697623253,-0.137659907341003,-0.322701394557953,0.563245296478272,0.0153004815801978,-0.487981855869293,0.308503329753876,0.0829089879989624,-0.22903373837471,0.22513721883297,29_Jan_2024_11_07
35,18,18,0,13,0,7,0,8,4,7,6,2,1,10,2,9,25,9,25,33,118,5,66,3,2,3,0,0.228956207633018,-0.346736580133438,0.15612880885601,-0.13826759159565,-0.323013573884964,0.563368797302246,0.015378744341433,-0.487726151943207,0.308418154716492,0.0799208804965019,-0.227951064705849,0.223975464701652,29_Jan_2024_11_07
30,18,15,0,13,0,9,0,3,2,9,5,8,0,7,2,8,13,5,25,34,123,6,64,6,11,4,0,0.223637044429779,-0.346799820661545,0.155587658286095,-0.139170214533806,-0.323495596647263,0.563530325889587,0.0154830887913703,-0.487358421087265,0.308316946029663,0.0753070414066314,-0.226384729146957,0.22220841050148,29_Jan_2024_11_07
32,15,18,0,11,14,9,0,0,2,2,5,4,1,7,0,13,11,6,23,31,122,4,66,6,8,2,4,0.218394532799721,-0.346917867660522,0.155176073312759,-0.140051424503326,-0.323964923620224,0.563677549362183,0.0155630335211753,-0.486951857805252,0.308230578899383,0.0705936551094055,-0.224931210279465,0.220473438501358,29_Jan_2024_11_07
33,11,16,0,14,0,14,0,1,4,2,3,3,0,5,2,10,10,8,23,29,120,0,68,5,3,4,1,0.214722737669945,-0.346903711557388,0.154777646064758,-0.140650168061256,-0.324263542890549,0.563762307167053,0.0155897522345185,-0.486667215824127,0.308175712823868,0.0674201473593711,-0.22399777173996,0.219335526227951,29_Jan_2024_11_07
27,9,17,0,13,1,7,1,3,1,5,6,0,0,4,1,7,7,8,24,24,109,5,63,3,0,12,0,0.209261491894722,-0.346879512071609,0.15425306558609,-0.141522750258446,-0.324680805206299,0.563885390758514,0.0156238432973623,-0.486253261566162,0.308111160993576,0.062583789229393,-0.222648352384567,0.217639416456222,29_Jan_2024_11_07
32,10,17,0,13,0,8,1,5,2,2,8,6,0,5,2,9,9,7,20,29,109,4,57,2,0,4,1,0.205586433410644,-0.346787005662918,0.15390245616436,-0.142106518149376,-0.324942171573639,0.563980996608734,0.0156344454735517,-0.485977321863174,0.308080464601517,0.0593133196234703,-0.221793189644813,0.216535702347755,29_Jan_2024_11_07
34,6,17,4,13,1,7,0,1,1,3,6,4,0,3,3,0,15,9,25,27,108,5,64,3,3,3,0,0.200211927294731,-0.34660467505455,0.153379574418068,-0.143058717250824,-0.325262308120727,0.564094245433807,0.0155582232400774,-0.485529184341431,0.308004438877106,0.0543900281190872,-0.220547690987587,0.214948952198028,29_Jan_2024_11_07
32,9,18,0,14,0,14,4,0,0,3,2,2,0,5,0,5,8,8,25,33,112,4,61,0,2,4,0,0.194648563861847,-0.346305191516876,0.152810871601105,-0.143960475921631,-0.325631469488144,0.56423819065094,0.0154821602627635,-0.485112130641937,0.307952702045441,0.0494074374437332,-0.219339057803154,0.213393405079842,29_Jan_2024_11_07
29,6,19,2,15,0,4,0,7,2,5,4,6,1,7,0,6,15,7,26,30,110,4,56,0,10,3,0,0.190913066267967,-0.346112757921219,0.152535602450371,-0.144564554095268,-0.325843125581741,0.564330458641052,0.0154182948172092,-0.484837353229523,0.307904958724976,0.046100229024887,-0.218525752425194,0.212411552667618,29_Jan_2024_11_07
27,10,25,7,12,0,7,0,0,1,0,11,1,0,3,0,5,8,12,23,28,106,4,49,5,0,4,2,0.185078859329224,-0.345945447683334,0.152010232210159,-0.145453333854675,-0.32623103260994,0.564474582672119,0.0153342988342046,-0.484448820352554,0.307829558849335,0.0411449521780014,-0.21731461584568,0.211002543568611,29_Jan_2024_11_07
33,12,18,4,12,1,6,0,1,3,5,8,0,0,5,2,5,8,10,24,27,105,5,48,0,9,3,1,0.179250001907349,-0.346046358346939,0.151633858680725,-0.146321430802345,-0.326533317565918,0.564601540565491,0.0152327260002493,-0.484095722436905,0.30776447057724,0.0361848324537277,-0.216125547885895,0.209695771336555,29_Jan_2024_11_07
31,9,17,4,9,4,7,0,3,12,5,7,2,1,6,7,5,11,6,23,30,109,4,47,4,0,3,1,0.175249248743057,-0.346230804920196,0.151345193386078,-0.146873101592064,-0.32675489783287,0.5646892786026,0.0151500087231397,-0.48385751247406,0.307719588279724,0.0328936800360679,-0.21533665060997,0.208884358406067,29_Jan_2024_11_07
29,10,15,0,8,0,8,0,0,0,4,6,2,1,7,2,7,11,6,21,29,106,1,42,6,2,4,0,0.169494315981865,-0.346489518880844,0.151070490479469,-0.147697180509567,-0.327038705348968,0.564829051494598,0.0150330401957035,-0.483527451753616,0.30768558382988,0.0279932469129562,-0.21417798101902,0.207771807909012,29_Jan_2024_11_07
27,9,16,0,8,0,2,0,0,2,1,6,1,1,4,3,2,10,5,23,29,109,3,44,4,2,4,0,0.165583059191704,-0.346607983112335,0.150828957557678,-0.148239269852638,-0.327298372983932,0.564918458461762,0.0149569427594542,-0.483323723077774,0.30768221616745,0.0247625187039375,-0.213406339287758,0.207096666097641,29_Jan_2024_11_07
27,6,16,1,7,0,8,1,4,3,2,7,1,3,3,1,4,25,5,23,28,103,0,50,5,0,3,0,0.159820571541786,-0.346668034791946,0.150498747825623,-0.149033308029175,-0.327668398618698,0.565055191516876,0.014810767956078,-0.48300889134407,0.307650744915008,0.019966285675764,-0.212234392762184,0.206183508038521,29_Jan_2024_11_07
29,13,15,0,8,0,7,1,0,9,4,7,1,1,3,1,2,21,1,22,28,105,4,44,4,2,1,0,0.155985996127129,-0.346642285585403,0.150389909744263,-0.149565353989601,-0.327909350395203,0.56512975692749,0.0146979317069053,-0.482781529426575,0.307620853185654,0.0168291702866554,-0.211415708065033,0.205654859542847,29_Jan_2024_11_07
31,5,16,0,6,0,7,0,2,3,5,6,1,2,2,8,3,9,5,24,28,105,1,46,3,2,5,0,0.150276988744736,-0.346455812454224,0.150130033493042,-0.150357186794281,-0.328260153532028,0.56524270772934,0.0145695758983492,-0.48250076174736,0.307630151510239,0.0121991150081157,-0.210124090313911,0.204987987875938,29_Jan_2024_11_07
31,12,17,0,6,0,8,0,0,0,3,8,2,1,0,2,3,9,2,20,28,106,10,38,2,2,5,8,0.14469376206398,-0.346204906702042,0.149915114045143,-0.151134043931961,-0.328542858362198,0.565354704856873,0.0144296661019325,-0.482244729995727,0.307622849941254,0.0076699890196323,-0.208749413490295,0.204463168978691,29_Jan_2024_11_07
31,10,18,0,10,6,8,4,0,3,1,12,0,0,3,1,4,11,4,24,28,106,6,44,9,2,1,0,0.140862807631493,-0.345944911241531,0.149696126580238,-0.151619166135788,-0.328756332397461,0.565421640872955,0.0143353203311562,-0.482087075710297,0.307609289884567,0.0047074370086193,-0.207796454429626,0.204190105199814,29_Jan_2024_11_07
30,12,17,1,11,1,4,1,5,3,0,13,0,0,2,0,0,8,5,25,28,103,8,46,2,1,4,0,0.135316714644432,-0.345613449811935,0.149522885680199,-0.152318641543388,-0.329054772853851,0.565484583377838,0.0141832632943987,-0.481853127479553,0.307561278343201,0.0003513880074024,-0.206310272216797,0.203867569565773,29_Jan_2024_11_07
33,7,17,0,7,0,2,0,0,1,2,11,0,0,0,1,1,9,9,21,27,94,4,44,5,4,1,15,0.131776213645935,-0.345359653234482,0.149387985467911,-0.152761429548263,-0.329280853271484,0.565559267997742,0.0140747595578432,-0.481705874204636,0.307551205158234,-0.0024912841618061,-0.205297738313675,0.20372000336647,29_Jan_2024_11_07
32,7,17,0,7,0,11,14,0,1,2,10,0,0,3,0,1,9,5,19,30,95,5,44,3,7,2,0,0.126550167798996,-0.344866245985031,0.14925055205822,-0.153399437665939,-0.329588651657104,0.565681874752045,0.0139178950339555,-0.481497257947922,0.307518899440765,-0.0066733248531818,-0.203760370612144,0.203600645065308,29_Jan_2024_11_07
31,11,15,0,13,6,5,0,1,2,1,7,0,1,6,0,10,11,5,22,29,102,7,41,2,3,3,0,0.121526591479778,-0.344276458024979,0.149213999509811,-0.154040649533272,-0.329833149909973,0.56580662727356,0.0137545689940452,-0.481296300888062,0.307483285665512,-0.0107548683881759,-0.202218785881996,0.203598022460937,29_Jan_2024_11_07
27,7,14,0,5,1,5,8,1,8,3,14,2,0,5,2,3,9,5,23,30,105,6,40,1,2,4,0,0.118273071944713,-0.343841910362244,0.14914645254612,-0.154468014836311,-0.329991042613983,0.56588625907898,0.0136331375688314,-0.481145411729813,0.307433843612671,-0.0134169803932309,-0.201195761561394,0.203656002879143,29_Jan_2024_11_07
29,7,16,0,15,0,3,0,1,0,2,2,0,0,2,1,2,11,1,17,28,101,5,39,1,0,4,0,0.113580010831356,-0.343018800020218,0.149090006947517,-0.155139744281769,-0.330211758613586,0.565990328788757,0.0134643483906984,-0.480903774499893,0.307388603687286,-0.0173141602426767,-0.19965597987175,0.203837543725967,29_Jan_2024_11_07
27,6,16,0,8,1,4,0,0,3,0,7,0,1,3,0,1,11,5,22,27,99,3,37,0,0,4,0,0.11055051535368,-0.342476904392242,0.149163126945496,-0.155581951141357,-0.330402225255966,0.566085517406464,0.01335643325001,-0.480743050575256,0.307362139225006,-0.01984154433012,-0.198618501424789,0.204020500183105,29_Jan_2024_11_07
29,7,12,0,9,0,6,5,0,6,4,7,0,0,8,2,2,9,8,21,26,100,4,36,3,4,3,0,0.106148771941662,-0.341538280248642,0.149136230349541,-0.156238913536072,-0.330738484859466,0.566254854202271,0.013207291252911,-0.480499625205994,0.307326644659042,-0.0235074833035469,-0.197044774889946,0.204379081726074,29_Jan_2024_11_07
30,5,17,3,8,0,0,0,0,1,1,8,0,0,4,0,12,9,4,18,21,99,5,36,3,1,3,0,0.10327859967947,-0.340839862823486,0.149131700396538,-0.156696349382401,-0.330890685319901,0.566335260868073,0.0131101589649915,-0.480336546897888,0.307310909032822,-0.02586255595088,-0.195975959300995,0.204672053456306,29_Jan_2024_11_07
30,9,14,1,8,1,8,1,1,7,2,8,1,2,4,2,10,10,7,21,27,106,5,35,0,3,4,0,0.0991571247577667,-0.340062350034714,0.149309828877449,-0.157435700297356,-0.330952644348144,0.566469192504883,0.0129651632159948,-0.480076283216476,0.307318478822708,-0.0292602963745594,-0.19435428082943,0.205170005559921,29_Jan_2024_11_07
29,9,11,1,8,0,5,0,0,4,3,8,2,6,2,8,9,15,4,19,28,98,5,37,3,2,2,0,0.0965331271290779,-0.33929443359375,0.149358242750168,-0.157952800393104,-0.330866664648056,0.566587269306183,0.0128687471151351,-0.479902863502502,0.307324469089508,-0.0314235650002956,-0.193249255418777,0.205535367131233,29_Jan_2024_11_07
29,9,11,2,10,1,5,2,0,6,2,9,1,7,0,2,2,7,6,21,23,98,6,36,2,2,4,0,0.0922844335436821,-0.338434904813766,0.149456173181534,-0.158721804618835,-0.330822676420212,0.566762328147888,0.0127269942313432,-0.47964158654213,0.307351261377335,-0.034528337419033,-0.191602081060409,0.206113383173942,29_Jan_2024_11_07
29,10,17,0,4,1,4,0,0,7,0,5,0,12,1,0,5,8,5,22,27,96,4,36,0,1,4,0,0.0898610651493072,-0.337786883115768,0.149648189544678,-0.159203737974167,-0.330882519483566,0.566860437393189,0.0126355495303869,-0.479467511177063,0.307374030351639,-0.0365081131458282,-0.190486386418343,0.20651863515377,29_Jan_2024_11_07
26,7,15,0,13,3,10,7,0,8,1,10,1,0,1,0,11,11,6,22,24,97,3,34,0,12,4,0,0.086290419101715,-0.336853981018066,0.150008082389831,-0.159923076629639,-0.33098492026329,0.566980421543121,0.0124897481873631,-0.479211688041687,0.307409763336182,-0.0393525697290897,-0.188808739185333,0.207161143422127,29_Jan_2024_11_07
28,7,17,0,9,0,12,0,1,2,0,5,0,0,0,1,6,13,5,22,26,97,4,33,0,1,5,1,0.0828336849808693,-0.335963398218155,0.150635868310928,-0.160655647516251,-0.331096529960632,0.567072927951813,0.0123397661373019,-0.478950917720795,0.307444453239441,-0.0420621931552886,-0.187103271484375,0.20780973136425,29_Jan_2024_11_07
30,11,15,1,6,3,2,0,1,2,1,5,0,0,0,3,1,11,4,19,20,94,4,36,2,0,4,0,0.0803947895765304,-0.335335820913315,0.150938242673874,-0.161140337586403,-0.331175923347473,0.567133784294128,0.0122368894517421,-0.478777676820755,0.307469397783279,-0.0438000075519084,-0.185961425304413,0.208258584141731,29_Jan_2024_11_07
33,8,16,0,10,0,6,1,0,1,1,3,9,0,0,0,3,12,5,18,21,91,4,34,2,3,3,0,0.0782180726528167,-0.334683567285538,0.151366487145424,-0.161621063947678,-0.331239879131317,0.567187547683716,0.012141284532845,-0.478605061769486,0.307501316070557,-0.045495830476284,-0.184814542531967,0.208709344267845,29_Jan_2024_11_07
32,9,12,0,11,1,6,0,4,3,5,5,5,0,12,0,2,8,6,21,27,97,5,32,1,0,4,0,0.0782180726528167,-0.334683567285538,0.151366487145424,-0.161621063947678,-0.331239879131317,0.567187547683716,0.012141284532845,-0.478605061769486,0.307501316070557,-0.045495830476284,-0.184814542531967,0.208709344267845,29_Jan_2024_11_07
28,9,12,0,7,0,3,0,1,0,2,3,0,0,3,1,1,11,5,18,22,95,5,36,2,3,4,0,0.0782180726528167,-0.334683567285538,0.151366487145424,-0.161621063947678,-0.331239879131317,0.567187547683716,0.012141284532845,-0.478605061769486,0.307501316070557,-0.045495830476284,-0.184814542531967,0.208709344267845,29_Jan_2024_11_07
29,6,16,1,6,1,3,0,12,1,2,3,1,0,0,5,2,7,5,18,20,95,4,37,2,1,3,2,0.0702788084745407,-0.331309080123901,0.15265691280365,-0.162925347685814,-0.331534892320633,0.567286610603333,0.0118322176858782,-0.478157013654709,0.307624131441116,-0.0501117669045925,-0.181517779827118,0.210015803575516,29_Jan_2024_11_07
30,8,17,0,10,0,1,0,1,4,2,5,1,1,2,0,0,15,7,20,24,92,4,35,3,2,6,4,0.0681861266493797,-0.329908847808838,0.153333589434624,-0.163801223039627,-0.331751465797424,0.56737494468689,0.0116102211177349,-0.477863729000091,0.307702273130417,-0.0530762895941734,-0.179269626736641,0.210871070623398,29_Jan_2024_11_07
30,6,14,0,15,0,4,1,0,2,1,9,1,0,4,1,2,12,1,17,26,96,4,36,2,2,4,0,0.0664364323019981,-0.328913390636444,0.153492838144302,-0.164341673254967,-0.331889569759369,0.567420065402985,0.0114732906222343,-0.47768247127533,0.307764947414398,-0.0548803843557834,-0.177841261029243,0.211428344249725,29_Jan_2024_11_07
29,9,16,0,9,0,3,0,0,2,1,4,0,0,5,3,4,12,5,19,23,108,5,35,3,1,12,6,0.0640310421586036,-0.327350854873657,0.153511837124824,-0.165110975503922,-0.332104563713074,0.567485392093658,0.011265561915934,-0.477425813674927,0.307873368263245,-0.0573473237454891,-0.175792962312698,0.212251573801041,29_Jan_2024_11_07
30,11,14,0,9,0,6,0,4,2,0,8,0,9,1,1,10,13,9,22,25,108,5,36,4,2,1,0,0.0624696537852287,-0.32628983259201,0.153463304042816,-0.165594816207886,-0.332267045974731,0.567533671855927,0.0111182909458875,-0.477261334657669,0.307943642139435,-0.0588515251874923,-0.174481421709061,0.212780445814133,29_Jan_2024_11_07
29,7,14,0,5,0,4,0,0,3,12,5,1,2,4,2,8,10,8,18,21,100,5,37,3,4,3,0,0.0601205490529537,-0.32529553771019,0.153864413499832,-0.166281431913376,-0.33246710896492,0.567624509334564,0.0109059568494558,-0.477020442485809,0.308057934045792,-0.0609041452407836,-0.172606095671654,0.213563591241836,29_Jan_2024_11_07
29,3,16,1,8,0,4,0,3,2,1,8,0,0,0,0,0,7,8,20,20,98,1,31,4,2,8,2,0.0588000416755676,-0.324468165636063,0.153947666287422,-0.1667340695858,-0.332602709531784,0.567683279514313,0.0107799982652068,-0.476873725652695,0.308165311813354,-0.0621272325515747,-0.171418160200119,0.214085325598717,29_Jan_2024_11_07
25,6,13,0,9,0,6,0,0,0,1,3,0,13,2,0,2,8,6,18,18,95,5,35,2,3,2,0,0.0566984564065933,-0.323250114917755,0.153862327337265,-0.167429625988007,-0.332820892333984,0.567758798599243,0.0105823194608092,-0.476630330085754,0.308299005031586,-0.0637588798999786,-0.169725939631462,0.214881554245949,29_Jan_2024_11_07
29,8,14,0,8,2,5,2,0,5,1,2,0,0,2,0,2,9,8,19,21,94,3,32,4,1,3,1,0.0551156029105186,-0.322309851646423,0.153594806790352,-0.16789498925209,-0.332959771156311,0.56780469417572,0.0104477284476161,-0.476456016302109,0.308366537094116,-0.0647302642464637,-0.168657720088959,0.215420857071876,29_Jan_2024_11_07
24,5,16,1,8,0,6,0,0,2,2,5,0,2,6,1,0,10,6,20,22,97,7,34,2,0,4,0,0.0537257269024848,-0.321340471506119,0.154347017407417,-0.168612971901894,-0.333135634660721,0.567825675010681,0.0102404877543449,-0.476191997528076,0.308450847864151,-0.0660216733813285,-0.167147323489189,0.216247513890266,29_Jan_2024_11_07
26,5,16,1,8,0,5,0,1,5,2,4,1,2,3,1,3,9,6,21,22,98,6,37,4,3,3,0,0.0527240447700023,-0.320751756429672,0.154835969209671,-0.169100522994995,-0.333233565092087,0.567818880081177,0.0100992415100336,-0.476008474826813,0.308496475219726,-0.0667773410677909,-0.16618974506855,0.216798484325409,29_Jan_2024_11_07
24,6,19,0,7,1,7,0,0,5,2,8,7,5,5,2,1,10,7,21,21,99,9,35,2,1,4,0,0.0510926507413387,-0.319927394390106,0.15544393658638,-0.169820740818977,-0.333323657512665,0.567812383174896,0.0099142082035541,-0.475733011960983,0.308600515127182,-0.0678106397390365,-0.164871215820313,0.217595681548119,29_Jan_2024_11_07
29,7,16,4,9,0,6,1,13,11,1,4,1,1,3,1,0,13,8,19,18,96,0,36,3,4,4,0,0.0496940612792968,-0.319251000881195,0.155423805117607,-0.170271351933479,-0.333356082439423,0.567825198173523,0.0097808437421917,-0.475525915622711,0.308656930923462,-0.0683955401182174,-0.164007693529129,0.218151301145554,29_Jan_2024_11_07
32,9,12,0,9,4,8,2,2,6,1,3,1,4,4,0,3,12,5,17,20,95,6,35,4,4,4,0,0.0480303280055522,-0.318680942058563,0.156065464019775,-0.170978367328644,-0.333391070365906,0.567815184593201,0.0095789339393377,-0.475209772586823,0.308742225170135,-0.0692754685878753,-0.162956267595291,0.218843430280685,29_Jan_2024_11_07
31,8,14,0,8,5,7,1,0,2,3,3,0,0,4,1,3,11,12,20,21,98,8,34,2,0,4,0,0.0462839305400848,-0.318140715360641,0.156575113534927,-0.171679243445396,-0.333503425121307,0.567792415618897,0.0093956431373953,-0.47490781545639,0.308837234973907,-0.0699726790189743,-0.161885902285576,0.219606891274452,29_Jan_2024_11_07
27,8,16,0,9,1,5,0,0,0,2,4,9,2,1,0,4,11,6,17,17,96,4,35,2,3,8,7,0.045238472521305,-0.317859500646591,0.157002225518227,-0.172125265002251,-0.333552807569504,0.567785382270813,0.0092683704569935,-0.4747154712677,0.308899402618408,-0.0703664273023605,-0.161170125007629,0.220149144530296,29_Jan_2024_11_07
27,7,14,0,5,0,4,1,6,4,0,8,14,0,5,1,2,8,10,20,20,98,4,34,3,2,6,1,0.0436307415366172,-0.317434310913086,0.157524570822716,-0.172843977808952,-0.33357697725296,0.567755103111267,0.0090688783675432,-0.474385410547256,0.309037685394287,-0.0708799362182617,-0.16010981798172,0.220965057611465,29_Jan_2024_11_07
28,11,15,0,9,0,5,0,1,3,1,5,0,4,4,0,1,10,7,20,22,97,4,38,8,3,0,2,0.0420048721134662,-0.317193686962128,0.157571122050285,-0.173304364085197,-0.333553552627563,0.567747890949249,0.0089105125516653,-0.474118202924728,0.309159338474274,-0.0711846649646759,-0.15941296517849,0.221517607569694,29_Jan_2024_11_07
26,4,14,0,10,0,12,14,0,5,1,5,0,0,2,0,0,12,5,16,21,99,5,37,3,3,8,11,0.0410118736326694,-0.317127585411072,0.158105984330177,-0.173764869570732,-0.333528995513916,0.567749202251434,0.0087620634585618,-0.473883241415024,0.309264689683914,-0.0714719071984291,-0.158729895949364,0.22205850481987,29_Jan_2024_11_07
24,8,14,2,9,0,10,0,0,4,1,2,0,0,2,1,5,13,7,20,21,98,4,33,4,3,5,3,0.0392090715467929,-0.316714733839035,0.158358052372932,-0.174433872103691,-0.333498477935791,0.567756354808807,0.0085897576063871,-0.473579466342926,0.309449166059494,-0.0718638747930526,-0.157733276486397,0.222865402698517,29_Jan_2024_11_07
27,8,19,0,6,0,8,1,1,1,8,9,0,0,4,1,4,7,10,21,19,97,3,32,3,3,6,1,0.038162350654602,-0.316539853811264,0.159387037158012,-0.175081461668014,-0.333438217639923,0.567758619785309,0.0084142023697495,-0.47330430150032,0.309610784053802,-0.0722435861825943,-0.156765833497047,0.223634362220764,29_Jan_2024_11_07
27,8,17,0,5,0,1,1,1,3,0,2,0,0,4,3,2,8,6,17,18,97,5,33,6,2,0,7,0.0362945646047592,-0.316036880016327,0.158794224262237,-0.175496876239777,-0.333390027284622,0.567757427692413,0.0082982778549194,-0.473132312297821,0.309715539216995,-0.0724817588925361,-0.15609760582447,0.224153593182564,29_Jan_2024_11_07
26,10,16,0,9,0,5,0,3,5,2,3,4,1,1,1,1,4,7,18,19,94,5,34,2,3,4,0,0.0345057621598243,-0.315647006034851,0.159062758088112,-0.176065102219582,-0.333331793546677,0.567750990390778,0.0081556150689721,-0.473021268844605,0.309828817844391,-0.0728605240583419,-0.1551294028759,0.224897012114525,29_Jan_2024_11_07
27,9,10,0,7,1,4,0,0,2,2,3,0,0,13,0,0,10,12,19,17,97,4,32,3,7,0,10,0.0332563817501068,-0.315358370542526,0.159040436148644,-0.176418274641037,-0.333301514387131,0.567737400531769,0.0080577367916703,-0.472945988178253,0.30989408493042,-0.0731367319822311,-0.154490903019905,0.22536501288414,29_Jan_2024_11_07
29,9,16,1,7,2,8,4,0,5,0,8,0,0,1,0,0,11,5,15,19,97,5,35,4,2,3,0,0.0313042365014553,-0.314886331558227,0.159179493784904,-0.176879599690437,-0.333275020122528,0.567725539207459,0.0079017523676157,-0.472801715135574,0.310004621744156,-0.0736032053828239,-0.153592422604561,0.226019740104675,29_Jan_2024_11_07
