S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
0,0,0,7,23,2,2,17,3,126,10,48,12,18,123,34,-0.385254294,-0.024338238,0.16613467,1.616659403,-1.318298697,0.304623365,1.098037839,-0.05573919,0.031018311,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,6,7,35,0,4,19,8,124,15,54,10,18,141,33,-0.714443386,0.411024868,-0.007230104,-1.108977675,0.678307474,-0.210148096,-0.792222261,0.644778371,0.185576767,-1.052195787,0.588833034,-0.022167046,28_Jun_2023_08_53
0,0,1,3,34,2,8,15,4,119,12,48,10,13,125,34,-0.714086473,0.411732346,-0.006230891,-1.079429269,0.699863315,-0.222184673,-0.79281038,0.644651949,0.186736017,-1.038255095,0.602349877,-0.033681042,28_Jun_2023_08_53
0,0,0,9,39,5,5,13,5,133,9,47,8,20,235,35,-0.385270953,-0.024333971,0.166145101,1.616659403,-1.318298697,0.304623365,1.09809351,-0.055676766,0.031044133,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,2,1,11,41,7,6,18,5,135,6,45,6,20,250,37,-0.714212477,0.412832737,-0.004198629,-1.016186357,0.72323972,-0.243072331,-0.793871582,0.644169211,0.1885598,-1.008367181,0.619954705,-0.052615307,28_Jun_2023_08_53
0,1,1,5,42,7,5,15,0,122,10,35,4,19,241,34,-0.385249078,-0.024326891,0.166117221,1.616659403,-1.318298697,0.304623365,1.098043084,-0.055703469,0.031014811,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,6,4,48,4,6,17,1,124,12,27,7,19,207,32,-0.713496387,0.413351506,-0.002152986,-0.963300586,0.714540899,-0.26277104,-0.795808792,0.64319855,0.18897149,-0.982713461,0.61394769,-0.071035273,28_Jun_2023_08_53
0,0,0,6,53,4,10,15,7,129,7,33,9,19,180,32,-0.712239444,0.413229018,-0.001177822,-0.94089067,0.695364952,-0.274958909,-0.797289014,0.641855776,0.187857792,-0.972594321,0.600688934,-0.081634872,28_Jun_2023_08_53
0,0,3,7,55,3,7,16,6,127,10,34,8,18,173,34,-0.385234326,-0.024329504,0.166155115,1.616659403,-1.318298697,0.304623365,1.09807384,-0.055720419,0.031063793,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
4,4,4,11,53,6,2,20,6,134,13,28,6,16,107,30,-0.708630621,0.412694961,0.000109204,-0.910201192,0.63713944,-0.299638122,-0.799559951,0.638834953,0.183539152,-0.955952346,0.56458658,-0.099541388,28_Jun_2023_08_53
14,1,3,8,56,5,10,13,15,131,12,27,4,20,88,31,-0.706632257,0.412408769,0.000285298,-0.903153777,0.600399315,-0.310088664,-0.800724208,0.638119578,0.181177437,-0.950291157,0.541396141,-0.105823711,28_Jun_2023_08_53
15,0,9,7,83,5,13,16,10,127,13,22,5,16,85,31,-0.385255963,-0.024335142,0.166181862,1.616659403,-1.318298697,0.304623365,1.098088741,-0.055722319,0.031035684,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,2,8,11,74,11,14,17,2,121,14,25,6,17,93,25,-0.703563035,0.412065387,0.000201474,-0.8985883,0.523488402,-0.319497079,-0.800916612,0.635514021,0.176854327,-0.947525263,0.492560774,-0.110621534,28_Jun_2023_08_53
10,0,16,12,90,11,13,19,4,125,12,28,3,19,93,22,-0.702230275,0.411829352,-2.79E-05,-0.902753651,0.478869855,-0.318539321,-0.801297069,0.634144127,0.174828365,-0.948715448,0.467471838,-0.107513234,28_Jun_2023_08_53
0,0,11,6,112,5,13,16,6,110,15,21,5,18,115,25,-0.385262609,-0.024337895,0.166151673,1.616659403,-1.318298697,0.304623365,1.098057628,-0.05568466,0.031026807,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,21,10,102,9,16,19,7,104,11,21,0,21,117,24,-0.702252328,0.411015242,-0.00127327,-0.914777577,0.400558472,-0.306194693,-0.802181959,0.632208586,0.171366185,-0.953174531,0.423758894,-0.095643736,28_Jun_2023_08_53
0,0,13,5,129,9,8,18,5,102,16,25,4,16,114,26,-0.702768087,0.410708249,-0.002476614,-0.922659636,0.365089506,-0.292857498,-0.802689672,0.631520033,0.170409113,-0.956458747,0.404674917,-0.084245607,28_Jun_2023_08_53
0,0,20,5,157,4,14,21,4,104,16,15,0,20,108,29,-0.385237247,-0.024331473,0.166127369,1.616659403,-1.318298697,0.304623365,1.098038793,-0.055687428,0.031002194,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,18,11,169,11,12,19,0,108,15,16,1,15,108,26,-0.703802228,0.410199732,-0.005107255,-0.938334942,0.298144162,-0.257958919,-0.803780317,0.63039583,0.168769434,-0.963523865,0.370794266,-0.057638347,28_Jun_2023_08_53
2,0,14,9,190,10,9,17,5,95,15,24,3,19,107,20,-0.705252469,0.409662873,-0.006610994,-0.944971204,0.268843263,-0.239945546,-0.80460012,0.629930973,0.167582393,-0.964625895,0.358387589,-0.046364006,28_Jun_2023_08_53
1,0,10,14,190,11,8,14,2,91,15,16,4,23,102,28,-0.385287583,-0.024317274,0.166134104,1.616659403,-1.318298697,0.304623365,1.098020792,-0.05571178,0.030998131,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,12,9,184,16,10,14,4,81,12,16,3,20,105,23,-0.707881629,0.40790686,-0.009775714,-0.956677318,0.222288847,-0.200787723,-0.806681097,0.629783809,0.165413752,-0.966445088,0.335846812,-0.019956779,28_Jun_2023_08_53
0,1,15,8,158,21,8,17,7,83,14,18,5,19,113,24,-0.708376527,0.406980753,-0.011501285,-0.959956586,0.201244771,-0.179477066,-0.807771981,0.629637599,0.163323626,-0.968832552,0.326433569,-0.006171357,28_Jun_2023_08_53
0,0,17,10,143,22,7,21,4,104,11,19,4,21,113,25,-0.385253817,-0.024304986,0.166117728,1.616659403,-1.318298697,0.304623365,1.097987413,-0.055719934,0.030998835,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,9,5,130,21,11,15,4,105,15,23,2,20,119,24,-0.709118187,0.405146867,-0.014358514,-0.977319241,0.17127642,-0.140590101,-0.808834732,0.629309654,0.159659475,-0.977256715,0.314687908,0.019169711,28_Jun_2023_08_53
0,2,7,2,88,23,8,19,4,106,15,22,0,17,105,25,-0.709444165,0.404467016,-0.015508955,-1.00250411,0.169386595,-0.128622413,-0.808519006,0.629905045,0.158863261,-0.989272535,0.316070616,0.030781843,28_Jun_2023_08_53
0,0,9,3,94,24,11,18,2,120,16,22,3,20,109,24,-0.385288179,-0.024315126,0.166133747,1.616659403,-1.318298697,0.304623365,1.098057151,-0.05573291,0.031085048,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,10,2,81,23,6,19,4,120,16,20,4,20,105,23,-0.710375309,0.404271722,-0.016490284,-1.071886659,0.183062136,-0.098944359,-0.807127714,0.630578399,0.160095617,-1.011438966,0.326020151,0.052473892,28_Jun_2023_08_53
14,0,4,4,71,23,2,20,6,119,15,19,2,21,102,24,-0.710557699,0.404478729,-0.016516266,-1.107378721,0.197968364,-0.083043687,-0.806102931,0.631136954,0.16065149,-1.023404121,0.333488137,0.063973255,28_Jun_2023_08_53
0,0,4,2,61,23,6,18,3,123,16,16,9,21,94,25,-0.385283917,-0.024299266,0.166141197,1.616659403,-1.318298697,0.304623365,1.098060012,-0.055692822,0.031006174,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,2,4,54,19,9,14,1,112,12,13,5,21,98,28,-0.712050259,0.404938281,-0.016204717,-1.167985439,0.249908745,-0.062439505,-0.804433048,0.634818673,0.164040551,-1.048227787,0.357475013,0.082354791,28_Jun_2023_08_53
1,1,4,1,60,14,5,13,1,111,15,18,3,19,90,30,-0.713272095,0.405428648,-0.015319758,-1.192866921,0.28613314,-0.062137399,-0.803321362,0.635870516,0.16788733,-1.060857415,0.373516649,0.085326448,28_Jun_2023_08_53
0,0,1,3,49,14,3,12,3,116,16,17,4,21,88,31,-0.385257572,-0.02430349,0.166187197,1.616659403,-1.318298697,0.304623365,1.098028302,-0.055680797,0.03106126,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,2,6,40,10,4,14,6,120,11,21,4,15,89,32,-0.714834452,0.406453818,-0.012423973,-1.221939445,0.36041978,-0.076143056,-0.801171303,0.637800395,0.173569351,-1.078340411,0.406722665,0.078032658,28_Jun_2023_08_53
0,0,0,7,43,11,5,8,9,119,17,32,9,18,133,32,-0.714383841,0.407004774,-0.011004694,-1.229158878,0.398128957,-0.087358549,-0.800682425,0.638228357,0.17553553,-1.085087538,0.424170077,0.070370369,28_Jun_2023_08_53
0,2,2,3,46,9,3,8,2,117,13,41,10,16,124,36,-0.385234326,-0.024329504,0.166155115,1.616659403,-1.318298697,0.304623365,1.098059416,-0.055726368,0.031029437,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,13,0,4,39,4,0,12,3,118,13,41,7,20,105,34,-0.71282059,0.408400595,-0.008382311,-1.230536819,0.47755903,-0.114379719,-0.79981035,0.639238298,0.179164797,-1.093105078,0.463395089,0.049693469,28_Jun_2023_08_53
0,0,6,10,34,11,0,14,6,115,13,59,8,19,111,38,-0.711647987,0.4092623,-0.006881947,-1.223933339,0.518070102,-0.128763586,-0.79927063,0.639543116,0.181387857,-1.093295574,0.485415041,0.037717391,28_Jun_2023_08_53
1,0,2,6,30,5,6,13,2,121,11,57,9,15,116,36,-0.385245413,-0.024309026,0.166124254,1.616659403,-1.318298697,0.304623365,1.098082066,-0.055729404,0.03103032,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
16,0,1,6,30,7,6,9,5,123,15,67,10,16,115,34,-0.710626125,0.410601318,-0.00368485,-1.196881413,0.599415183,-0.157139644,-0.797305048,0.640485883,0.186019167,-1.087114811,0.532419741,0.014119649,28_Jun_2023_08_53
0,2,2,5,19,2,4,12,6,125,9,67,8,18,129,35,-0.710442722,0.411362588,-0.002121592,-1.174401402,0.632491767,-0.169883817,-0.79534322,0.641500592,0.188596874,-1.079481006,0.55155611,0.004296182,28_Jun_2023_08_53
0,0,3,2,19,2,6,9,5,132,10,72,10,14,140,28,-0.385245413,-0.024309026,0.166124254,1.616659403,-1.318298697,0.304623365,1.098050714,-0.055732526,0.031044902,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,8,1,32,0,9,19,6,128,7,73,12,17,158,28,-0.710045636,0.413446128,0.001274118,-1.11615324,0.69032377,-0.194696963,-0.792425275,0.642200887,0.194286406,-1.054954648,0.58726871,-0.016255295,28_Jun_2023_08_53
0,0,1,3,47,9,7,17,3,134,8,60,8,18,180,34,-0.709441125,0.414383054,0.002813764,-1.087177634,0.713932753,-0.205590054,-0.791916966,0.642294884,0.196152449,-1.039712787,0.602320194,-0.027305791,28_Jun_2023_08_53
0,0,0,11,55,2,3,24,1,123,7,56,6,17,199,33,-0.385242701,-0.02432541,0.166148648,1.616659403,-1.318298697,0.304623365,1.098055959,-0.055683687,0.031059712,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,2,5,64,6,4,15,8,125,9,40,8,15,204,35,-0.706675649,0.41609177,0.005494195,-1.026596785,0.746038139,-0.225238025,-0.790994585,0.642961502,0.198519394,-1.005756259,0.625747085,-0.047152236,28_Jun_2023_08_53
1,1,10,9,59,10,1,15,3,117,6,38,11,18,199,38,-0.705248594,0.416995049,0.005818112,-0.998002052,0.754875481,-0.231451824,-0.791173458,0.643067539,0.19923012,-0.992622674,0.631758451,-0.053668976,28_Jun_2023_08_53
0,1,0,2,62,8,6,11,3,117,7,32,11,17,192,33,-0.38525185,-0.024302224,0.166167542,1.616659403,-1.318298697,0.304623365,1.098071456,-0.055744678,0.031031672,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,1,5,59,12,5,12,6,118,9,32,6,21,204,30,-0.704594553,0.418694288,0.00641113,-0.941310883,0.764830709,-0.240788803,-0.793088496,0.643264592,0.199003115,-0.968560934,0.639487088,-0.065733217,28_Jun_2023_08_53
0,0,0,10,66,9,4,8,3,132,5,31,10,14,190,31,-0.703557849,0.418970913,0.006382138,-0.92471391,0.765298188,-0.243796557,-0.794013023,0.643450975,0.197871417,-0.960699201,0.63942945,-0.071171209,28_Jun_2023_08_53
0,1,1,7,68,10,7,13,3,134,4,30,12,18,190,30,-0.70168376,0.419191748,0.006081261,-0.920331299,0.763395309,-0.247593597,-0.794352055,0.643204272,0.196206421,-0.95869559,0.638141692,-0.074942432,28_Jun_2023_08_53
0,4,1,8,67,9,5,14,3,130,6,33,8,17,169,28,-0.700575411,0.419362992,0.005470698,-0.926274478,0.759276509,-0.25047189,-0.794034779,0.643161654,0.19525598,-0.960336626,0.635634363,-0.076072283,28_Jun_2023_08_53
0,0,1,8,69,9,7,14,8,118,6,34,12,19,127,30,-0.700389564,0.419616818,0.00454452,-0.938986242,0.753650725,-0.251989335,-0.792759478,0.642713249,0.194975689,-0.966278911,0.632798135,-0.074116051,28_Jun_2023_08_53
6,0,5,7,62,11,3,13,10,124,6,33,10,14,126,30,-0.700583041,0.419656783,0.003412935,-0.959035456,0.747932553,-0.250752687,-0.79106915,0.642169833,0.194780022,-0.974223018,0.629323721,-0.070253022,28_Jun_2023_08_53
0,0,5,9,47,5,1,12,6,120,9,36,9,18,116,26,-0.700849831,0.419610858,0.002191113,-0.983813524,0.740207374,-0.245980412,-0.789438307,0.641750395,0.194657907,-0.986739993,0.624092519,-0.063717209,28_Jun_2023_08_53
4,0,0,8,52,4,2,16,4,123,11,35,10,19,102,28,-0.701565921,0.419220775,0.001122768,-1.01332283,0.727874935,-0.239081189,-0.788246214,0.641059816,0.19459556,-1.001447678,0.616210103,-0.054539483,28_Jun_2023_08_53
0,1,0,7,47,7,1,15,5,122,10,22,9,14,57,29,-0.702479482,0.418393523,-4.76E-05,-1.048082232,0.712965727,-0.228596047,-0.78685379,0.640525877,0.194183171,-1.017863035,0.605763912,-0.043512642,28_Jun_2023_08_53
0,0,1,10,27,4,4,19,5,108,9,27,5,16,38,37,-0.703348577,0.417491198,-0.001608579,-1.083397269,0.695962846,-0.214478821,-0.786110222,0.639981091,0.193211198,-1.033799529,0.59329617,-0.031270348,28_Jun_2023_08_53
3,0,0,8,36,5,3,17,4,107,8,27,9,15,34,33,-0.385276705,-0.024334375,0.166164339,1.616659403,-1.318298697,0.304623365,1.098088145,-0.055720452,0.031076845,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,0,13,19,7,0,20,5,97,7,30,8,18,83,31,-0.704941928,0.415845424,-0.005654352,-1.15188396,0.657739162,-0.173960492,-0.785197198,0.63957721,0.189851552,-1.065736651,0.568833828,0.002583381,28_Jun_2023_08_53
0,0,1,8,21,9,3,26,0,97,11,31,12,17,100,35,-0.706055045,0.41511032,-0.007300774,-1.17705822,0.636165023,-0.151562572,-0.784702122,0.639107287,0.18865259,-1.077017188,0.554607987,0.020822421,28_Jun_2023_08_53
1,0,1,8,18,4,2,19,3,93,14,31,9,17,97,32,-0.707830489,0.414307714,-0.008512937,-1.2009902,0.608809352,-0.127978623,-0.784343243,0.638655305,0.187467903,-1.085487008,0.538337886,0.039245334,28_Jun_2023_08_53
0,5,0,8,21,7,0,19,1,85,9,28,5,15,91,34,-0.709219933,0.413595021,-0.009974992,-1.219377637,0.579378963,-0.106831297,-0.784170568,0.638234615,0.186031133,-1.090198159,0.521923661,0.054900426,28_Jun_2023_08_53
1,1,3,9,30,3,4,21,1,88,11,24,10,16,103,33,-0.7103948,0.41231373,-0.01112344,-1.23494041,0.542924225,-0.083686501,-0.783666611,0.638414502,0.18393749,-1.092380285,0.501094818,0.07130377,28_Jun_2023_08_53
1,0,0,5,25,6,0,17,9,95,5,25,6,14,90,29,-0.71155709,0.411200076,-0.012883957,-1.244493008,0.49938035,-0.060771551,-0.784047306,0.638522983,0.181297481,-1.091869712,0.477095187,0.087913178,28_Jun_2023_08_53
0,0,0,7,31,5,3,19,5,92,15,20,6,15,56,33,-0.713231444,0.410175502,-0.014002191,-1.245830178,0.45732218,-0.042880274,-0.78468734,0.638142824,0.179659232,-1.087487578,0.45228678,0.100277677,28_Jun_2023_08_53
10,0,0,6,33,6,2,19,5,103,16,16,5,17,57,30,-0.715060949,0.409269661,-0.014703137,-1.24108696,0.411140323,-0.02803576,-0.786031723,0.636782467,0.178771853,-1.07883358,0.426008731,0.10881824,28_Jun_2023_08_53
4,4,3,6,33,5,8,20,4,111,15,11,9,18,60,28,-0.71639967,0.408553392,-0.015090176,-1.230292439,0.367198288,-0.020997373,-0.788104653,0.636177778,0.177616104,-1.070253849,0.405706525,0.11228431,28_Jun_2023_08_53
0,0,1,3,36,9,3,19,4,106,15,10,5,19,73,26,-0.717583299,0.407799929,-0.015433136,-1.216348052,0.333158463,-0.021458456,-0.790243924,0.634334207,0.177354619,-1.062963367,0.388631076,0.113783501,28_Jun_2023_08_53
2,1,1,7,38,12,3,13,4,112,16,14,4,18,100,25,-0.718634844,0.407118917,-0.015418949,-1.195575595,0.299595445,-0.026876101,-0.792534351,0.633242905,0.176922664,-1.053810239,0.37210834,0.112630025,28_Jun_2023_08_53
0,1,0,10,38,10,0,15,6,105,14,13,1,19,82,26,-0.71964258,0.40658024,-0.015178373,-1.172562718,0.270881593,-0.035576291,-0.794313908,0.632210791,0.176872551,-1.043462873,0.358206064,0.107056335,28_Jun_2023_08_53
0,2,4,2,60,19,3,17,6,104,16,15,4,25,80,25,-0.719767928,0.406228572,-0.015160518,-1.144228816,0.243982896,-0.047019463,-0.795688987,0.631508589,0.1761996,-1.030913115,0.344331682,0.100150518,28_Jun_2023_08_53
0,4,3,7,87,18,4,16,5,97,15,15,1,22,81,21,-0.718398809,0.406155378,-0.01521198,-1.110481262,0.22106576,-0.061528374,-0.79639703,0.630995333,0.175188974,-1.018326044,0.333974123,0.091224007,28_Jun_2023_08_53
0,0,4,4,107,23,0,13,12,88,15,16,4,20,89,24,-0.716609597,0.406057447,-0.015093866,-1.071449161,0.203903511,-0.08329457,-0.796419799,0.630643725,0.173607618,-1.008354902,0.329433113,0.074812621,28_Jun_2023_08_53
0,0,3,5,108,18,5,22,6,81,14,17,4,20,167,26,-0.714304328,0.405808419,-0.014545555,-1.021921515,0.192322806,-0.110401787,-0.795917153,0.63105309,0.171821177,-0.995604038,0.32818678,0.051827408,28_Jun_2023_08_53
0,0,3,8,135,24,0,14,5,80,10,21,5,20,153,27,-0.711003304,0.405477256,-0.013893995,-0.967939496,0.187568203,-0.133103251,-0.795895517,0.631170094,0.169671997,-0.983039856,0.327893496,0.02890037,28_Jun_2023_08_53
0,0,10,3,143,25,2,19,8,72,16,25,5,20,147,21,-0.385250866,-0.024325076,0.16616562,1.616659403,-1.318298697,0.304623365,1.098054171,-0.055743553,0.031009961,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,5,8,181,27,5,18,1,73,10,26,5,21,132,26,-0.706396818,0.405547738,-0.012285033,-0.867376089,0.193198323,-0.156594157,-0.796636045,0.632292449,0.167538136,-0.952323973,0.332275808,-0.009863006,28_Jun_2023_08_53
0,1,4,10,230,20,7,26,5,79,20,27,5,20,108,25,-0.704016924,0.405800343,-0.011013499,-0.825975239,0.19838728,-0.159977868,-0.797163308,0.6322155,0.167101607,-0.934815705,0.336627156,-0.027843362,28_Jun_2023_08_53
0,0,8,12,249,26,5,27,8,67,15,28,4,21,120,24,-0.702407598,0.406195432,-0.009760457,-0.797994077,0.206783444,-0.164249197,-0.796667695,0.632126987,0.167030364,-0.92127198,0.342783183,-0.041334867,28_Jun_2023_08_53
0,1,10,10,296,28,10,28,3,76,16,24,0,20,124,26,-0.700511754,0.406555802,-0.007886362,-0.777539968,0.219565719,-0.17108418,-0.796081543,0.632406712,0.167022169,-0.909630656,0.352034152,-0.05429798,28_Jun_2023_08_53
1,0,17,13,347,28,10,28,4,82,18,26,4,20,137,25,-0.698610187,0.406894892,-0.005577741,-0.76616925,0.237162232,-0.1886812,-0.795984507,0.632241964,0.167233154,-0.90126729,0.361881316,-0.06634599,28_Jun_2023_08_53
0,14,15,10,324,28,14,40,4,83,15,23,7,17,145,21,-0.698344946,0.407009751,-0.003321877,-0.762249589,0.261298448,-0.212614074,-0.796230316,0.632458448,0.168278933,-0.896143794,0.374064296,-0.077485345,28_Jun_2023_08_53
0,9,20,13,309,16,12,33,5,105,16,22,0,20,142,26,-0.699586034,0.407362044,-0.001191366,-0.759771943,0.290583432,-0.232876718,-0.796041906,0.632786393,0.170200288,-0.892460287,0.38997519,-0.087327443,28_Jun_2023_08_53
0,0,19,8,300,14,11,29,7,104,16,27,4,22,151,26,-0.702171504,0.407935023,0.000781293,-0.759797931,0.318335742,-0.249002159,-0.795822382,0.632988989,0.172147751,-0.891833007,0.40488714,-0.094391197,28_Jun_2023_08_53
1,0,20,12,296,17,18,38,9,107,17,23,7,21,150,27,-0.704654932,0.408941835,0.002383656,-0.761856258,0.338954121,-0.257398635,-0.795754492,0.633099437,0.174374402,-0.891959608,0.418965727,-0.099358581,28_Jun_2023_08_53
0,0,16,13,258,25,22,47,7,119,17,28,5,21,163,30,-0.706721783,0.41016081,0.003518805,-0.764284313,0.351725489,-0.263504237,-0.795513034,0.633527637,0.176651195,-0.891974807,0.429613024,-0.101604499,28_Jun_2023_08_53
8,0,19,8,283,23,26,51,8,112,18,27,4,21,176,32,-0.709297001,0.411303639,0.004740669,-0.771101713,0.362286389,-0.268733412,-0.795772135,0.633659244,0.17909728,-0.894742727,0.43635717,-0.102843039,28_Jun_2023_08_53
11,0,16,12,259,27,31,52,10,111,14,25,7,21,174,29,-0.385250986,-0.024312967,0.166143999,1.616659403,-1.318298697,0.304623365,1.098056674,-0.055708103,0.031056024,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,13,7,264,20,26,48,6,113,16,22,0,20,220,27,-0.713149965,0.411859125,0.005404406,-0.811561584,0.386955023,-0.287552476,-0.796904564,0.633051395,0.181196362,-0.895053804,0.452768743,-0.099080272,28_Jun_2023_08_53
0,0,15,9,252,27,35,44,8,126,17,32,5,20,229,26,-0.714621425,0.411303848,0.005645406,-0.838952184,0.397509128,-0.293878466,-0.797333181,0.632720888,0.181711987,-0.895407736,0.458693534,-0.097407475,28_Jun_2023_08_53
0,0,14,6,237,26,34,35,10,129,16,29,6,20,204,21,-0.385242283,-0.024341594,0.166144595,1.616659403,-1.318298697,0.304623365,1.098037362,-0.055728689,0.031029686,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,15,8,230,25,31,38,5,130,19,29,1,15,237,24,-0.71638906,0.410428166,0.004745089,-0.892038703,0.405997843,-0.299788773,-0.798108041,0.631860256,0.180994973,-0.893363118,0.465330184,-0.097991623,28_Jun_2023_08_53
0,0,18,11,192,25,35,38,8,129,15,29,6,18,223,25,-0.716621459,0.410331041,0.003926682,-0.914554954,0.406250894,-0.300449699,-0.798688471,0.631527424,0.179675892,-0.88771385,0.467865497,-0.099442951,28_Jun_2023_08_53
2,0,19,11,168,19,34,45,11,126,15,26,2,17,231,27,-0.385242552,-0.024324469,0.166148171,1.616659403,-1.318298697,0.304623365,1.098052621,-0.055724453,0.031041043,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,17,8,153,22,30,36,12,134,13,32,0,16,238,22,-0.717520058,0.410681397,0.001318013,-0.926483274,0.415820509,-0.302509457,-0.798719287,0.631448388,0.1775437,-0.930224121,0.464986742,-0.096600421,28_Jun_2023_08_53
0,1,12,8,137,17,27,26,12,131,5,32,3,16,230,24,-0.717532694,0.4101924,-1.64E-07,-0.93029511,0.425676167,-0.3045412,-0.798478067,0.631830096,0.176577106,-0.931793511,0.471658319,-0.099789135,28_Jun_2023_08_53
0,0,5,5,102,8,34,17,6,141,12,30,3,18,162,26,-0.385281444,-0.024289936,0.166144714,1.616659403,-1.318298697,0.304623365,1.098036408,-0.055727467,0.03102332,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
15,0,12,5,100,7,24,15,1,148,9,34,3,23,142,29,-0.714567304,0.409964144,-0.004119668,-0.943248332,0.479432821,-0.307196915,-0.794354856,0.634390652,0.172630325,-0.955326617,0.50425452,-0.100905634,28_Jun_2023_08_53
6,4,3,4,76,7,16,13,4,149,7,47,5,22,137,29,-0.713642538,0.409761429,-0.006154068,-0.964809597,0.517137945,-0.307704091,-0.791410625,0.63598597,0.171145126,-0.966583729,0.528068006,-0.099565394,28_Jun_2023_08_53
0,0,4,0,60,7,11,14,7,157,9,50,5,17,133,34,-0.385276705,-0.024334375,0.166164339,1.616659403,-1.318298697,0.304623365,1.098120213,-0.05574711,0.031001998,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
2,2,1,7,47,5,9,12,4,137,7,51,7,14,137,31,-0.712699771,0.410832852,-0.011036068,-1.008700967,0.612435579,-0.286213249,-0.784015,0.639501035,0.172742292,-0.987230599,0.582644999,-0.081039287,28_Jun_2023_08_53
0,0,1,6,43,9,5,11,0,132,10,70,8,14,140,42,-0.713571012,0.411384881,-0.012764644,-1.023023963,0.648198843,-0.264371991,-0.779760718,0.640801132,0.175536841,-0.994721293,0.603110671,-0.065027744,28_Jun_2023_08_53
