S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
1,156,0,1,1,1,381,1,3,182,2,64,2,56,2,127,1,91,4,16,6,0,3,63,48,257,15,271,236,-1.29831027984619,0.361658215522766,0.732833862304688,-1.49092388153076,0.609695434570313,0.425246894359589,-1.46120452880859,0.656572461128235,0.926970481872559,-1.5472799539566,0.586746215820313,0.606922626495361,14_Jun_2023_08:28
0,119,2,5,2,3,485,1,2,251,41,75,1,57,2,151,1,91,23,14,82,0,11,94,55,255,27,357,260,-1.29064166545868,0.361657589673996,0.735413670539856,-1.3694965839386,0.568969547748566,0.442959189414978,-1.46401071548462,0.655155420303345,0.917875409126282,-1.48630917072296,0.564353287220001,0.595567286014557,14_Jun_2023_08:28
0,108,1,36,0,2,643,1,3,218,65,68,0,60,1,149,0,104,6,30,83,2,32,83,52,269,71,331,264,-1.28498351573944,0.362437129020691,0.735896050930023,-1.28478395938873,0.526114642620087,0.497277289628983,-1.46551311016083,0.653926610946655,0.910817623138428,-1.44526338577271,0.538483023643494,0.597307622432709,14_Jun_2023_08:28
0,146,0,25,0,3,625,5,5,263,43,77,1,52,2,149,1,225,15,34,108,4,18,129,53,269,32,347,242,-1.27946436405182,0.361878663301468,0.737216472625732,-1.26069056987762,0.506075084209442,0.51258385181427,-1.46539831161499,0.652361869812012,0.903767645359039,-1.42945683002472,0.521546423435211,0.596725523471832,14_Jun_2023_08:28
0,153,0,13,5,20,482,2,5,243,49,72,0,51,1,143,1,167,20,16,93,5,17,82,52,189,18,282,228,-1.27953803539276,0.361628234386444,0.736676037311554,-1.30194807052612,0.508715808391571,0.480901688337326,-1.46315979957581,0.651849269866943,0.906849145889282,-1.45576584339142,0.524630546569824,0.591364145278931,14_Jun_2023_08:28
1,132,2,4,1,5,383,2,1,170,29,59,0,49,2,148,2,93,9,21,102,0,13,79,55,152,20,227,242,-1.28577160835266,0.361652255058289,0.732313215732574,-1.39785242080688,0.529714822769165,0.44121840596199,-1.45675992965698,0.651933252811432,0.915270984172821,-1.51212394237518,0.539399683475494,0.593666076660156,14_Jun_2023_08:28
0,94,0,0,1,2,274,0,1,128,18,52,1,49,1,137,2,61,13,5,111,2,8,84,51,103,17,187,272,-1.29505157470703,0.36158674955368,0.726343333721161,-1.52083003520966,0.560373902320862,0.435485899448395,-1.44948101043701,0.653623878955841,0.925851047039032,-1.579949259758,0.558383464813232,0.616548836231232,14_Jun_2023_08:28
2,115,2,1,81,2,266,2,2,155,4,60,1,46,1,150,1,45,1,15,94,0,25,99,49,95,3,189,290,-1.30375194549561,0.36087429523468,0.720926761627197,-1.65390682220459,0.590050280094147,0.470035433769226,-1.44246912002563,0.654884815216064,0.931199789047241,-1.64926278591156,0.575379014015198,0.659974098205566,14_Jun_2023_08:28
0,67,0,2,85,6,252,1,4,131,3,53,0,56,0,176,1,42,0,14,19,3,8,79,25,90,2,192,354,-1.31276500225067,0.360906213521957,0.714667499065399,-1.77174246311188,0.616135597229004,0.542948663234711,-1.43956911563873,0.656147480010986,0.934722185134888,-1.70330369472504,0.589333295822144,0.718756258487701,14_Jun_2023_08:28
2,76,1,1,103,4,269,3,3,97,0,48,0,46,2,192,2,32,0,14,5,1,1,74,18,100,1,167,387,-1.32419288158417,0.360864669084549,0.708114743232727,-1.85662508010864,0.633724391460419,0.637726724147797,-1.43697869777679,0.657470524311066,0.937816381454468,-1.73566627502441,0.598783910274506,0.78093945980072,14_Jun_2023_08:28
1,79,2,2,98,5,312,2,3,112,1,48,1,42,1,196,2,15,0,2,6,1,1,76,13,90,1,169,359,-1.33438014984131,0.360610127449036,0.702359139919281,-1.90871202945709,0.636241495609283,0.739747822284699,-1.43469095230103,0.658027768135071,0.938355982303619,-1.75165116786957,0.599741637706757,0.841280400753021,14_Jun_2023_08:28
2,90,0,1,63,5,335,3,2,101,0,46,1,41,0,189,1,16,0,10,4,0,1,74,9,91,2,147,364,-1.34113955497742,0.359333962202072,0.698233127593994,-1.93449437618256,0.629877209663391,0.840135812759399,-1.43373227119446,0.659920573234558,0.937788724899292,-1.75634682178497,0.596634209156036,0.899172306060791,14_Jun_2023_08:28
0,47,1,1,66,3,352,0,0,73,0,42,0,48,1,178,1,20,1,1,11,1,1,62,11,69,3,102,360,-1.34860813617706,0.358482748270035,0.695093035697937,-1.93834865093231,0.621702075004578,0.925724148750305,-1.43287694454193,0.661078751087189,0.938444077968597,-1.7519451379776,0.59152740240097,0.946533143520355,14_Jun_2023_08:28
0,34,1,1,55,1,372,1,3,70,1,46,2,49,1,185,0,30,1,1,14,1,2,56,16,32,7,79,331,-1.35603415966034,0.357887089252472,0.694638907909393,-1.93590378761292,0.613571524620056,0.965508103370666,-1.43135917186737,0.661290943622589,0.94076418876648,-1.74811089038849,0.586642563343048,0.968694627285004,14_Jun_2023_08:28
0,37,0,2,59,3,372,2,7,80,0,47,0,50,0,179,3,77,0,3,10,0,1,51,11,42,5,71,332,-1.35423707962036,0.357234984636307,0.697149813175201,-1.93826353549957,0.612701296806335,0.943788170814514,-1.43178403377533,0.66121917963028,0.941994369029999,-1.75093114376068,0.586192846298218,0.956888735294342,14_Jun_2023_08:28
1,42,0,1,65,3,366,0,5,93,1,50,1,51,2,166,1,93,0,13,11,1,1,55,12,62,4,68,249,-1.34593057632446,0.357027411460876,0.701592683792114,-1.94002246856689,0.618728935718536,0.876291215419769,-1.43451976776123,0.661322057247162,0.941643357276916,-1.75730586051941,0.58978146314621,0.917790949344635,14_Jun_2023_08:28
0,39,1,3,85,6,337,2,6,106,3,51,5,46,1,172,1,143,3,8,17,1,1,50,12,83,3,86,244,-1.33675897121429,0.357534945011139,0.707036912441254,-1.92463064193726,0.61846274137497,0.772374987602234,-1.43846094608307,0.660058856010437,0.941088497638702,-1.75710916519165,0.591234624385834,0.857292771339417,14_Jun_2023_08:28
0,61,1,1,110,2,324,1,11,135,2,54,1,48,0,136,5,189,3,3,10,2,3,70,18,121,3,99,244,-1.32826256752014,0.358217000961304,0.712610960006714,-1.88181841373444,0.616394817829132,0.664268910884857,-1.4426543712616,0.659332275390625,0.938798666000366,-1.74318158626556,0.589796185493469,0.790965795516968,14_Jun_2023_08:28
2,69,3,6,117,2,327,1,6,140,1,55,0,49,2,127,0,191,1,1,7,2,1,67,13,144,5,150,207,-1.31967329978943,0.359354436397552,0.7181077003479,-1.81820952892303,0.610845386981964,0.571359753608704,-1.44823729991913,0.658781349658966,0.93719607591629,-1.71595060825348,0.585013389587402,0.729496479034424,14_Jun_2023_08:28
3,99,2,1,110,2,286,4,6,122,3,50,1,62,0,112,3,192,0,2,16,1,2,68,16,164,4,200,174,-1.31183695793152,0.360124081373215,0.723349928855896,-1.73581027984619,0.591427743434906,0.498086541891098,-1.45305824279785,0.65799081325531,0.934228181838989,-1.67672407627106,0.573930263519287,0.677582800388336,14_Jun_2023_08:28
2,83,0,3,107,4,283,1,2,158,4,59,2,50,1,121,2,160,3,13,15,2,3,73,50,175,7,234,197,-1.30760824680328,0.360816180706024,0.726593255996704,-1.64211094379425,0.563853025436401,0.449138939380646,-1.45648753643036,0.656085193157196,0.931438326835632,-1.62760579586029,0.556786239147186,0.638955354690552,14_Jun_2023_08:28
1,109,2,2,142,3,378,4,8,169,29,65,1,60,0,132,0,156,24,16,10,0,27,97,42,201,17,320,217,-1.30270195007324,0.361866652965546,0.728961169719696,-1.54609060287476,0.533804357051849,0.42415177822113,-1.4611724615097,0.654063284397125,0.926209211349487,-1.57356059551239,0.537583291530609,0.612118303775787,14_Jun_2023_08:28
0,85,0,11,0,4,512,2,5,222,53,68,0,59,1,140,2,163,16,44,24,1,33,158,56,240,23,258,271,-1.29566311836243,0.362240195274353,0.731370031833649,-1.45070064067841,0.509548425674439,0.41946804523468,-1.46486151218414,0.652111053466797,0.917899668216705,-1.52238714694977,0.524065434932709,0.595273971557617,14_Jun_2023_08:28
1,71,1,19,0,7,593,1,8,190,43,64,1,69,0,150,0,135,4,36,32,2,31,123,58,254,27,313,281,-1.29235577583313,0.362716943025589,0.731480240821838,-1.3676905632019,0.490359604358673,0.444524317979813,-1.46725404262543,0.650830149650574,0.913920104503632,-1.48418736457825,0.509482026100159,0.594698905944824,14_Jun_2023_08:28
1,87,1,20,1,2,740,1,3,212,72,70,0,70,1,145,3,222,23,45,33,1,36,120,54,266,35,358,265,-1.29171717166901,0.363287329673767,0.731530725955963,-1.31466925144196,0.47686380147934,0.471097350120544,-1.46806085109711,0.65176796913147,0.911841571331024,-1.4550096988678,0.496791392564774,0.599228262901306,14_Jun_2023_08:28
0,117,2,19,1,2,777,2,6,212,100,64,0,70,5,143,2,307,8,38,35,3,30,118,56,224,57,336,254,-1.28792405128479,0.362826019525528,0.73425167798996,-1.31141364574432,0.467551529407501,0.472098648548126,-1.46687817573547,0.651631712913513,0.909681975841522,-1.45256662368774,0.491439670324326,0.597461402416229,14_Jun_2023_08:28
0,139,1,10,2,3,685,0,5,188,59,64,0,64,5,131,6,263,15,21,40,0,29,80,57,195,25,263,233,-1.28854787349701,0.362668126821518,0.734622895717621,-1.36284828186035,0.473879545927048,0.448594033718109,-1.4647616147995,0.650819301605225,0.913830280303955,-1.4815810918808,0.497699558734894,0.595377326011658,14_Jun_2023_08:28
1,107,1,2,156,1,418,2,2,142,22,58,0,63,2,124,2,139,16,24,38,0,24,75,63,126,21,182,256,-1.29225492477417,0.362196564674377,0.731983661651611,-1.45178580284119,0.49286824464798,0.431797921657562,-1.45791006088257,0.651495337486267,0.921213150024414,-1.5340142250061,0.509293794631958,0.602010548114777,14_Jun_2023_08:28
0,87,3,1,112,3,250,1,10,140,4,55,0,64,3,126,3,83,11,20,32,1,27,68,53,71,19,160,303,-1.29783201217651,0.361921578645706,0.727757513523102,-1.55905532836914,0.518747508525848,0.437170624732971,-1.45064496994019,0.652086734771729,0.92785382270813,-1.59503269195557,0.526478946208954,0.622748672962189,14_Jun_2023_08:28
1,70,0,1,101,3,256,2,8,142,7,52,1,55,3,143,2,76,6,28,18,1,29,78,49,79,16,125,284,-1.30408251285553,0.361119985580444,0.72229665517807,-1.67172610759735,0.552542686462402,0.470906615257263,-1.44444251060486,0.653407275676727,0.931403577327728,-1.65382981300354,0.548689901828766,0.6597580909729,14_Jun_2023_08:28
0,86,1,1,116,5,266,2,6,148,4,56,1,49,0,149,5,91,2,13,10,0,3,73,28,80,5,136,308,-1.31047582626343,0.360639214515686,0.715676009654999,-1.77214300632477,0.587812602519989,0.534996271133423,-1.44011247158051,0.655175030231476,0.932200372219086,-1.70164525508881,0.570148885250092,0.709967970848084,14_Jun_2023_08:28
0,69,1,0,105,2,298,2,8,153,11,56,4,49,0,160,1,98,1,2,11,0,3,77,18,88,3,126,332,-1.3173234462738,0.360699087381363,0.709606885910034,-1.84715569019318,0.61061042547226,0.617046594619751,-1.4368222951889,0.656880140304565,0.933536231517791,-1.73313355445862,0.58246523141861,0.766148507595062,14_Jun_2023_08:28
1,87,1,1,91,3,287,2,6,145,2,57,1,45,1,165,3,33,2,2,4,1,1,59,8,74,6,119,348,-1.32618701457977,0.360014379024506,0.704528033733368,-1.89745771884918,0.618495523929596,0.701262652873993,-1.43546736240387,0.658375918865204,0.932681679725647,-1.74975299835205,0.588840007781982,0.816750049591064,14_Jun_2023_08:28
0,43,3,2,104,0,291,3,5,157,2,60,1,43,0,179,1,23,4,0,9,0,2,68,10,88,2,116,353,-1.33541119098663,0.358416676521301,0.700935542583466,-1.92626595497131,0.620514273643494,0.779573798179626,-1.43398571014404,0.660040557384491,0.931832015514374,-1.7573539018631,0.590405881404877,0.861170530319214,14_Jun_2023_08:28
2,33,2,7,83,2,353,1,3,145,4,58,1,48,3,173,1,32,0,2,7,1,1,70,8,89,0,90,322,-1.34148097038269,0.357482135295868,0.698498010635376,-1.93868052959442,0.619526207447052,0.844816744327545,-1.43368804454803,0.660778224468231,0.932133257389069,-1.75808918476105,0.590392410755158,0.896730899810791,14_Jun_2023_08:28
1,46,0,2,46,0,354,0,3,140,2,54,1,45,0,177,5,27,0,1,6,1,0,69,10,37,5,75,338,-1.34553956985474,0.356914222240448,0.697757840156555,-1.9423576593399,0.615994930267334,0.885755002498627,-1.43405771255493,0.660886406898499,0.933368027210236,-1.75747621059418,0.588289320468903,0.919493079185486,14_Jun_2023_08:28
1,29,1,2,45,2,392,1,6,148,1,54,0,46,1,165,5,43,6,2,4,2,1,65,9,44,3,58,298,-1.34765708446503,0.356413751840591,0.699074923992157,-1.94288921356201,0.613077878952026,0.888402163982391,-1.43365168571472,0.660877287387848,0.935293793678284,-1.75801742076874,0.586174309253693,0.92214572429657,14_Jun_2023_08:28
0,45,1,2,69,4,379,1,7,171,0,60,0,45,0,169,14,109,1,1,4,1,1,47,9,36,4,89,260,-1.34404623508453,0.35658073425293,0.702178955078125,-1.93999075889587,0.614002883434296,0.848083019256592,-1.43479454517365,0.660333752632141,0.937354207038879,-1.75946998596191,0.586836338043213,0.900240898132324,14_Jun_2023_08:28
2,45,0,1,69,2,353,3,8,170,2,58,1,45,0,161,8,174,3,1,5,2,0,41,7,34,1,109,240,-1.33722794055939,0.357159674167633,0.707033753395081,-1.92775142192841,0.616811752319336,0.779150426387787,-1.43655717372894,0.659614741802216,0.939354479312897,-1.75813436508179,0.589136123657227,0.860062062740326,14_Jun_2023_08:28
1,28,1,1,72,10,336,2,4,166,7,62,1,53,5,125,7,222,2,6,10,0,1,61,11,43,3,110,270,-1.33144235610962,0.358005374670029,0.712887644767761,-1.89139068126678,0.615948498249054,0.685301423072815,-1.43797361850739,0.65921813249588,0.942265808582306,-1.7461804151535,0.589695274829865,0.804073691368103,14_Jun_2023_08:28
0,39,0,1,80,2,261,1,2,87,2,45,1,54,2,112,6,222,3,10,7,0,1,77,10,65,9,159,293,-1.32698917388916,0.359440237283707,0.718795895576477,-1.81697642803192,0.597798526287079,0.580878138542175,-1.44153797626495,0.65794312953949,0.94531911611557,-1.71383309364319,0.57842081785202,0.739230155944824,14_Jun_2023_08:28
1,45,2,2,94,1,271,1,6,103,3,48,0,55,1,119,6,214,1,13,11,1,0,78,18,85,9,202,249,-1.32021462917328,0.361200094223022,0.724011540412903,-1.72426509857178,0.583546161651611,0.50194239616394,-1.4502774477005,0.655059576034546,0.944729268550873,-1.66983985900879,0.56626969575882,0.683535039424896,14_Jun_2023_08:28
1,58,1,4,123,3,299,2,4,136,4,56,3,51,1,112,4,104,7,17,16,2,5,82,47,100,33,216,283,-1.3101487159729,0.362731963396072,0.728109300136566,-1.62528729438782,0.558224499225616,0.451608240604401,-1.45738124847412,0.650062918663025,0.935832917690277,-1.6246280670166,0.54678612947464,0.641710340976715,14_Jun_2023_08:28
0,109,0,5,115,7,337,1,9,142,2,55,1,50,3,126,3,40,20,28,18,0,24,112,63,149,39,230,257,-1.30554032325745,0.364281117916107,0.730917394161224,-1.52361559867859,0.508846640586853,0.431880742311478,-1.4630434513092,0.646016955375671,0.930028200149536,-1.57297718524933,0.514150559902191,0.615702092647553,14_Jun_2023_08:28
0,130,1,12,165,6,403,1,27,189,43,65,1,53,4,112,1,55,14,30,37,0,39,113,57,180,50,240,237,-1.29884374141693,0.363686800003052,0.734195828437805,-1.44190514087677,0.459335058927536,0.445757210254669,-1.46555149555206,0.643895626068115,0.922404885292053,-1.53603136539459,0.478128254413605,0.609252870082855,14_Jun_2023_08:28
0,133,2,1,179,5,363,1,43,207,73,68,1,54,3,109,2,58,4,30,27,2,40,78,49,160,42,219,224,-1.29563271999359,0.363410860300064,0.735821604728699,-1.40462267398834,0.42644140124321,0.46580758690834,-1.46685838699341,0.644270777702331,0.920042216777802,-1.51693940162659,0.45669013261795,0.613546550273895,14_Jun_2023_08:28
1,120,0,2,164,9,368,1,55,158,47,56,1,54,1,103,5,64,14,32,33,3,35,56,56,81,61,207,236,-1.2951934337616,0.362607270479202,0.735430061817169,-1.40230083465576,0.372081607580185,0.490745186805725,-1.46411406993866,0.645092844963074,0.920145273208618,-1.51721811294556,0.423503667116165,0.629645049571991,14_Jun_2023_08:28
1,88,0,1,162,10,371,3,64,140,72,53,0,54,1,78,12,58,10,42,32,1,35,33,52,62,50,186,235,-1.29463744163513,0.361321777105331,0.734419107437134,-1.42097318172455,0.291903078556061,0.530891716480255,-1.46208012104034,0.644733846187592,0.918021082878113,-1.52799987792969,0.380248546600342,0.657762110233307,14_Jun_2023_08:28
3,92,0,3,180,1,387,2,115,128,69,52,0,55,0,74,10,75,26,25,41,0,34,31,49,51,50,175,228,-1.29436194896698,0.35980424284935,0.732242107391357,-1.44770467281342,0.224203214049339,0.590944111347199,-1.46240675449371,0.64291900396347,0.91422975063324,-1.54752671718597,0.341103285551071,0.698244988918304,14_Jun_2023_08:28
0,65,0,2,160,2,380,3,123,127,135,53,0,53,0,72,12,65,24,26,31,2,33,21,48,45,41,179,183,-1.29756784439087,0.358807504177093,0.729398190975189,-1.46886396408081,0.18583407998085,0.640708208084106,-1.46357917785645,0.643175482749939,0.912422001361847,-1.56230473518372,0.320548564195633,0.73270982503891,14_Jun_2023_08:28
0,82,1,1,127,9,334,1,116,132,53,51,0,47,1,61,12,62,9,14,39,1,33,21,49,46,51,160,158,-1.30036044120789,0.358065009117126,0.727743148803711,-1.47519421577454,0.178595706820488,0.65659499168396,-1.46320676803589,0.64331316947937,0.913495779037476,-1.56803667545319,0.316332697868347,0.744636595249176,14_Jun_2023_08:28
2,68,1,6,116,18,351,3,115,123,62,54,0,52,0,69,6,69,19,19,48,1,35,15,67,65,53,161,179,-1.30086350440979,0.358423948287964,0.727952778339386,-1.47868227958679,0.192094936966896,0.634118497371674,-1.46206903457642,0.644048631191254,0.915067970752716,-1.56949520111084,0.326636672019958,0.728599190711975,14_Jun_2023_08:28
1,62,0,1,156,11,371,1,133,176,42,60,0,48,0,77,5,80,23,17,51,1,31,29,71,108,40,171,202,-1.30019557476044,0.359869092702866,0.729376375675201,-1.48632848262787,0.24350868165493,0.571506977081299,-1.46074593067169,0.645123958587647,0.919218242168426,-1.57376408576965,0.35919114947319,0.690802216529846,14_Jun_2023_08:28
2,41,3,1,162,12,366,1,94,167,38,61,0,53,0,87,1,87,24,24,48,1,26,35,59,151,44,177,226,-1.29952728748322,0.36173614859581,0.731462478637695,-1.49241328239441,0.343085706233978,0.499875247478485,-1.45849192142487,0.646814525127411,0.924867331981659,-1.57703173160553,0.420837551355362,0.648460328578949,14_Jun_2023_08:28
0,94,0,5,120,15,307,6,24,201,24,65,0,50,2,100,0,46,12,19,46,1,29,54,48,97,11,216,228,-1.2988121509552,0.363388985395432,0.732193887233734,-1.50834560394287,0.469476789236069,0.460419118404388,-1.4541403055191,0.648894131183624,0.931273579597473,-1.58636593818665,0.496722996234894,0.62865138053894,14_Jun_2023_08:28
2,153,2,1,137,8,237,39,13,159,4,57,1,60,6,105,1,35,6,16,28,2,12,59,13,93,5,202,257,-1.30045771598816,0.36399781703949,0.731054544448853,-1.53555476665497,0.593468248844147,0.455895870923996,-1.44935619831085,0.652138888835907,0.940538942813873,-1.5927746295929,0.57437014579773,0.634738147258758,14_Jun_2023_08:28
1,107,2,2,122,1,247,70,35,141,3,55,0,51,1,134,7,69,1,6,16,0,1,77,16,119,0,258,281,-1.29914593696594,0.363540232181549,0.728841304779053,-1.58828854560852,0.689131259918213,0.484179139137268,-1.44340288639069,0.655026435852051,0.945390224456787,-1.6161288022995,0.628436326980591,0.6601402759552,14_Jun_2023_08:28
1,85,0,0,103,8,238,48,10,78,18,46,1,50,1,132,2,24,0,5,6,0,2,71,9,153,3,241,321,-1.30039715766907,0.362719893455505,0.724505007266998,-1.66291654109955,0.738560080528259,0.527082622051239,-1.43800604343414,0.657020568847656,0.946909427642822,-1.64790868759155,0.658552765846252,0.698077142238617,14_Jun_2023_08:28
1,56,0,3,88,3,259,55,8,66,3,44,1,50,0,156,4,13,1,0,4,0,4,61,12,157,1,189,419,-1.30565226078033,0.361349731683731,0.71878844499588,-1.74879133701324,0.750304520130158,0.581713974475861,-1.43181979656219,0.658916234970093,0.94654643535614,-1.67901813983917,0.665984034538269,0.738788485527039,14_Jun_2023_08:28
3,25,3,4,86,3,276,43,5,84,2,47,1,50,0,171,0,3,1,1,4,3,3,52,15,142,3,157,386,-1.31203246116638,0.360342711210251,0.714109718799591,-1.81880867481232,0.732289433479309,0.642420053482056,-1.4279009103775,0.659866869449616,0.946231186389923,-1.70404243469238,0.655400633811951,0.774907827377319,14_Jun_2023_08:28
1,33,1,2,99,4,286,38,4,95,3,46,0,40,2,168,0,5,1,1,4,0,0,53,13,153,7,166,355,-1.32097184658051,0.359305381774902,0.710682332515717,-1.86427342891693,0.691633820533752,0.691923558712006,-1.42548108100891,0.659228622913361,0.945922911167145,-1.72343957424164,0.631977617740631,0.806003093719482,14_Jun_2023_08:28
2,45,0,0,62,5,281,36,2,91,1,47,1,46,1,171,0,13,1,6,8,1,4,29,23,119,4,166,306,-1.33073091506958,0.358221292495728,0.709796667098999,-1.8752977848053,0.621953129768372,0.699308574199677,-1.42281806468964,0.657754838466644,0.948952674865723,-1.73433923721313,0.591156899929047,0.823000133037567,14_Jun_2023_08:28
0,48,2,0,74,3,260,0,3,96,2,47,1,41,2,144,2,21,0,7,19,1,2,34,46,113,10,180,260,-1.33599698543549,0.358290404081345,0.711754739284515,-1.85899555683136,0.535168707370758,0.679014921188355,-1.42468047142029,0.65420126914978,0.952909708023071,-1.73302829265594,0.536152005195618,0.820368468761444,14_Jun_2023_08:28
1,68,0,5,68,2,232,0,11,104,3,48,0,45,1,130,2,18,2,2,18,1,5,29,53,92,9,141,225,-1.3339626789093,0.358417510986328,0.716827988624573,-1.82234346866608,0.449643701314926,0.638321757316589,-1.43193233013153,0.650890469551086,0.953745067119598,-1.71603488922119,0.485385268926621,0.791296184062958,14_Jun_2023_08:28
1,62,1,1,82,4,234,3,14,129,6,55,2,49,0,124,0,23,22,12,29,1,21,25,67,112,7,149,214,-1.32579207420349,0.357755810022354,0.723406195640564,-1.75915336608887,0.377166509628296,0.585492968559265,-1.44437444210053,0.648599863052368,0.944661617279053,-1.68842101097107,0.444163233041763,0.748116314411163,14_Jun_2023_08:28
4,88,1,3,109,2,291,1,58,190,18,64,0,47,0,99,1,41,6,13,30,0,32,28,60,110,38,142,218,-1.315882563591,0.357252955436707,0.729431211948395,-1.65792965888977,0.314660280942917,0.545200288295746,-1.45677280426025,0.647431492805481,0.93509829044342,-1.64407658576965,0.408221691846848,0.70966762304306,14_Jun_2023_08:28
2,85,1,1,84,7,292,2,56,157,17,57,0,53,0,104,1,49,16,13,26,1,26,27,60,76,28,104,221,-1.30432677268982,0.356474041938782,0.734839558601379,-1.50332224369049,0.251408338546753,0.568090379238129,-1.46564614772797,0.647161722183228,0.922754764556885,-1.58202075958252,0.374974340200424,0.686510264873505,14_Jun_2023_08:28
1,66,1,1,75,6,302,1,87,156,29,58,0,57,2,95,8,55,38,11,29,1,25,23,61,72,19,105,204,-1.2935539484024,0.355710357427597,0.739518702030182,-1.42198538780212,0.219912096858025,0.63070946931839,-1.47093713283539,0.646307468414307,0.909795582294464,-1.54731523990631,0.342137843370438,0.696533739566803,14_Jun_2023_08:28
2,77,2,1,78,8,309,0,100,169,26,62,0,52,2,81,6,101,17,4,46,2,26,20,64,33,27,99,203,-1.28814923763275,0.355319499969482,0.739928901195526,-1.43276488780975,0.192162945866585,0.667708873748779,-1.4702570438385,0.645800292491913,0.904728591442108,-1.55772697925568,0.322309166193008,0.720603942871094,14_Jun_2023_08:28
1,83,2,1,90,3,297,0,117,166,21,59,0,46,0,72,2,85,11,10,56,1,21,15,57,40,23,81,180,-1.29262089729309,0.354910850524902,0.735832989215851,-1.49210131168365,0.180156975984573,0.681409358978272,-1.46417677402496,0.648252487182617,0.909107506275177,-1.59213769435883,0.327559053897858,0.741249799728394,14_Jun_2023_08:28
2,75,0,1,64,10,307,3,157,167,10,56,2,49,1,79,1,35,2,18,25,0,32,14,42,56,20,61,244,-1.30228221416473,0.354778498411179,0.730481386184692,-1.5643208026886,0.201031729578972,0.670076608657837,-1.45462584495544,0.651127994060516,0.921130537986755,-1.63237082958221,0.353112369775772,0.756860673427582,14_Jun_2023_08:28
1,72,3,1,54,8,268,1,143,164,6,66,1,42,1,76,0,18,1,39,48,0,27,21,46,55,24,75,234,-1.31074583530426,0.355697453022003,0.726675450801849,-1.63385844230652,0.251255393028259,0.643200516700745,-1.44489061832428,0.652512788772583,0.930134415626526,-1.6636255979538,0.381280273199081,0.773174047470093,14_Jun_2023_08:28
1,76,2,1,54,17,281,1,139,173,7,58,2,46,1,84,1,23,6,22,40,8,43,24,49,73,25,109,234,-1.31090700626373,0.35659795999527,0.72448456287384,-1.6925607919693,0.316321313381195,0.636096954345703,-1.43842089176178,0.65195107460022,0.9340940117836,-1.6767190694809,0.391080349683762,0.801628768444061,14_Jun_2023_08:28
0,95,0,1,65,14,298,1,125,179,7,61,0,49,2,88,1,30,3,19,28,2,41,25,56,60,26,125,257,-1.30482959747314,0.356873512268066,0.725464046001434,-1.69272565841675,0.354823112487793,0.633307933807373,-1.42742168903351,0.652442157268524,0.937597930431366,-1.66872143745422,0.399304687976837,0.80492514371872,14_Jun_2023_08:28
0,85,1,1,58,14,295,4,67,176,2,63,0,46,2,86,2,21,9,19,39,1,27,28,66,114,24,129,258,-1.2989330291748,0.35430520772934,0.728524029254913,-1.64168763160706,0.325647562742233,0.62219649553299,-1.41414332389832,0.653528213500977,0.936573803424835,-1.63867104053497,0.38886758685112,0.790978252887726,14_Jun_2023_08:28
2,93,0,1,77,6,321,2,83,202,9,63,1,46,1,107,1,48,4,37,36,3,29,29,66,149,33,142,268,-1.3020658493042,0.344848603010178,0.731927275657654,-1.60909748077393,0.276375889778137,0.619465708732605,-1.41305243968964,0.657557606697083,0.918535053730011,-1.62008404731751,0.372252643108368,0.775617837905884,14_Jun_2023_08:28
1,91,1,4,76,21,331,2,79,239,43,73,1,49,3,100,8,45,7,17,52,1,26,31,62,153,22,145,262,-1.32209932804108,0.334190458059311,0.724473476409912,-1.62661421298981,0.254348397254944,0.60472697019577,-1.44039261341095,0.65649425983429,0.886656820774078,-1.64064502716064,0.360383927822113,0.754985213279724,14_Jun_2023_08:28
2,98,1,1,97,22,320,0,72,207,42,66,0,52,7,94,1,76,28,23,43,1,33,36,62,159,32,184,253,-1.36326456069946,0.323352426290512,0.702184677124023,-1.66659688949585,0.239053219556808,0.560130715370178,-1.49647998809814,0.646761536598206,0.844375133514404,-1.68590223789215,0.345255255699158,0.710690677165985,14_Jun_2023_08:28
1,82,0,0,90,23,320,2,43,193,52,62,3,47,6,95,1,60,17,42,44,0,21,63,67,163,47,170,277,-1.41417002677917,0.304897397756577,0.67107766866684,-1.7099357843399,0.2242311835289,0.509981393814087,-1.55766177177429,0.633193135261535,0.78674054145813,-1.73655223846436,0.325902968645096,0.662010014057159,14_Jun_2023_08:29
1,88,0,2,97,15,327,1,32,197,45,62,0,51,5,102,3,39,10,52,42,0,25,122,68,189,48,208,272,-1.45440864562988,0.284480839967728,0.648581922054291,-1.74939739704132,0.205333650112152,0.470112919807434,-1.60398864746094,0.619324326515198,0.731852352619171,-1.7772513628006,0.30705738067627,0.621770322322845,14_Jun_2023_08:29
0,160,2,2,132,4,345,0,29,200,65,63,2,73,6,119,0,40,54,63,36,0,17,120,65,193,54,218,277,-1.48360884189606,0.282564401626587,0.619868814945221,-1.77155840396881,0.199038565158844,0.455976396799087,-1.63276147842407,0.617015898227692,0.704978346824646,-1.80335485935211,0.300573259592056,0.606615006923676,14_Jun_2023_08:29
