time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1224.52,2.12,-1.07,1.90,-0.42,-0.78,0.47,-0.24,0.60,0.08,0,0,241,374,274,563,466,449,0,1
1224.63,5.08,0.24,3.02,-0.44,-0.76,0.45,-0.24,0.60,0.08,0,0,242,376,275,562,465,442,0,1
1224.73,5.94,1.72,1.45,-0.43,-0.78,0.47,-0.23,0.60,0.07,0,0,241,379,276,564,456,446,0,1
1224.84,4.70,0.31,0.46,-0.42,-0.78,0.48,-0.23,0.60,0.08,0,0,241,377,276,564,455,446,0,1
1224.94,3.67,-0.76,1.26,-0.41,-0.78,0.47,-0.23,0.60,0.08,0,0,242,377,277,564,456,439,0,1
1225.05,5.10,-0.42,3.98,-0.43,-0.78,0.46,-0.24,0.60,0.07,0,0,242,377,277,563,456,438,0,1
1225.15,5.59,-0.43,3.15,-0.42,-0.78,0.48,-0.24,0.60,0.08,0,0,242,377,277,563,456,436,0,1
1225.26,3.39,-0.14,2.93,-0.42,-0.80,0.48,-0.23,0.60,0.08,0,0,243,380,278,563,458,442,0,1
1225.36,3.00,-0.74,0.10,-0.42,-0.78,0.46,-0.23,0.60,0.08,0,0,244,378,278,564,460,441,0,1
1225.47,2.82,-0.75,1.36,-0.42,-0.79,0.46,-0.23,0.60,0.08,0,0,244,379,277,563,461,438,0,1
1225.58,3.39,0.17,2.54,-0.42,-0.79,0.45,-0.23,0.60,0.08,0,0,243,377,277,560,461,437,0,1
1225.68,2.35,0.68,0.55,-0.42,-0.79,0.45,-0.23,0.60,0.08,0,0,242,376,277,559,462,434,0,1
