time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1112.93,3.86,0.13,1.5,0.38,0.2,0.85,-0.15,0.27,-0.49,0,0,0,0,64,391,44,208,0,0
1113.03,3.39,0.07,1.06,0.37,0.21,0.87,-0.14,0.26,-0.49,0,0,0,0,62,393,45,208,0,0
1113.14,3.54,0.09,1.43,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,62,393,43,208,0,0
1113.24,3.5,0.06,1.35,0.37,0.21,0.86,-0.14,0.26,-0.5,0,0,0,0,61,392,42,208,0,0
1113.35,3.79,0.11,1.38,0.37,0.21,0.86,-0.15,0.26,-0.49,0,0,0,1,57,392,40,208,0,0
1113.45,3.06,-0.12,1.13,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,1,56,391,41,207,0,0
1113.56,3.16,-0.33,1.16,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,1,0,53,390,39,207,0,0
1113.67,3.52,-0.19,1.21,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,55,393,42,208,0,0
1113.77,2.59,-0.12,1.21,0.37,0.2,0.86,-0.14,0.26,-0.49,0,0,0,0,54,393,43,208,0,0
1113.88,3.66,0,0.94,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,52,393,41,208,0,0
1113.98,2.75,-0.04,1.44,0.37,0.22,0.86,-0.15,0.26,-0.49,0,0,0,0,51,393,41,207,1,0
1114.09,3.18,-0.15,1.2,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,51,393,40,208,0,0
1114.19,3.06,0.2,1.03,0.37,0.21,0.86,-0.15,0.26,-0.49,0,0,0,0,52,391,39,208,0,0
1114.3,3.51,0.31,1.18,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,52,392,37,208,0,0
1114.41,4.08,-0.07,1.4,0.37,0.21,0.86,-0.15,0.26,-0.49,0,0,0,0,53,392,38,207,0,0
1114.51,3.51,-0.06,1.3,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,49,393,32,207,0,0
1114.62,4.01,-0.25,1.82,0.36,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,50,392,40,208,0,0
1114.72,3.39,-0.46,1.44,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,51,393,40,208,0,0
1114.83,3.64,-0.21,1.3,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,47,394,39,209,0,0
1114.93,3.16,0.25,1.37,0.37,0.21,0.85,-0.14,0.26,-0.49,0,0,0,0,44,392,37,208,0,0
1115.04,3.99,0.52,1.13,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,44,392,39,207,0,0
1115.14,3.82,0.16,1.44,0.37,0.22,0.86,-0.14,0.26,-0.48,0,0,0,0,43,391,36,207,0,0
1115.25,3.75,0.23,0.95,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,45,393,36,207,0,0
1115.35,4.13,0.3,1.28,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,1,0,49,393,39,208,0,0
