S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
34,11,17,1,5,1,1,0,2,0,5,6,1,13,2,0,4,16,6,14,28,82,6,47,1,0,8,0,0.029265400022268295,-0.11994526535272598,0.23677211999893188,-0.20776662230491638,-0.31063058972358704,0.5658083558082581,-0.02215718850493431,-0.4606730043888092,0.30995509028434753,-0.1607455462217331,-0.0906151682138443,0.2635878324508667,29_Jan_2024_11_07
35,14,18,0,7,0,1,0,2,1,1,6,0,16,0,0,4,13,6,13,28,76,3,46,3,3,5,0,0.02724032662808895,-0.12014686316251755,0.23636139929294586,-0.20773740112781525,-0.31069183349609375,0.5658587217330933,-0.022153189405798912,-0.46068084239959717,0.30992546677589417,-0.16264598071575165,-0.09105849266052246,0.2636859714984894,29_Jan_2024_11_07
35,14,14,0,6,0,0,0,0,1,5,2,0,14,0,2,1,9,3,14,30,82,2,37,1,9,6,0,0.024120960384607315,-0.12041489034891129,0.23566369712352753,-0.20770424604415894,-0.3107925057411194,0.5659329295158386,-0.02214631624519825,-0.4606824815273285,0.3098691999912262,-0.1654788702726364,-0.09170649945735931,0.26386958360671997,29_Jan_2024_11_07
40,9,15,0,5,0,1,0,3,0,3,1,2,16,1,0,2,14,4,13,27,75,2,40,1,3,6,0,0.022136114537715912,-0.12054134905338287,0.23526491224765778,-0.20770487189292908,-0.3108596205711365,0.5659873485565186,-0.022139450535178185,-0.4606815576553345,0.3098258972167969,-0.1673571616411209,-0.09212874621152878,0.26402777433395386,29_Jan_2024_11_07
32,11,15,0,6,0,1,0,3,0,2,2,1,16,1,0,0,14,4,16,29,75,1,36,1,3,8,8,0.019080322235822678,-0.12079823762178421,0.23467756807804108,-0.20771287381649017,-0.310982882976532,0.5660821199417114,-0.022128140553832054,-0.46067941188812256,0.3097496032714844,-0.1701933741569519,-0.09275725483894348,0.2643021047115326,29_Jan_2024_11_07
36,13,17,0,2,1,1,0,2,14,6,4,3,13,2,1,4,12,3,15,28,79,5,37,2,2,4,0,0.016013717278838158,-0.12128069251775742,0.23419992625713348,-0.20769912004470825,-0.3111541271209717,0.5662136673927307,-0.02212926745414734,-0.46066176891326904,0.30970489978790283,-0.17309711873531342,-0.09343571960926056,0.2645915150642395,29_Jan_2024_11_07
36,13,19,0,6,0,1,0,1,2,7,7,2,19,1,3,2,13,2,11,29,80,4,36,1,3,7,0,0.014041370712220669,-0.12156125158071518,0.23392105102539062,-0.20765657722949982,-0.3113003075122833,0.5663129687309265,-0.022133102640509605,-0.460642546415329,0.30967509746551514,-0.1750628650188446,-0.09390876442193985,0.2647910714149475,29_Jan_2024_11_07
36,10,19,0,4,1,1,0,2,0,5,0,0,12,1,1,3,13,2,10,27,78,6,34,1,0,7,0,0.011053496971726418,-0.12175474315881729,0.2333759367465973,-0.20762787759304047,-0.3115098476409912,0.5664481520652771,-0.022143252193927765,-0.4606044590473175,0.3096078634262085,-0.17799252271652222,-0.09465158730745316,0.26514312624931335,29_Jan_2024_11_07
35,13,20,0,4,0,0,0,3,0,4,2,0,12,0,0,4,9,3,16,27,77,2,31,10,6,7,0,0.009110603481531143,-0.12203969061374664,0.23311397433280945,-0.207648366689682,-0.31161537766456604,0.5665289163589478,-0.022160356864333153,-0.46056056022644043,0.3095456659793854,-0.1799241304397583,-0.09514052420854568,0.26540613174438477,29_Jan_2024_11_07
32,13,21,0,5,1,0,15,3,1,8,2,2,15,6,0,2,12,3,16,25,75,3,29,2,2,7,0,0.006174643523991108,-0.1223585307598114,0.23259489238262177,-0.20772293210029602,-0.31177622079849243,0.5666469931602478,-0.022181347012519836,-0.4604969024658203,0.30946725606918335,-0.18280258774757385,-0.09585493803024292,0.26584815979003906,29_Jan_2024_11_07
36,14,22,0,5,0,1,0,4,0,7,2,2,17,5,0,4,12,3,13,22,71,3,31,4,4,2,9,0.004241820424795151,-0.12261020392179489,0.2322140485048294,-0.20778189599514008,-0.31187912821769714,0.5667201280593872,-0.022195886820554733,-0.46045204997062683,0.30942079424858093,-0.18469326198101044,-0.0963117778301239,0.26617541909217834,29_Jan_2024_11_07
30,14,22,0,6,1,1,0,4,0,8,3,2,14,2,0,2,14,3,16,22,73,2,25,1,6,6,0,0.001222677412442863,-0.12314166128635406,0.23153318464756012,-0.20786240696907043,-0.31207916140556335,0.5668456554412842,-0.022220266982913017,-0.4603828191757202,0.3093641400337219,-0.1874549686908722,-0.09694606065750122,0.26665350794792175,29_Jan_2024_11_07
35,8,24,1,5,8,1,0,3,0,7,0,2,14,2,0,3,17,4,14,21,70,10,25,1,6,9,1,-0.0017418726347386837,-0.12345889210700989,0.23085899651050568,-0.20800025761127472,-0.3122551143169403,0.5669844746589661,-0.022251088172197342,-0.46030551195144653,0.3093225657939911,-0.19013139605522156,-0.09756201505661011,0.2671697437763214,29_Jan_2024_11_07
34,11,23,0,4,0,0,0,0,0,8,0,1,11,2,1,0,11,2,12,26,69,3,28,5,6,5,0,-0.0036536981351673603,-0.1237107589840889,0.23048703372478485,-0.20810163021087646,-0.3123776316642761,0.5670555233955383,-0.0222748015075922,-0.46024462580680847,0.309304803609848,-0.1918414980173111,-0.09800329059362411,0.26751458644866943,29_Jan_2024_11_07
34,13,24,0,1,0,2,0,1,0,3,3,1,12,1,0,5,12,2,12,22,69,4,29,3,7,7,0,-0.006508426740765572,-0.12394817918539047,0.22980716824531555,-0.20827758312225342,-0.31254643201828003,0.5671696066856384,-0.022309517487883568,-0.46014541387557983,0.309286892414093,-0.19442708790302277,-0.09866394102573395,0.26802563667297363,29_Jan_2024_11_07
33,14,24,0,5,0,1,0,2,0,7,4,0,13,2,0,4,12,4,16,21,68,1,25,2,7,12,2,-0.008335389196872711,-0.12422411143779755,0.22946660220623016,-0.2084134966135025,-0.31264927983283997,0.5672138929367065,-0.02233292907476425,-0.46007677912712097,0.30927860736846924,-0.1961398869752884,-0.0991179496049881,0.2683602571487427,29_Jan_2024_11_07
33,11,21,1,7,2,0,0,2,1,8,7,0,12,0,0,5,11,4,17,21,71,3,30,2,6,11,0,-0.011082615703344345,-0.12463459372520447,0.2289716899394989,-0.2086195945739746,-0.3127962648868561,0.5672708749771118,-0.0223726537078619,-0.45994627475738525,0.3092774748802185,-0.19870060682296753,-0.09977676719427109,0.26881706714630127,29_Jan_2024_11_07
35,11,23,0,5,0,1,0,5,0,8,2,0,7,0,0,4,14,5,20,18,68,0,36,1,8,9,1,-0.01277976855635643,-0.1251644790172577,0.2287120670080185,-0.20874261856079102,-0.3129153847694397,0.5673105120658875,-0.022393658757209778,-0.4598596692085266,0.30928096175193787,-0.20038840174674988,-0.10022316873073578,0.2691110372543335,29_Jan_2024_11_07
35,8,21,0,5,1,0,0,4,3,10,0,0,9,3,4,3,14,11,11,21,69,4,30,2,6,6,7,-0.015412675216794014,-0.12607143819332123,0.22835414111614227,-0.20891863107681274,-0.3131476640701294,0.5673788189888,-0.02242317423224449,-0.459729939699173,0.30928829312324524,-0.2028561532497406,-0.10089326649904251,0.2695390582084656,29_Jan_2024_11_07
34,13,20,0,7,0,2,1,5,1,10,6,0,11,14,1,10,18,3,13,21,69,3,28,0,6,10,0,-0.017155183479189873,-0.12638640403747559,0.22799257934093475,-0.2090815305709839,-0.3132660686969757,0.5674140453338623,-0.022441601380705833,-0.45964711904525757,0.3092955946922302,-0.20444583892822266,-0.10134435445070267,0.2698279321193695,29_Jan_2024_11_07
31,10,20,6,7,1,1,1,5,2,12,7,1,12,1,0,5,14,8,15,20,64,0,31,1,6,9,0,-0.019631631672382355,-0.12711238861083984,0.22761288285255432,-0.20933526754379272,-0.3134533166885376,0.567449152469635,-0.022470682859420776,-0.45952802896499634,0.309312105178833,-0.20677734911441803,-0.10201172530651093,0.2702798843383789,29_Jan_2024_11_07
35,11,22,0,5,0,1,9,0,4,8,6,1,11,0,0,0,8,4,16,19,63,11,35,1,7,8,0,-0.022064784541726112,-0.1277579665184021,0.2273276299238205,-0.2096375674009323,-0.31360089778900146,0.5674813389778137,-0.02250787802040577,-0.4594101905822754,0.30933600664138794,-0.20897561311721802,-0.10266789048910141,0.27072471380233765,29_Jan_2024_11_07
30,11,21,0,5,0,1,0,2,2,10,0,1,12,2,0,2,12,0,14,19,67,2,32,2,5,5,10,-0.023549437522888184,-0.12843772768974304,0.22727349400520325,-0.209844708442688,-0.3136915862560272,0.5674973130226135,-0.022535203024744987,-0.459335058927536,0.3093537986278534,-0.21039921045303345,-0.10306289792060852,0.2710048258304596,29_Jan_2024_11_07
33,7,19,1,6,0,2,0,4,1,12,2,0,9,1,0,3,11,4,13,16,61,2,30,8,5,4,14,-0.02576727233827114,-0.1286042481660843,0.22678883373737335,-0.21019987761974335,-0.3137083053588867,0.5675034523010254,-0.02258334308862686,-0.4592253863811493,0.3093855679035187,-0.2124694138765335,-0.10364055633544922,0.2714393436908722,29_Jan_2024_11_07
33,15,22,0,6,0,1,0,0,0,6,4,1,15,2,0,1,11,4,14,21,69,1,24,9,5,7,7,-0.027170784771442413,-0.12899161875247955,0.22660687565803528,-0.2104499489068985,-0.31380000710487366,0.5675374865531921,-0.022616976872086525,-0.45915788412094116,0.3094085454940796,-0.2138035148382187,-0.10400067269802094,0.2717365026473999,29_Jan_2024_11_07
34,12,22,0,2,0,1,0,0,4,11,3,3,8,2,1,5,11,4,12,23,71,2,27,6,4,10,0,-0.02916533313691616,-0.129305899143219,0.22609971463680267,-0.21084435284137726,-0.3139769732952118,0.5676029920578003,-0.02266836166381836,-0.45904433727264404,0.3094483017921448,-0.21574051678180695,-0.10447967052459717,0.2721475064754486,29_Jan_2024_11_07
35,11,22,0,6,0,0,0,1,0,12,2,1,8,1,0,3,12,0,13,19,69,5,27,1,1,6,0,-0.03092488832771778,-0.13000300526618958,0.2259262651205063,-0.21127229928970337,-0.31424379348754883,0.567658543586731,-0.022730236873030663,-0.45891645550727844,0.3094950318336487,-0.21757028996944427,-0.10492314398288727,0.27254870533943176,29_Jan_2024_11_07
33,14,23,1,14,3,1,0,0,7,13,3,1,6,1,1,6,14,4,9,18,70,3,28,1,3,7,0,-0.03206155449151993,-0.1303102821111679,0.2255839854478836,-0.21159064769744873,-0.3144610524177551,0.5676686763763428,-0.022778458893299103,-0.45882946252822876,0.3095296025276184,-0.21870313584804535,-0.10518265515565872,0.27281618118286133,29_Jan_2024_11_07
34,10,21,0,6,1,0,0,3,1,11,3,0,5,1,0,4,11,3,12,18,69,5,26,2,2,6,0,-0.03365505114197731,-0.13076120615005493,0.2251647263765335,-0.21205946803092957,-0.31473425030708313,0.5676652789115906,-0.022851893678307533,-0.45870134234428406,0.3095867335796356,-0.22030150890350342,-0.10552147775888443,0.2732086181640625,29_Jan_2024_11_07
34,15,21,0,5,1,1,0,2,8,12,7,0,9,10,9,0,14,3,14,18,65,3,27,0,1,6,0,-0.03462209179997444,-0.131427600979805,0.22499872744083405,-0.2123715877532959,-0.31484919786453247,0.5676664113998413,-0.022906593978405,-0.45861825346946716,0.30962884426116943,-0.22127845883369446,-0.10572494566440582,0.2734670341014862,29_Jan_2024_11_07
33,9,19,0,2,1,1,9,0,13,10,3,5,9,0,0,1,14,0,11,18,65,6,25,0,2,7,8,-0.035975031554698944,-0.13155709207057953,0.22443585097789764,-0.21282415091991425,-0.3150309920310974,0.5677212476730347,-0.02298961766064167,-0.4585079252719879,0.3096894323825836,-0.22259408235549927,-0.10599246621131897,0.2738122344017029,29_Jan_2024_11_07
34,12,23,0,7,0,1,0,2,1,11,5,1,13,0,4,8,13,4,9,17,65,0,28,2,4,5,0,-0.03673233836889267,-0.1317760944366455,0.22417832911014557,-0.21315230429172516,-0.31524181365966797,0.5677416920661926,-0.02305423468351364,-0.45844435691833496,0.30972614884376526,-0.22337229549884796,-0.10614138841629028,0.27404120564460754,29_Jan_2024_11_07
32,13,24,1,6,0,0,0,0,1,9,3,0,6,0,2,4,14,3,12,14,64,0,34,1,3,6,0,-0.03767892345786095,-0.13179999589920044,0.2237604856491089,-0.21368777751922607,-0.315639853477478,0.5677886605262756,-0.02316872403025627,-0.4583528935909271,0.3097821772098541,-0.22441460192203522,-0.10632038861513138,0.2743833363056183,29_Jan_2024_11_07
30,7,23,0,4,0,0,0,3,0,12,7,2,6,1,0,3,11,4,9,13,58,1,31,2,2,7,0,-0.038465797901153564,-0.13150407373905182,0.22331960499286652,-0.21424931287765503,-0.31601303815841675,0.5677975416183472,-0.02329198643565178,-0.45824989676475525,0.30985018610954285,-0.22528712451457977,-0.10639233142137527,0.2746775150299072,29_Jan_2024_11_07
37,9,23,0,6,0,2,2,0,2,12,3,0,7,0,15,2,11,3,9,20,58,2,31,3,2,2,0,-0.03882482647895813,-0.13122285902500153,0.223136305809021,-0.21463412046432495,-0.3161868155002594,0.5677898526191711,-0.023370612412691116,-0.4581877291202545,0.3098992705345154,-0.22583185136318207,-0.10644490271806717,0.27487072348594666,29_Jan_2024_11_07
33,9,29,1,6,3,2,0,4,0,13,4,1,7,2,0,0,15,4,11,19,63,1,28,1,1,10,9,-0.03937903791666031,-0.13022413849830627,0.222661554813385,-0.21520686149597168,-0.31657475233078003,0.5678098201751709,-0.02349582500755787,-0.45809268951416016,0.3099764585494995,-0.2265605628490448,-0.1064661368727684,0.2751413583755493,29_Jan_2024_11_07
35,12,23,0,7,2,0,0,1,0,13,4,0,9,1,0,3,16,5,9,13,61,1,30,2,5,6,0,-0.039541538804769516,-0.12981511652469635,0.22265872359275818,-0.21561884880065918,-0.316788911819458,0.567809522151947,-0.02359369769692421,-0.4580238461494446,0.31002381443977356,-0.2269628345966339,-0.1064402237534523,0.2752724587917328,29_Jan_2024_11_07
37,10,24,0,3,0,0,0,1,9,8,4,0,9,0,0,2,10,3,12,16,65,4,29,2,1,6,0,-0.03982128947973251,-0.1287592202425003,0.2225605547428131,-0.21619531512260437,-0.31709912419319153,0.5678003430366516,-0.023763282224535942,-0.4579181969165802,0.3101010024547577,-0.22746872901916504,-0.10634016990661621,0.2754451036453247,29_Jan_2024_11_07
34,9,22,0,4,0,1,0,2,0,12,6,0,11,1,0,0,18,3,13,17,66,1,30,3,1,7,3,-0.03998798131942749,-0.12819050252437592,0.22265924513339996,-0.21659919619560242,-0.3173386752605438,0.5677917003631592,-0.023875540122389793,-0.4578588306903839,0.3101525902748108,-0.22771884500980377,-0.10625720769166946,0.2755448520183563,29_Jan_2024_11_07
33,9,24,0,4,1,0,0,2,0,10,1,1,8,1,1,6,15,12,14,18,66,4,28,1,1,6,0,-0.040026117116212845,-0.12722359597682953,0.22295206785202026,-0.217179536819458,-0.3176698386669159,0.5677486658096313,-0.02405126392841339,-0.45779070258140564,0.31021636724472046,-0.2279503345489502,-0.10608337819576263,0.27567392587661743,29_Jan_2024_11_07
34,11,25,0,1,15,1,0,6,1,14,5,1,9,1,0,4,17,5,10,14,66,1,31,2,4,5,0,-0.040119342505931854,-0.12607282400131226,0.2230512946844101,-0.2175624668598175,-0.31784912943840027,0.567703127861023,-0.02417721040546894,-0.4577595889568329,0.3102481961250305,-0.2280202955007553,-0.10592485219240189,0.27576208114624023,29_Jan_2024_11_07
34,10,23,0,7,1,0,0,2,0,11,5,0,11,0,1,4,15,2,9,16,68,2,32,2,2,6,0,-0.04001028835773468,-0.12468108534812927,0.22355160117149353,-0.21813839673995972,-0.31807178258895874,0.5676326751708984,-0.024371759966015816,-0.45774325728416443,0.3102898895740509,-0.22807565331459045,-0.10564668476581573,0.27597683668136597,29_Jan_2024_11_07
32,9,23,1,6,0,1,8,0,3,10,3,0,8,0,0,4,13,3,13,18,72,2,29,8,3,11,3,-0.039755843579769135,-0.12381977587938309,0.22401614487171173,-0.21850451827049255,-0.31827983260154724,0.5675994753837585,-0.024515241384506226,-0.45775020122528076,0.31030845642089844,-0.2280033975839615,-0.10542429238557816,0.2761099636554718,29_Jan_2024_11_07
34,11,23,2,7,0,1,0,9,0,10,1,0,6,1,0,4,14,4,14,18,77,2,30,0,10,8,0,-0.03945692256093025,-0.12184302508831024,0.22455888986587524,-0.21905411779880524,-0.31856662034988403,0.5675740838050842,-0.024734016507864,-0.4577856659889221,0.3103340268135071,-0.22791802883148193,-0.10497989505529404,0.2763561010360718,29_Jan_2024_11_07
32,9,26,0,14,0,0,0,2,0,12,5,0,6,0,0,2,16,3,11,11,70,1,33,3,8,7,0,-0.03893575817346573,-0.11977337300777435,0.22525052726268768,-0.2196151167154312,-0.3187856674194336,0.5675525665283203,-0.02495301514863968,-0.4578273892402649,0.3103685975074768,-0.22773362696170807,-0.1044335886836052,0.27662262320518494,29_Jan_2024_11_07
29,8,24,3,5,1,11,0,0,0,14,3,0,6,1,0,4,11,5,15,14,74,2,31,9,3,9,1,-0.038584426045417786,-0.11835388094186783,0.225770965218544,-0.21999827027320862,-0.31895706057548523,0.5675161480903625,-0.025093616917729378,-0.45786380767822266,0.3104012906551361,-0.22747772932052612,-0.10399802029132843,0.27677327394485474,29_Jan_2024_11_07
35,8,24,1,5,0,0,15,2,0,13,6,0,10,0,0,2,14,3,9,20,72,9,33,1,2,10,1,-0.03794344142079353,-0.11606395244598389,0.2265489250421524,-0.2205730527639389,-0.3192285895347595,0.5674787759780884,-0.025303613394498825,-0.45794492959976196,0.31045159697532654,-0.22708377242088318,-0.10337024182081223,0.2770925462245941,29_Jan_2024_11_07
29,9,20,0,5,8,0,0,10,11,11,5,0,11,0,1,0,16,4,10,13,74,9,34,1,3,8,0,-0.03760426491498947,-0.11445574462413788,0.22705046832561493,-0.22096429765224457,-0.3194037079811096,0.5674473643302917,-0.025442006066441536,-0.45801326632499695,0.3105001747608185,-0.22683122754096985,-0.10292758047580719,0.27734190225601196,29_Jan_2024_11_07
29,7,23,2,6,0,0,3,5,1,9,5,1,6,1,0,5,11,3,10,14,74,1,36,1,3,9,0,-0.03673633560538292,-0.11207043379545212,0.22786444425582886,-0.22156216204166412,-0.3197057247161865,0.5674233436584473,-0.025640813633799553,-0.4581318497657776,0.31057074666023254,-0.22628717124462128,-0.10224892199039459,0.27772268652915955,29_Jan_2024_11_07
34,9,23,1,6,16,0,0,2,0,13,4,1,9,2,0,3,12,4,12,17,78,7,32,1,1,9,0,-0.036174226552248,-0.1103871688246727,0.22840382158756256,-0.22196397185325623,-0.31991928815841675,0.5674241781234741,-0.02577238529920578,-0.4582253098487854,0.31063124537467957,-0.22585609555244446,-0.10174401104450226,0.2780363857746124,29_Jan_2024_11_07
37,5,23,2,6,0,0,1,12,0,7,5,0,5,0,0,3,12,3,11,16,79,2,32,0,11,10,0,-0.03528635948896408,-0.10770456492900848,0.22920441627502441,-0.22254402935504913,-0.32023584842681885,0.5674026608467102,-0.025972016155719757,-0.45841071009635925,0.31072166562080383,-0.22508391737937927,-0.10091733187437057,0.2785845696926117,29_Jan_2024_11_07
35,9,21,0,0,0,0,13,2,0,12,7,1,11,0,1,4,15,2,12,19,76,1,29,1,2,13,1,-0.03424473851919174,-0.10501965880393982,0.23015880584716797,-0.22310635447502136,-0.3205440044403076,0.5673882961273193,-0.026208017021417618,-0.45861107110977173,0.3107834458351135,-0.2241956889629364,-0.09997016191482544,0.2792188823223114,29_Jan_2024_11_07
31,7,22,0,3,1,0,15,0,0,19,0,0,6,0,0,12,17,0,4,19,75,3,34,6,3,19,14,-0.03355653956532478,-0.1029481366276741,0.23072464764118195,-0.22346466779708862,-0.3207557797431946,0.5673786401748657,-0.026369819417595863,-0.4587576389312744,0.310823529958725,-0.22349290549755096,-0.09921689331531525,0.2796870768070221,29_Jan_2024_11_07
33,7,23,4,6,0,8,0,0,1,9,7,2,7,4,0,7,13,5,9,18,74,2,33,2,3,10,0,-0.032438162714242935,-0.10022738575935364,0.23159919679164886,-0.2239978313446045,-0.32111790776252747,0.567308783531189,-0.026608502492308617,-0.45899131894111633,0.3108726739883423,-0.2223934531211853,-0.09797850251197815,0.28046685457229614,29_Jan_2024_11_07
34,7,20,1,6,0,0,0,0,1,10,4,0,7,0,0,4,13,3,9,19,76,1,29,2,3,12,4,-0.03172103688120842,-0.09810784459114075,0.23209571838378906,-0.22431425750255585,-0.3214208483695984,0.5672497153282166,-0.026768216863274574,-0.4591622054576874,0.31090879440307617,-0.22162945568561554,-0.09708084166049957,0.28103843331336975,29_Jan_2024_11_07
29,9,22,0,5,0,13,3,0,15,11,3,2,10,1,1,4,12,0,10,20,79,6,33,1,0,10,0,-0.03058573603630066,-0.09482073038816452,0.2328316867351532,-0.22475293278694153,-0.32202857732772827,0.5671536326408386,-0.02699941024184227,-0.459441214799881,0.31100189685821533,-0.22044184803962708,-0.0956370010972023,0.2819877564907074,29_Jan_2024_11_07
31,8,24,0,6,0,0,0,0,4,10,3,1,8,1,0,6,12,0,10,21,80,2,34,2,2,10,1,-0.0297334473580122,-0.09277269244194031,0.23330791294574738,-0.22506272792816162,-0.32231268286705017,0.5670791864395142,-0.027169791981577873,-0.45962435007095337,0.3110694885253906,-0.21961453557014465,-0.09460001438856125,0.28265970945358276,29_Jan_2024_11_07
30,7,20,0,4,1,1,0,0,2,10,4,0,8,2,0,5,13,3,9,23,81,3,35,0,3,12,0,-0.028543706983327866,-0.08921859413385391,0.23387064039707184,-0.22547215223312378,-0.3227427005767822,0.5670107007026672,-0.027423974126577377,-0.45989763736724854,0.3111632466316223,-0.21830986440181732,-0.09295159578323364,0.2837342619895935,29_Jan_2024_11_07
32,9,19,0,6,1,4,1,5,0,12,2,9,9,2,1,5,12,4,13,23,78,2,32,1,2,10,0,-0.02766355313360691,-0.08704180270433426,0.23436173796653748,-0.22572565078735352,-0.3231064975261688,0.5669882297515869,-0.027593856677412987,-0.460092693567276,0.3112204968929291,-0.2173951417207718,-0.09181059151887894,0.2844887673854828,29_Jan_2024_11_07
32,12,19,0,6,0,2,1,5,1,12,3,1,7,1,0,3,12,8,12,19,79,8,36,1,4,9,7,-0.026364563032984734,-0.08376479893922806,0.23515745997428894,-0.22608289122581482,-0.3237093687057495,0.566994309425354,-0.027854109182953835,-0.4603736400604248,0.3112926781177521,-0.21597670018672943,-0.09005838632583618,0.2856692969799042,29_Jan_2024_11_07
33,8,26,0,10,0,8,1,4,1,14,2,2,8,11,8,4,14,4,10,21,78,2,36,6,3,7,3,-0.025204099714756012,-0.08006493002176285,0.23607216775417328,-0.22647978365421295,-0.3238545358181,0.5669720768928528,-0.028107432648539543,-0.4606581926345825,0.31136271357536316,-0.2145548015832901,-0.08826789259910583,0.2869338095188141,29_Jan_2024_11_07
34,5,20,0,6,0,2,2,4,0,11,2,0,7,2,0,12,11,1,10,23,80,4,33,0,0,11,0,-0.024369727820158005,-0.0777403861284256,0.23672060668468475,-0.22674910724163055,-0.3238382041454315,0.5669551491737366,-0.028271198272705078,-0.4608592391014099,0.3114127516746521,-0.21359556913375854,-0.08703634887933731,0.28783929347991943,29_Jan_2024_11_07
33,10,19,0,6,0,0,0,4,0,10,3,0,6,0,1,3,11,3,13,26,80,1,35,7,3,14,2,-0.023162974044680595,-0.07425014674663544,0.23784282803535461,-0.22710663080215454,-0.32384324073791504,0.5669518113136292,-0.02850043587386608,-0.46118229627609253,0.31153321266174316,-0.2121782749891281,-0.08512400090694427,0.28931093215942383,29_Jan_2024_11_07
35,7,20,0,5,2,2,1,4,1,13,3,6,8,3,3,3,15,5,12,22,75,1,36,5,4,11,0,-0.022352971136569977,-0.07175055891275406,0.23861750960350037,-0.22729803621768951,-0.32387810945510864,0.5669456720352173,-0.028647027909755707,-0.46139901876449585,0.3116180896759033,-0.21123410761356354,-0.08381803333759308,0.29036200046539307,29_Jan_2024_11_07
36,8,18,0,4,2,0,0,1,1,14,3,5,8,1,2,10,14,4,14,21,80,0,31,1,2,14,4,-0.02128853090107441,-0.06801556050777435,0.24000543355941772,-0.22753947973251343,-0.32391971349716187,0.5669675469398499,-0.028886860236525536,-0.46170371770858765,0.31171131134033203,-0.20978295803070068,-0.08188678324222565,0.2921147346496582,29_Jan_2024_11_07
34,6,19,1,6,4,2,0,2,1,15,8,0,15,1,0,2,10,3,12,22,81,3,36,1,4,11,0,-0.020655447617173195,-0.06531203538179398,0.2407722771167755,-0.2276909500360489,-0.32387304306030273,0.5669875144958496,-0.029058754444122314,-0.46191132068634033,0.31175971031188965,-0.20881672203540802,-0.08054545521736145,0.2933169901371002,29_Jan_2024_11_07
33,7,19,8,5,0,0,0,2,0,14,3,0,4,1,0,2,11,3,11,22,81,3,37,1,5,10,0,-0.019580181688070297,-0.0616472102701664,0.24197931587696075,-0.22794215381145477,-0.32383543252944946,0.5670143961906433,-0.02931308001279831,-0.46223169565200806,0.3118281662464142,-0.20741048455238342,-0.07842351496219635,0.295100599527359,29_Jan_2024_11_07
34,8,18,0,5,4,0,8,0,2,13,4,0,9,0,2,3,14,1,10,26,77,2,39,1,2,12,8,-0.01857840083539486,-0.05781862139701843,0.24345815181732178,-0.22813674807548523,-0.32385939359664917,0.5670682191848755,-0.029548289254307747,-0.46254077553749084,0.31190142035484314,-0.20604102313518524,-0.07630403339862823,0.29692211747169495,29_Jan_2024_11_07
36,9,20,0,6,1,0,0,2,1,16,3,0,7,1,0,2,14,2,9,27,84,4,44,0,0,15,0,-0.01791500300168991,-0.05529773235321045,0.2446354180574417,-0.2282704859972,-0.32390618324279785,0.5671087503433228,-0.029678188264369965,-0.4627387225627899,0.31199702620506287,-0.20514002442359924,-0.07491675764322281,0.2981291115283966,29_Jan_2024_11_07
37,12,18,1,5,0,4,0,5,0,18,5,0,12,1,0,5,14,1,8,28,86,4,42,1,1,14,0,-0.016718333587050438,-0.0515570230782032,0.24644099175930023,-0.2284664511680603,-0.3240196406841278,0.5671718120574951,-0.029880017042160034,-0.46301260590553284,0.3121359050273895,-0.2038210928440094,-0.0728771910071373,0.2999538481235504,29_Jan_2024_11_07
